State,County,Number of Mines
Colorado,Otero,2
Colorado,Ouray,3
Colorado,Park,5
Colorado,Phillips,1
Colorado,Pitkin,2
Colorado,Prowers,4
Colorado,Pueblo,16
Colorado,Rio Blanco,3
Colorado,Rio Grande,4
Colorado,Routt,6
Colorado,Saguache,2
Colorado,San Juan,1
Colorado,San Miguel,3
Colorado,Sedgwick,1
Colorado,Summit,5
Colorado,Teller,3
Colorado,Weld,22
Connecticut,Fairfield,7
Connecticut,Hartford,17
Connecticut,Litchfield,15
Connecticut,Middlesex,4
Connecticut,New Haven,21
Connecticut,New London,8
Connecticut,Tolland,9
Connecticut,Windham,12
Delaware,Kent,4
Delaware,New Castle,2
Delaware,Sussex,3
Florida,Alachua,3
Florida,Bay,2
Florida,Brevard,4
Florida,Broward,14
Florida,Calhoun,1
Florida,Charlotte,8
Florida,Citrus,8
Florida,Clay,3
Florida,Collier,7
Florida,Columbia,2
Florida,Dade,25
Florida,De Soto,4
Florida,Dixie,1
Florida,Escambia,5
Florida,Gadsden,6
Florida,Glades,3
Florida,Hamilton,2
Florida,Hardee,1
Florida,Hendry,1
Florida,Hernando,7
Florida,Hillsborough,11
Florida,Indian River,5
Florida,Jackson,5
Florida,Lafayette,1
Florida,Lake,9
Florida,Lee,5
Florida,Leon,2
Florida,Levy,4
Florida,Manatee,3
Florida,Marion,15
Florida,Martin,1
Florida,Monroe,6
Florida,Okaloosa,4
Florida,Okeechobee,4
Florida,Orange,4
Florida,Palm Beach,10
Florida,Pasco,3
Florida,Polk,26
Florida,Putnam,5
Florida,Santa Rosa,3
Florida,Sarasota,6
Florida,St Lucie,8
Florida,Sumter,5
Florida,Suwannee,5
Florida,Taylor,3
Florida,Volusia,1
Florida,Walton,4
Florida,Washington,4
Georgia,Baldwin,1
Georgia,Banks,1
Georgia,Barrow,1
Georgia,Bartow,4
Georgia,Berrien,1
Georgia,Bibb,5
Georgia,Brantley,2
Georgia,Carroll,2
Georgia,Catoosa,1
Georgia,Cherokee,2
Georgia,Clarke,1
Georgia,Clayton,1
Georgia,Cobb,1
Georgia,Columbia,1
Georgia,Cook,1
Georgia,Coweta,1
Georgia,Crawford,1
Georgia,De Kalb,5
Georgia,Decatur,4
Georgia,Dougherty,1
Georgia,Douglas,5
Georgia,Echols,1
Georgia,Effingham,4
Georgia,Elbert,11
Georgia,Evans,1
Georgia,Fayette,2
Georgia,Floyd,3
Georgia,Forsyth,3
Georgia,Fulton,9
Georgia,Gilmer,7
Georgia,Glascock,1
Georgia,Grady,1
Georgia,Greene,4
Georgia,Gwinnett,3
Georgia,Habersham,1
Georgia,Hall,3
Georgia,Hancock,1
Georgia,Harris,1
Georgia,Hart,2
Georgia,Heard,1
Georgia,Henry,1
Georgia,Houston,1
Georgia,Jackson,2
Georgia,Jasper,1
Georgia,Jefferson,4
Georgia,Jones,2
Georgia,Lee,2
Georgia,Long,2
Georgia,Lumpkin,1
Georgia,Macon,2
Georgia,Madison,3
Georgia,Marion,1
Georgia,McIntosh,1
Georgia,Monroe,3
Georgia,Montgomery,1
Georgia,Murray,1
Georgia,Muscogee,3
Georgia,Newton,2
Georgia,Oglethorpe,29
Georgia,Pickens,9
Georgia,Pike,1
Georgia,Polk,1
Georgia,Rabun,1
Georgia,Richmond,5
Georgia,Rockdale,2
Georgia,Spalding,1
Georgia,Stephens,1
Georgia,Sumter,2
Georgia,Talbot,3
Georgia,Taylor,2
Georgia,Thomas,3
Georgia,Towns,2
Georgia,Troup,1
Georgia,Twiggs,6
Georgia,Union,1
Georgia,Walker,2
Georgia,Warren,4
Georgia,Washington,10
Georgia,Whitfield,4
Georgia,Wilkes,3
Georgia,Wilkinson,11
Hawaii,Hawaii,16
Hawaii,Honolulu,9
Hawaii,Kauai,5
Hawaii,Maui,9
Idaho,Ada,25
Idaho,Adams,1
Idaho,Bannock,6
Idaho,Bear Lake,3
Idaho,Benewah,4
Idaho,Bingham,6
Idaho,Blaine,5
Idaho,Bonner,4
Idaho,Bonneville,10
Idaho,Boundary,1
Idaho,Butte,2
Idaho,Canyon,8
Idaho,Caribou,13
Idaho,Cassia,6
Idaho,Clark,1
Idaho,Clearwater,1
Idaho,Custer,4
Idaho,Elmore,5
Idaho,Franklin,2
Idaho,Fremont,2
Idaho,Gem,3
Idaho,Idaho,9
Idaho,Kootenai,4
Idaho,Latah,2
Idaho,Lemhi,3
Idaho,Lewis,1
Idaho,Lincoln,1
Idaho,Madison,3
Idaho,Minidoka,3
Idaho,Nez Perce,5
Idaho,Oneida,4
Idaho,Owyhee,4
Idaho,Power,2
Idaho,Shoshone,6
Idaho,Twin Falls,9
Idaho,Valley,5
Idaho,Washington,3
Illinois,Adams,6
Illinois,Alexander,5
Illinois,Bond,3
Illinois,Boone,6
Illinois,Brown,1
Illinois,Bureau,3
Illinois,Calhoun,1
Illinois,Carroll,4
Illinois,Champaign,5
Illinois,Christian,2
Illinois,Clark,4
Illinois,Clinton,1
Illinois,Coles,2
Illinois,Cook,13
Illinois,Crawford,2
Illinois,Cumberland,4
Illinois,De Kalb,2
Illinois,Douglas,2
Illinois,Du Page,3
Illinois,Fayette,3
Illinois,Ford,2
Illinois,Franklin,5
Illinois,Fulton,4
Illinois,Gallatin,6
Illinois,Greene,3
Illinois,Grundy,3
Illinois,Hancock,4
Illinois,Hardin,12
Illinois,Henderson,2
Illinois,Henry,1
Illinois,Iroquois,1
Illinois,Jackson,4
Illinois,Jefferson,2
Illinois,Jersey,2
Illinois,Jo Daviess,5
Illinois,Johnson,2
Illinois,Kane,14
Illinois,Kankakee,4
Illinois,Kendall,4
Illinois,La Salle,21
Illinois,Lake,4
Illinois,Lawrence,3
Illinois,Lee,7
Illinois,Livingston,11
Illinois,Logan,3
Illinois,Macon,3
Illinois,Macoupin,2
Illinois,Madison,5
Illinois,Marshall,5
Illinois,Mason,2
Illinois,Massac,1
Illinois,McDonough,3
Illinois,McHenry,19
Illinois,McLean,4
Illinois,Menard,1
Illinois,Monroe,2
Illinois,Montgomery,5
Illinois,Ogle,15
Illinois,Peoria,4
Illinois,Perry,9
Illinois,Piatt,1
Illinois,Pike,6
Illinois,Pulaski,3
Illinois,Putnam,2
Illinois,Randolph,10
Illinois,Rock Island,6
Illinois,Saline,7
Illinois,Sangamon,4
Illinois,Scott,1
Illinois,Shelby,2
Illinois,St Clair,8
Illinois,Stephenson,6
Illinois,Tazewell,6
Illinois,Union,2
Illinois,Vermilion,7
Illinois,Wabash,2
Illinois,Warren,2
Illinois,Washington,1
Illinois,White,2
Illinois,Whiteside,4
Illinois,Will,12
Illinois,Williamson,6
Illinois,Winnebago,14
Illinois,Woodford,5
Indiana,Adams,5
Indiana,Allen,8
Indiana,Bartholomew,3
Indiana,Blackford,1
Indiana,Boone,2
Indiana,Carroll,2
Indiana,Cass,6
Indiana,Clark,7
Indiana,Clay,5
Indiana,Crawford,5
Indiana,Daviess,17
Indiana,De Kalb,7
Indiana,Dearborn,2
Indiana,Decatur,2
Indiana,Delaware,2
Indiana,Dubois,2
Indiana,Elkhart,10
Indiana,Fayette,1
Indiana,Floyd,1
Indiana,Franklin,5
Indiana,Fulton,1
Indiana,Gibson,2
Indiana,Grant,5
Indiana,Greene,10
Indiana,Hamilton,10
Indiana,Hancock,2
Indiana,Harrison,6
Indiana,Hendricks,1
Indiana,Henry,3
Indiana,Howard,4
Indiana,Huntington,3
Indiana,Jackson,2
Indiana,Jasper,3
Indiana,Jay,1
Indiana,Jennings,2
Indiana,Johnson,2
Indiana,Knox,7
Indiana,Kosciusko,7
Indiana,La Grange,2
Indiana,La Porte,2
Indiana,Lake,3
Indiana,Lawrence,8
Indiana,Madison,4
Indiana,Marion,7
Indiana,Marshall,2
Indiana,Martin,2
Indiana,Miami,3
Indiana,Monroe,12
Indiana,Montgomery,3
Indiana,Morgan,8
Indiana,Newton,1
Indiana,Noble,4
Indiana,Orange,2
Indiana,Owen,2
Indiana,Pike,6
Indiana,Porter,2
Indiana,Posey,2
Indiana,Pulaski,2
Indiana,Putnam,10
Indiana,Randolph,2
Indiana,Ripley,2
Indiana,Rush,1
Indiana,Scott,1
Indiana,Shelby,7
Indiana,Spencer,9
Indiana,St Joseph,3
Indiana,Starke,2
Indiana,Steuben,12
Indiana,Sullivan,3
Indiana,Switzerland,1
Indiana,Tippecanoe,5
Indiana,Vanderburgh,3
Indiana,Vermillion,4
Indiana,Vigo,6
Indiana,Wabash,2
Indiana,Warren,2
Indiana,Warrick,10
Indiana,Washington,2
Indiana,Wayne,5
Indiana,Wells,2
Indiana,White,1
Indiana,Whitley,1
Iowa,Adair,8
Iowa,Allamakee,1
Iowa,Appanoose,2
Iowa,Benton,3
Iowa,Black Hawk,7
Iowa,Buena Vista,3
Iowa,Butler,2
Iowa,Carroll,3
Iowa,Cedar,1
Iowa,Cerro Gordo,3
Iowa,Cherokee,1
Iowa,Chickasaw,2
Iowa,Clay,4
Iowa,Clayton,1
Iowa,Clinton,4
Iowa,Dallas,2
Iowa,Delaware,4
Iowa,Des Moines,7
Iowa,Dickinson,4
Iowa,Dubuque,9
Iowa,Emmet,3
Iowa,Fayette,8
Iowa,Floyd,6
Iowa,Franklin,2
Iowa,Greene,4
Iowa,Grundy,1
Iowa,Guthrie,1
Iowa,Hamilton,2
Iowa,Hancock,2
Iowa,Hardin,11
Iowa,Harrison,2
Iowa,Henry,1
Iowa,Humboldt,1
Iowa,Iowa,1
Iowa,Jackson,2
Iowa,Jasper,3
Iowa,Johnson,4
Iowa,Jones,2
Iowa,Kossuth,2
Iowa,Lee,3
Iowa,Linn,11
Iowa,Louisa,2
Iowa,Lyon,3
Iowa,Madison,1
Iowa,Marion,9
Iowa,Marshall,3
Iowa,Mitchell,6
Iowa,Monona,1
Iowa,Monroe,1
Iowa,Montgomery,2
Iowa,Muscatine,10
Iowa,O Brien,1
Iowa,Osceola,1
Iowa,Palo Alto,1
Iowa,Plymouth,1
Iowa,Pocahontas,4
Iowa,Polk,24
Iowa,Poweshiek,1
Iowa,Sac,5
Iowa,Scott,6
Iowa,Sioux,3
Iowa,Story,2
Iowa,Tama,1
Iowa,Van Buren,3
Iowa,Wapello,2
Iowa,Washington,1
Iowa,Webster,8
Iowa,Winneshiek,7
Iowa,Woodbury,1
Iowa,Worth,2
Iowa,Wright,1
Kansas,Allen,6
Kansas,Atchison,3
Kansas,Barber,2
Kansas,Barton,7
Kansas,Bourbon,2
Kansas,Butler,1
Kansas,Chase,2
Kansas,Chautauqua,1
Kansas,Cherokee,2
Kansas,Cheyenne,1
Kansas,Clay,2
Kansas,Cloud,2
Kansas,Coffey,1
Kansas,Cowley,8
Kansas,Crawford,7
Kansas,Dickinson,8
Kansas,Douglas,3
Kansas,Edwards,2
Kansas,Elk,2
Kansas,Ellis,6
Kansas,Ellsworth,4
Kansas,Finney,5
Kansas,Ford,7
Kansas,Franklin,6
Kansas,Geary,2
Kansas,Graham,1
Kansas,Grant,1
Kansas,Gray,1
Kansas,Hamilton,2
Kansas,Harper,1
Kansas,Harvey,1
Kansas,Jefferson,5
Kansas,Johnson,12
Kansas,Kearny,1
Kansas,Kiowa,2
Kansas,Leavenworth,2
Kansas,Lincoln,1
Kansas,Linn,5
Kansas,Logan,1
Kansas,Lyon,1
Kansas,Marion,2
Kansas,Marshall,5
Kansas,McPherson,1
Kansas,Miami,1
Kansas,Montgomery,2
Kansas,Neosho,3
Kansas,Osage,1
Kansas,Ottawa,1
Kansas,Pawnee,3
Kansas,Phillips,1
Kansas,Pottawatomie,2
Kansas,Pratt,2
Kansas,Reno,9
Kansas,Republic,2
Kansas,Rice,5
Kansas,Riley,4
Kansas,Saline,2
Kansas,Sedgwick,15
Kansas,Seward,1
Kansas,Shawnee,7
Kansas,Sherman,3
Kansas,Smith,1
Kansas,Sumner,1
Kansas,Thomas,1
Kansas,Trego,1
Kansas,Wabaunsee,1
Kansas,Washington,2
Kansas,Wilson,4
Kansas,Woodson,1
Kansas,Wyandotte,5
Kentucky,Adair,1
Kentucky,Allen,1
Kentucky,Anderson,2
Kentucky,Barren,2
Kentucky,Bell,37
Kentucky,Boone,5
Kentucky,Bourbon,1
Kentucky,Boyd,8
Kentucky,Boyle,1
Kentucky,Breathitt,20
Kentucky,Breckinridge,3
Kentucky,Bullitt,3
Kentucky,Butler,8
Kentucky,Caldwell,6
Kentucky,Calloway,1
Kentucky,Carlisle,1
Kentucky,Carroll,2
Kentucky,Carter,6
Kentucky,Casey,2
Kentucky,Christian,4
Kentucky,Clay,21
Kentucky,Clinton,3
Kentucky,Crittenden,1
Kentucky,Daviess,15
Kentucky,Edmonson,1
Kentucky,Elliott,2
Kentucky,Estill,3
Kentucky,Fayette,3
Kentucky,Fleming,1
Kentucky,Floyd,80
Kentucky,Franklin,1
Kentucky,Gallatin,1
Kentucky,Garrard,2
Kentucky,Graves,5
Kentucky,Grayson,1
Kentucky,Green,1
Kentucky,Greenup,5
Kentucky,Hancock,3
Kentucky,Hardin,4
Kentucky,Harlan,125
Kentucky,Harrison,1
Kentucky,Hart,2
Kentucky,Henderson,4
Kentucky,Henry,1
Kentucky,Hopkins,27
Kentucky,Jackson,5
Kentucky,Jefferson,9
Kentucky,Jessamine,1
Kentucky,Johnson,19
Kentucky,Knott,58
Kentucky,Knox,40
Kentucky,Laurel,7
Kentucky,Lawrence,9
Kentucky,Lee,7
Kentucky,Leslie,22
Kentucky,Letcher,65
Kentucky,Livingston,5
Kentucky,Logan,1
Kentucky,Madison,2
Kentucky,Magoffin,10
Kentucky,Marion,1
Kentucky,Martin,40
Kentucky,Mason,3
Kentucky,McCreary,7
Kentucky,McLean,2
Kentucky,Meade,3
Kentucky,Menifee,1
Kentucky,Mercer,1
Kentucky,Metcalfe,1
Kentucky,Monroe,1
Kentucky,Montgomery,2
Kentucky,Morgan,2
Kentucky,Muhlenberg,12
Kentucky,Nelson,1
Kentucky,Nicholas,1
Kentucky,Ohio,14
Kentucky,Oldham,4
Kentucky,Owsley,4
Kentucky,Pendleton,3
Kentucky,Perry,61
Kentucky,Pike,277
Kentucky,Powell,2
Kentucky,Pulaski,4
Kentucky,Rockcastle,3
Kentucky,Scott,1
Kentucky,Simpson,1
Kentucky,Taylor,1
Kentucky,Todd,1
Kentucky,Trigg,1
Kentucky,Trimble,1
Kentucky,Union,11
Kentucky,Warren,3
Kentucky,Washington,1
Kentucky,Wayne,3
Kentucky,Webster,8
Kentucky,Whitley,27
Kentucky,Wolfe,6
Louisiana,Allen,1
Louisiana,Ascension,1
Louisiana,Assumption,1
Louisiana,Beauregard,4
Louisiana,Bienville,1
Louisiana,Caddo,1
Louisiana,Calcasieu,3
Louisiana,Catahoula,2
Louisiana,De Soto,1
Louisiana,East Baton Rouge,6
Louisiana,East Feliciana,8
Louisiana,Evangeline,2
Louisiana,Grant,2
Louisiana,Iberia,3
Louisiana,Jefferson Davis,3
Louisiana,La Salle,2
Louisiana,Lafayette,5
Louisiana,Livingston,7
Louisiana,Orleans,5
Louisiana,Ouachita,3
Louisiana,Pointe Coupee,1
Louisiana,Rapides,9
Louisiana,Red River,3
Louisiana,St Bernard,1
Louisiana,St Helena,17
Louisiana,St James,1
Louisiana,St Martin,1
Louisiana,St Mary,4
Louisiana,St Tammany,16
Louisiana,Tangipahoa,11
Louisiana,Terrebonne,1
Louisiana,Vermilion,2
Louisiana,Vernon,5
Louisiana,Washington,15
Louisiana,Webster,7
Louisiana,West Feliciana,4
Louisiana,Winn,1
Maine,Androscoggin,10
Maine,Aroostook,18
Maine,Cumberland,16
Maine,Hancock,9
Maine,Kennebec,7
Maine,Knox,8
Maine,Lincoln,2
Maine,Oxford,4
Maine,Penobscot,12
Maine,Piscataquis,7
Maine,Sagadahoc,2
Maine,Somerset,6
Maine,Waldo,4
Maine,Washington,6
Maine,York,10
Maryland,Allegany,22
Maryland,Anne Arundel,10
Maryland,Baltimore,15
Maryland,Carroll,2
Maryland,Cecil,5
Maryland,Charles,4
Maryland,Dorchester,4
Maryland,Frederick,5
Maryland,Garrett,16
Maryland,Harford,3
Maryland,Howard,1
Maryland,Montgomery,4
Maryland,Prince Georges,7
Maryland,Queen Annes,1
Maryland,St Marys,3
Maryland,Talbot,1
Maryland,Washington,6
Maryland,Wicomico,1
Maryland,Worcester,1
Massachusetts,Barnstable,5
Massachusetts,Berkshire,19
Massachusetts,Bristol,12
Massachusetts,Dukes,2
Massachusetts,Essex,9
Massachusetts,Franklin,4
Massachusetts,Hampden,10
Massachusetts,Hampshire,11
Massachusetts,Middlesex,22
Massachusetts,Norfolk,13
Massachusetts,Plymouth,13
Massachusetts,Suffolk,2
Massachusetts,Worcester,25
Michigan,Allegan,12
Michigan,Alpena,6
Michigan,Antrim,4
Michigan,Arenac,4
Michigan,Baraga,2
Michigan,Barry,5
Michigan,Bay,1
Michigan,Benzie,3
Michigan,Berrien,10
Michigan,Branch,2
Michigan,Calhoun,10
Michigan,Cass,5
Michigan,Charlevoix,7
Michigan,Cheboygan,4
Michigan,Chippewa,4
Michigan,Clare,4
Michigan,Clinton,9
Michigan,Delta,4
Michigan,Dickinson,5
Michigan,Eaton,5
Michigan,Emmet,3
Michigan,Gogebic,4
Michigan,Grand Traverse,7
Michigan,Gratiot,3
Michigan,Hillsdale,4
Michigan,Houghton,3
Michigan,Huron,5
Michigan,Ingham,8
Michigan,Ionia,3
Michigan,Iosco,4
Michigan,Iron,6
Michigan,Isabella,3
Michigan,Jackson,5
Michigan,Kalamazoo,4
Michigan,Kent,20
Michigan,Lake,1
Michigan,Lapeer,9
Michigan,Leelanau,4
Michigan,Lenawee,4
Michigan,Livingston,6
Michigan,Luce,2
Michigan,Mackinac,3
Michigan,Macomb,3
Michigan,Manistee,1
Michigan,Marquette,11
Michigan,Mason,1
Michigan,Mecosta,1
Michigan,Menominee,2
Michigan,Midland,1
Michigan,Missaukee,1
Michigan,Monroe,6
Michigan,Montcalm,3
Michigan,Muskegon,2
Michigan,Newaygo,3
Michigan,Oakland,26
Michigan,Oceana,6
Michigan,Ogemaw,3
Michigan,Ontonagon,2
Michigan,Osceola,2
Michigan,Otsego,4
Michigan,Ottawa,19
Michigan,Presque Isle,6
Michigan,Roscommon,6
Michigan,Sanilac,4
Michigan,Schoolcraft,2
Michigan,Shiawassee,4
Michigan,St Clair,1
Michigan,St Joseph,4
Michigan,Tuscola,8
Michigan,Van Buren,1
Michigan,Washtenaw,8
Michigan,Wayne,8
Michigan,Wexford,3
Minnesota,Aitkin,1
Minnesota,Becker,5
Minnesota,Beltrami,6
Minnesota,Benton,6
Minnesota,Big Stone,4
Minnesota,Blue Earth,9
Minnesota,Brown,1
Minnesota,Carlton,11
Minnesota,Carver,3
Minnesota,Cass,2
Minnesota,Chisago,4
Minnesota,Clay,11
Minnesota,Clearwater,1
Minnesota,Cook,2
Minnesota,Cottonwood,4
Minnesota,Crow Wing,6
Minnesota,Dakota,11
Minnesota,Dodge,4
Minnesota,Douglas,5
Minnesota,Faribault,1
Minnesota,Fillmore,2
Minnesota,Freeborn,1
Minnesota,Goodhue,7
Minnesota,Hennepin,12
Minnesota,Houston,8
Minnesota,Hubbard,4
Minnesota,Itasca,5
Minnesota,Jackson,1
Minnesota,Kanabec,5
Minnesota,Kandiyohi,7
Minnesota,Kittson,3
Minnesota,Koochiching,2
Minnesota,Lac qui Parle,2
Minnesota,Lake,2
Minnesota,Le Sueur,7
Minnesota,Lincoln,1
Minnesota,Lyon,4
Minnesota,Mahnomen,1
Minnesota,Marshall,3
Minnesota,Martin,5
Minnesota,McLeod,2
Minnesota,Meeker,3
Minnesota,Mille Lacs,3
Minnesota,Morrison,10
Minnesota,Mower,3
Minnesota,Murray,4
Minnesota,Nicollet,3
Minnesota,Olmsted,15
Minnesota,Otter Tail,8
Minnesota,Pennington,1
Minnesota,Pine,3
Minnesota,Pipestone,1
Minnesota,Polk,4
Minnesota,Pope,5
Minnesota,Red Lake,1
Minnesota,Redwood,3
Minnesota,Renville,6
Minnesota,Rice,2
Minnesota,Rock,4
Minnesota,Roseau,1
Minnesota,Scott,6
Minnesota,Sherburne,8
Minnesota,Sibley,2
Minnesota,St Louis,30
Minnesota,Stearns,15
Minnesota,Steele,1
Minnesota,Stevens,1
Minnesota,Todd,7
Minnesota,Wabasha,4
Minnesota,Wadena,2
Minnesota,Waseca,2
Minnesota,Washington,12
Minnesota,Watonwan,1
Minnesota,Wilkin,1
Minnesota,Winona,3
Minnesota,Wright,7
Minnesota,Yellow Medicine,4
Mississippi,Adams,2
Mississippi,Alcorn,1
Mississippi,Benton,1
Mississippi,Bolivar,1
Mississippi,Carroll,2
Mississippi,Clay,1
Mississippi,Coahoma,1
Mississippi,Copiah,9
Mississippi,De Soto,3
Mississippi,Forrest,5
Mississippi,George,1
Mississippi,Harrison,5
Mississippi,Hinds,6
Mississippi,Holmes,1
Mississippi,Itawamba,2
Mississippi,Jasper,1
Mississippi,Lafayette,1
Mississippi,Lauderdale,1
Mississippi,Lincoln,3
Mississippi,Lowndes,12
Mississippi,Marion,3
Mississippi,Monroe,12
Mississippi,Noxubee,3
Mississippi,Panola,3
Mississippi,Pearl River,6
Mississippi,Perry,4
Mississippi,Pike,3
Mississippi,Quitman,1
Mississippi,Rankin,1
Mississippi,Smith,1
Mississippi,Stone,4
Mississippi,Tate,2
Mississippi,Tippah,3
Mississippi,Tishomingo,1
Mississippi,Warren,2
Mississippi,Washington,1
Mississippi,Wayne,2
Mississippi,Winston,2
Mississippi,Yalobusha,1
Mississippi,Yazoo,3
Missouri,Adair,1
Missouri,Andrew,3
Missouri,Audrain,1
Missouri,Barry,3
Missouri,Barton,2
Missouri,Bates,2
Missouri,Benton,3
Missouri,Bollinger,1
Missouri,Boone,5
Missouri,Buchanan,4
Missouri,Butler,3
Missouri,Callaway,10
Missouri,Camden,5
Missouri,Cape Girardeau,8
Missouri,Cass,6
Missouri,Cedar,1
Missouri,Christian,4
Missouri,Clark,1
Missouri,Clay,4
Missouri,Clinton,2
Missouri,Cole,3
Missouri,Cooper,3
Missouri,Crawford,4
Missouri,Dade,1
Missouri,Dallas,2
Missouri,Daviess,1
Missouri,Dent,3
Missouri,Douglas,3
Missouri,Franklin,8
Missouri,Gasconade,7
Missouri,Gentry,1
Missouri,Greene,6
Missouri,Grundy,1
Missouri,Harrison,1
Missouri,Henry,1
Missouri,Hickory,1
Missouri,Holt,1
Missouri,Howard,2
Missouri,Howell,5
Missouri,Iron,12
Missouri,Jackson,7
Missouri,Jasper,4
Missouri,Jefferson,16
Missouri,Johnson,1
Missouri,Knox,2
