State,County,Number of Mines
Florida,Hillsborough,10
Florida,Indian River,5
Florida,Jackson,6
Florida,Lake,9
Florida,Lee,3
Florida,Leon,2
Florida,Levy,3
Florida,Manatee,3
Florida,Marion,14
Florida,Martin,1
Florida,Monroe,4
Florida,Okaloosa,3
Florida,Okeechobee,1
Florida,Orange,6
Florida,Palm Beach,8
Florida,Pasco,3
Florida,Polk,25
Florida,Putnam,5
Florida,Santa Rosa,3
Florida,Sarasota,7
Florida,St Lucie,8
Florida,Sumter,6
Florida,Suwannee,5
Florida,Taylor,3
Florida,Volusia,1
Florida,Walton,4
Florida,Washington,4
Georgia,Baldwin,1
Georgia,Banks,1
Georgia,Barrow,1
Georgia,Bartow,4
Georgia,Berrien,1
Georgia,Bibb,5
Georgia,Brantley,2
Georgia,Carroll,2
Georgia,Catoosa,1
Georgia,Cherokee,2
Georgia,Clarke,1
Georgia,Clayton,1
Georgia,Cobb,1
Georgia,Columbia,1
Georgia,Cook,1
Georgia,Coweta,1
Georgia,Crawford,1
Georgia,De Kalb,10
Georgia,Decatur,4
Georgia,Dougherty,1
Georgia,Douglas,4
Georgia,Echols,1
Georgia,Effingham,4
Georgia,Elbert,14
Georgia,Evans,1
Georgia,Fayette,2
Georgia,Floyd,4
Georgia,Forsyth,3
Georgia,Fulton,9
Georgia,Gilmer,6
Georgia,Glascock,1
Georgia,Greene,4
Georgia,Gwinnett,3
Georgia,Habersham,1
Georgia,Hall,3
Georgia,Hancock,1
Georgia,Harris,1
Georgia,Hart,2
Georgia,Heard,1
Georgia,Henry,1
Georgia,Houston,1
Georgia,Jackson,2
Georgia,Jasper,1
Georgia,Jefferson,4
Georgia,Jones,2
Georgia,Lee,2
Georgia,Long,2
Georgia,Lumpkin,1
Georgia,Macon,2
Georgia,Madison,3
Georgia,Marion,1
Georgia,McIntosh,1
Georgia,Monroe,3
Georgia,Montgomery,1
Georgia,Murray,2
Georgia,Muscogee,3
Georgia,Newton,2
Georgia,Oglethorpe,28
Georgia,Pickens,9
Georgia,Pike,1
Georgia,Polk,1
Georgia,Rabun,1
Georgia,Richmond,5
Georgia,Rockdale,2
Georgia,Spalding,1
Georgia,Stephens,1
Georgia,Sumter,2
Georgia,Talbot,3
Georgia,Taylor,2
Georgia,Thomas,3
Georgia,Towns,2
Georgia,Troup,1
Georgia,Twiggs,6
Georgia,Union,1
Georgia,Walker,2
Georgia,Warren,4
Georgia,Washington,12
Georgia,Whitfield,4
Georgia,Wilkes,4
Georgia,Wilkinson,11
Hawaii,Hawaii,15
Hawaii,Honolulu,7
Hawaii,Kauai,5
Hawaii,Maui,9
Idaho,Ada,26
Idaho,Adams,2
Idaho,Bannock,7
Idaho,Bear Lake,3
Idaho,Benewah,4
Idaho,Bingham,6
Idaho,Blaine,7
Idaho,Bonner,4
Idaho,Bonneville,10
Idaho,Boundary,2
Idaho,Butte,1
Idaho,Camas,1
Idaho,Canyon,9
Idaho,Caribou,14
Idaho,Cassia,6
Idaho,Clark,1
Idaho,Clearwater,1
Idaho,Custer,5
Idaho,Elmore,6
Idaho,Franklin,2
Idaho,Fremont,2
Idaho,Gem,3
Idaho,Idaho,11
Idaho,Kootenai,6
Idaho,Latah,2
Idaho,Lemhi,3
Idaho,Lewis,1
Idaho,Lincoln,2
Idaho,Madison,2
Idaho,Minidoka,3
Idaho,Nez Perce,6
Idaho,Oneida,4
Idaho,Owyhee,4
Idaho,Payette,1
Idaho,Power,2
Idaho,Shoshone,7
Idaho,Twin Falls,9
Idaho,Valley,9
Idaho,Washington,3
Illinois,Adams,6
Illinois,Alexander,5
Illinois,Bond,3
Illinois,Boone,6
Illinois,Brown,1
Illinois,Bureau,2
Illinois,Calhoun,1
Illinois,Carroll,3
Illinois,Champaign,6
Illinois,Christian,2
Illinois,Clark,3
Illinois,Clinton,1
Illinois,Coles,3
Illinois,Cook,12
Illinois,Crawford,2
Illinois,Cumberland,5
Illinois,De Kalb,3
Illinois,Douglas,2
Illinois,Du Page,5
Illinois,Fayette,3
Illinois,Ford,3
Illinois,Franklin,6
Illinois,Fulton,4
Illinois,Gallatin,6
Illinois,Greene,3
Illinois,Grundy,3
Illinois,Hancock,4
Illinois,Hardin,13
Illinois,Henderson,2
Illinois,Henry,1
Illinois,Iroquois,1
Illinois,Jackson,3
Illinois,Jefferson,2
Illinois,Jersey,2
Illinois,Jo Daviess,4
Illinois,Johnson,2
Illinois,Kane,13
Illinois,Kankakee,4
Illinois,Kendall,5
Illinois,La Salle,20
Illinois,Lake,3
Illinois,Lawrence,3
Illinois,Lee,7
Illinois,Livingston,12
Illinois,Logan,3
Illinois,Macon,3
Illinois,Macoupin,2
Illinois,Madison,5
Illinois,Marshall,4
Illinois,Mason,2
Illinois,Massac,2
Illinois,McDonough,3
Illinois,McHenry,18
Illinois,McLean,4
Illinois,Menard,1
Illinois,Monroe,2
Illinois,Montgomery,4
Illinois,Ogle,15
Illinois,Peoria,5
Illinois,Perry,9
Illinois,Piatt,1
Illinois,Pike,6
Illinois,Pulaski,3
Illinois,Putnam,2
Illinois,Randolph,10
Illinois,Rock Island,6
Illinois,Saline,9
Illinois,Sangamon,4
Illinois,Scott,1
Illinois,Shelby,2
Illinois,St Clair,8
Illinois,Stephenson,6
Illinois,Tazewell,5
Illinois,Union,2
Illinois,Vermilion,8
Illinois,Wabash,2
Illinois,Warren,2
Illinois,Washington,1
Illinois,White,2
Illinois,Whiteside,4
Illinois,Will,13
Illinois,Williamson,8
Illinois,Winnebago,13
Illinois,Woodford,5
Indiana,Adams,5
Indiana,Allen,8
Indiana,Bartholomew,3
Indiana,Blackford,1
Indiana,Boone,2
Indiana,Carroll,2
Indiana,Cass,6
Indiana,Clark,7
Indiana,Clay,8
Indiana,Crawford,5
Indiana,Daviess,16
Indiana,De Kalb,7
Indiana,Dearborn,2
Indiana,Decatur,2
Indiana,Delaware,2
Indiana,Dubois,2
Indiana,Elkhart,9
Indiana,Fayette,1
Indiana,Floyd,1
Indiana,Fountain,1
Indiana,Franklin,6
Indiana,Fulton,1
Indiana,Gibson,1
Indiana,Grant,5
Indiana,Greene,9
Indiana,Hamilton,10
Indiana,Hancock,2
Indiana,Harrison,6
Indiana,Hendricks,1
Indiana,Henry,3
Indiana,Howard,4
Indiana,Huntington,3
Indiana,Jackson,2
Indiana,Jasper,3
Indiana,Jay,2
Indiana,Jennings,2
Indiana,Johnson,2
Indiana,Knox,5
Indiana,Kosciusko,6
Indiana,La Porte,2
Indiana,Lake,2
Indiana,Lawrence,7
Indiana,Madison,3
Indiana,Marion,9
Indiana,Marshall,2
Indiana,Martin,2
Indiana,Miami,4
Indiana,Monroe,11
Indiana,Montgomery,3
Indiana,Morgan,8
Indiana,Newton,1
Indiana,Noble,4
Indiana,Orange,2
Indiana,Owen,2
Indiana,Perry,1
Indiana,Pike,6
Indiana,Porter,1
Indiana,Posey,2
Indiana,Pulaski,2
Indiana,Putnam,9
Indiana,Randolph,2
Indiana,Ripley,2
Indiana,Rush,1
Indiana,Scott,1
Indiana,Shelby,6
Indiana,Spencer,10
Indiana,St Joseph,3
Indiana,Starke,2
Indiana,Steuben,12
Indiana,Sullivan,4
Indiana,Switzerland,1
Indiana,Tippecanoe,4
Indiana,Union,1
Indiana,Vanderburgh,2
Indiana,Vermillion,4
Indiana,Vigo,7
Indiana,Wabash,2
Indiana,Warren,2
Indiana,Warrick,8
Indiana,Washington,2
Indiana,Wayne,5
Indiana,Wells,2
Indiana,White,1
Indiana,Whitley,1
Iowa,Adair,8
Iowa,Allamakee,1
Iowa,Appanoose,3
Iowa,Benton,3
Iowa,Black Hawk,10
Iowa,Buena Vista,3
Iowa,Butler,2
Iowa,Carroll,2
Iowa,Cedar,1
Iowa,Cerro Gordo,3
Iowa,Cherokee,1
Iowa,Chickasaw,2
Iowa,Clay,4
Iowa,Clinton,3
Iowa,Dallas,2
Iowa,Delaware,4
Iowa,Des Moines,6
Iowa,Dickinson,4
Iowa,Dubuque,8
Iowa,Emmet,3
Iowa,Fayette,9
Iowa,Floyd,6
Iowa,Franklin,2
Iowa,Greene,4
Iowa,Grundy,1
Iowa,Guthrie,1
Iowa,Hamilton,2
Iowa,Hancock,2
Iowa,Hardin,11
Iowa,Harrison,2
Iowa,Henry,1
Iowa,Humboldt,1
Iowa,Iowa,1
Iowa,Jackson,2
Iowa,Jasper,3
Iowa,Johnson,4
Iowa,Jones,2
Iowa,Kossuth,2
Iowa,Lee,3
Iowa,Linn,11
Iowa,Louisa,2
Iowa,Lyon,3
Iowa,Madison,1
Iowa,Marion,9
Iowa,Marshall,3
Iowa,Mitchell,6
Iowa,Monona,1
Iowa,Monroe,1
Iowa,Montgomery,2
Iowa,Muscatine,10
Iowa,O Brien,1
Iowa,Osceola,1
Iowa,Palo Alto,1
Iowa,Plymouth,1
Iowa,Pocahontas,2
Iowa,Polk,22
Iowa,Poweshiek,1
Iowa,Sac,5
Iowa,Scott,6
Iowa,Sioux,3
Iowa,Story,2
Iowa,Tama,1
Iowa,Van Buren,3
Iowa,Wapello,2
Iowa,Washington,1
Iowa,Webster,8
Iowa,Winneshiek,6
Iowa,Woodbury,2
Iowa,Worth,2
Iowa,Wright,1
Kansas,Allen,6
Kansas,Atchison,3
Kansas,Barber,2
Kansas,Barton,6
Kansas,Bourbon,2
Kansas,Butler,1
Kansas,Chase,2
Kansas,Chautauqua,1
Kansas,Cherokee,2
Kansas,Cheyenne,1
Kansas,Clay,2
Kansas,Cloud,2
Kansas,Cowley,11
Kansas,Crawford,8
Kansas,Dickinson,7
Kansas,Douglas,2
Kansas,Edwards,2
Kansas,Elk,1
Kansas,Ellis,5
Kansas,Ellsworth,4
Kansas,Finney,4
Kansas,Ford,5
Kansas,Franklin,6
Kansas,Geary,3
Kansas,Graham,1
Kansas,Grant,1
Kansas,Gray,1
Kansas,Hamilton,2
Kansas,Harper,1
Kansas,Harvey,1
Kansas,Jefferson,4
Kansas,Johnson,10
Kansas,Kearny,1
Kansas,Kiowa,2
Kansas,Labette,1
Kansas,Leavenworth,1
Kansas,Lincoln,1
Kansas,Linn,4
Kansas,Logan,1
Kansas,Lyon,1
Kansas,Marion,2
Kansas,Marshall,5
Kansas,McPherson,1
Kansas,Miami,1
Kansas,Montgomery,2
Kansas,Neosho,3
Kansas,Osage,1
Kansas,Ottawa,1
Kansas,Pawnee,3
Kansas,Phillips,1
Kansas,Pottawatomie,4
Kansas,Pratt,2
Kansas,Reno,9
Kansas,Republic,1
Kansas,Rice,5
Kansas,Riley,3
Kansas,Saline,2
Kansas,Sedgwick,15
Kansas,Seward,1
Kansas,Shawnee,8
Kansas,Sherman,3
Kansas,Smith,1
Kansas,Sumner,1
Kansas,Thomas,2
Kansas,Trego,1
Kansas,Washington,3
Kansas,Wilson,4
Kansas,Woodson,1
Kansas,Wyandotte,5
Kentucky,Adair,1
Kentucky,Allen,1
Kentucky,Anderson,2
Kentucky,Barren,2
Kentucky,Bell,46
Kentucky,Boone,5
Kentucky,Bourbon,1
Kentucky,Boyd,10
Kentucky,Boyle,1
Kentucky,Breathitt,16
Kentucky,Breckinridge,3
Kentucky,Bullitt,3
Kentucky,Butler,9
Kentucky,Caldwell,5
Kentucky,Calloway,1
Kentucky,Carlisle,1
Kentucky,Carroll,2
Kentucky,Carter,5
Kentucky,Casey,2
Kentucky,Christian,5
Kentucky,Clay,25
Kentucky,Clinton,3
Kentucky,Crittenden,3
Kentucky,Daviess,17
Kentucky,Edmonson,1
Kentucky,Elliott,3
Kentucky,Estill,2
Kentucky,Fayette,3
Kentucky,Fleming,1
Kentucky,Floyd,87
Kentucky,Franklin,1
Kentucky,Gallatin,1
Kentucky,Garrard,2
Kentucky,Graves,6
Kentucky,Grayson,1
Kentucky,Green,1
Kentucky,Greenup,4
Kentucky,Hancock,3
Kentucky,Hardin,3
Kentucky,Harlan,130
Kentucky,Harrison,1
Kentucky,Hart,2
Kentucky,Henderson,4
Kentucky,Henry,1
Kentucky,Hopkins,27
Kentucky,Jackson,6
Kentucky,Jefferson,9
Kentucky,Jessamine,1
Kentucky,Johnson,22
Kentucky,Knott,67
Kentucky,Knox,46
Kentucky,Laurel,6
Kentucky,Lawrence,11
Kentucky,Lee,6
Kentucky,Leslie,22
Kentucky,Letcher,76
Kentucky,Livingston,5
Kentucky,Madison,2
Kentucky,Magoffin,12
Kentucky,Marion,1
Kentucky,Martin,39
Kentucky,Mason,3
Kentucky,McCreary,3
Kentucky,McLean,3
Kentucky,Meade,4
Kentucky,Menifee,1
Kentucky,Mercer,1
Kentucky,Metcalfe,1
Kentucky,Monroe,1
Kentucky,Montgomery,2
Kentucky,Morgan,3
Kentucky,Muhlenberg,13
Kentucky,Nelson,1
Kentucky,Nicholas,1
Kentucky,Ohio,15
Kentucky,Oldham,4
Kentucky,Owsley,4
Kentucky,Pendleton,3
Kentucky,Perry,59
Kentucky,Pike,294
Kentucky,Powell,2
Kentucky,Pulaski,7
Kentucky,Rockcastle,2
Kentucky,Scott,1
Kentucky,Simpson,1
Kentucky,Taylor,1
Kentucky,Todd,1
Kentucky,Trigg,1
Kentucky,Trimble,1
Kentucky,Union,16
Kentucky,Warren,2
Kentucky,Washington,1
Kentucky,Wayne,1
Kentucky,Webster,12
Kentucky,Whitley,33
Kentucky,Wolfe,6
Louisiana,Allen,1
Louisiana,Ascension,1
Louisiana,Assumption,1
Louisiana,Beauregard,4
Louisiana,Bienville,1
Louisiana,Caddo,2
Louisiana,Calcasieu,3
Louisiana,Catahoula,2
Louisiana,De Soto,1
Louisiana,East Baton Rouge,8
Louisiana,East Feliciana,4
Louisiana,Evangeline,1
Louisiana,Grant,1
Louisiana,Iberia,3
Louisiana,Jefferson Davis,1
Louisiana,La Salle,2
Louisiana,Lafayette,5
Louisiana,Livingston,7
Louisiana,Orleans,4
Louisiana,Ouachita,4
Louisiana,Pointe Coupee,1
Louisiana,Rapides,11
Louisiana,Red River,4
Louisiana,St Bernard,1
Louisiana,St Helena,17
Louisiana,St James,1
Louisiana,St Martin,1
Louisiana,St Mary,4
Louisiana,St Tammany,16
Louisiana,Tangipahoa,13
Louisiana,Terrebonne,1
Louisiana,Vermilion,2
Louisiana,Vernon,5
Louisiana,Washington,15
Louisiana,Webster,7
Louisiana,West Feliciana,3
Louisiana,Winn,1
Maine,Androscoggin,10
Maine,Aroostook,16
Maine,Cumberland,19
Maine,Hancock,10
Maine,Kennebec,12
Maine,Knox,10
Maine,Lincoln,2
Maine,Oxford,5
Maine,Penobscot,12
Maine,Piscataquis,6
Maine,Sagadahoc,1
Maine,Somerset,7
Maine,Waldo,6
Maine,Washington,6
Maine,York,11
Maryland,Allegany,24
Maryland,Anne Arundel,12
Maryland,Baltimore,15
Maryland,Carroll,2
Maryland,Cecil,5
Maryland,Charles,4
Maryland,Dorchester,4
Maryland,Frederick,6
Maryland,Garrett,15
Maryland,Harford,3
Maryland,Howard,1
Maryland,Montgomery,4
Maryland,Prince Georges,9
Maryland,Queen Annes,1
Maryland,St Marys,3
Maryland,Talbot,1
Maryland,Washington,6
Maryland,Wicomico,1
Maryland,Worcester,1
Massachusetts,Barnstable,5
Massachusetts,Berkshire,14
Massachusetts,Bristol,12
Massachusetts,Dukes,2
Massachusetts,Essex,10
Massachusetts,Franklin,4
Massachusetts,Hampden,11
Massachusetts,Hampshire,8
Massachusetts,Middlesex,27
Massachusetts,Norfolk,16
Massachusetts,Plymouth,12
Massachusetts,Suffolk,2
Massachusetts,Worcester,27
Michigan,Allegan,9
Michigan,Alpena,6
Michigan,Antrim,4
Michigan,Arenac,5
Michigan,Baraga,2
Michigan,Barry,4
Michigan,Bay,1
Michigan,Benzie,1
Michigan,Berrien,7
Michigan,Branch,2
Michigan,Calhoun,10
Michigan,Cass,5
Michigan,Charlevoix,7
Michigan,Cheboygan,3
Michigan,Chippewa,4
Michigan,Clare,4
Michigan,Clinton,8
Michigan,Delta,5
Michigan,Dickinson,5
Michigan,Eaton,4
Michigan,Emmet,4
Michigan,Gogebic,3
Michigan,Grand Traverse,6
Michigan,Gratiot,3
Michigan,Hillsdale,3
Michigan,Houghton,4
Michigan,Huron,6
Michigan,Ingham,7
Michigan,Ionia,4
Michigan,Iosco,4
Michigan,Iron,6
Michigan,Isabella,3
Michigan,Jackson,4
Michigan,Kalamazoo,4
Michigan,Kent,22
Michigan,Lake,2
Michigan,Lapeer,7
Michigan,Leelanau,4
Michigan,Lenawee,4
Michigan,Livingston,6
Michigan,Luce,2
Michigan,Mackinac,3
Michigan,Macomb,3
Michigan,Manistee,1
Michigan,Marquette,13
Michigan,Mason,1
Michigan,Mecosta,1
Michigan,Menominee,3
Michigan,Midland,1
Michigan,Missaukee,2
Michigan,Monroe,6
Michigan,Montcalm,3
Michigan,Muskegon,3
Michigan,Newaygo,3
Michigan,Oakland,29
Michigan,Oceana,6
Michigan,Ogemaw,3
Michigan,Ontonagon,2
Michigan,Osceola,2
Michigan,Otsego,4
Michigan,Ottawa,19
Michigan,Presque Isle,4
Michigan,Roscommon,5
Michigan,Sanilac,4
Michigan,Schoolcraft,2
Michigan,Shiawassee,4
Michigan,St Clair,1
Michigan,St Joseph,4
Michigan,Tuscola,8
Michigan,Van Buren,1
Michigan,Washtenaw,7
Michigan,Wayne,9
Michigan,Wexford,3
Minnesota,Becker,5
Minnesota,Beltrami,6
Minnesota,Benton,6
Minnesota,Big Stone,4
Minnesota,Blue Earth,8
Minnesota,Brown,1
Minnesota,Carlton,8
Minnesota,Carver,3
Minnesota,Cass,3
Minnesota,Chisago,4
Minnesota,Clay,10
Minnesota,Clearwater,1
Minnesota,Cook,2
Minnesota,Cottonwood,4
Minnesota,Crow Wing,6
Minnesota,Dakota,11
Minnesota,Dodge,4
Minnesota,Douglas,5
Minnesota,Faribault,1
Minnesota,Fillmore,2
Minnesota,Freeborn,1
Minnesota,Goodhue,7
Minnesota,Hennepin,12
Minnesota,Houston,5
Minnesota,Hubbard,2
Minnesota,Itasca,7
Minnesota,Kanabec,4
Minnesota,Kandiyohi,7
Minnesota,Kittson,3
Minnesota,Koochiching,2
Minnesota,Lac qui Parle,2
Minnesota,Lake,2
Minnesota,Le Sueur,7
Minnesota,Lincoln,1
Minnesota,Lyon,3
Minnesota,Mahnomen,1
Minnesota,Marshall,4
Minnesota,Martin,5
Minnesota,McLeod,2
Minnesota,Meeker,3
Minnesota,Mille Lacs,3
Minnesota,Morrison,8
Minnesota,Mower,4
Minnesota,Murray,4
Minnesota,Nicollet,3
Minnesota,Olmsted,14
Minnesota,Otter Tail,8
Minnesota,Pennington,1
Minnesota,Pine,4
Minnesota,Pipestone,1
Minnesota,Polk,4
Minnesota,Pope,5
Minnesota,Red Lake,1
Minnesota,Redwood,3
Minnesota,Renville,6
Minnesota,Rice,2
Minnesota,Rock,5
Minnesota,Roseau,1
Minnesota,Scott,6
Minnesota,Sherburne,8
Minnesota,Sibley,2
Minnesota,St Louis,28
Minnesota,Stearns,15
Minnesota,Steele,1
Minnesota,Todd,4
Minnesota,Wabasha,4
Minnesota,Wadena,2
Minnesota,Waseca,2
Minnesota,Washington,12
Minnesota,Watonwan,1
Minnesota,Wilkin,1
Minnesota,Winona,3
Minnesota,Wright,6
Minnesota,Yellow Medicine,4
Mississippi,Adams,3
Mississippi,Alcorn,1
Mississippi,Benton,1
Mississippi,Bolivar,1
Mississippi,Carroll,2
Mississippi,Clay,2
Mississippi,Copiah,8
Mississippi,De Soto,3
Mississippi,Forrest,5
Mississippi,Harrison,4
Mississippi,Hinds,5
Mississippi,Holmes,1
Mississippi,Itawamba,3
Mississippi,Jasper,1
Mississippi,Lafayette,1
Mississippi,Lauderdale,1
Mississippi,Lincoln,3
Mississippi,Lowndes,13
Mississippi,Marion,2
Mississippi,Monroe,11
Mississippi,Noxubee,2
Mississippi,Panola,2
Mississippi,Pearl River,6
Mississippi,Perry,3
Mississippi,Pike,3
Mississippi,Quitman,1
Mississippi,Rankin,1
Mississippi,Smith,1
Mississippi,Stone,4
Mississippi,Tate,1
Mississippi,Tippah,3
Mississippi,Tishomingo,2
Mississippi,Warren,2
Mississippi,Washington,1
Mississippi,Wayne,1
Mississippi,Winston,2
Mississippi,Yalobusha,1
Mississippi,Yazoo,2
Missouri,Adair,1
Missouri,Andrew,1
Missouri,Audrain,1
Missouri,Barry,3
Missouri,Barton,3
Missouri,Bates,3
Missouri,Benton,2
Missouri,Bollinger,2
Missouri,Boone,5
Missouri,Buchanan,3
Missouri,Butler,3
Missouri,Callaway,8
Missouri,Camden,5
Missouri,Cape Girardeau,7
Missouri,Carroll,1
Missouri,Cass,6
Missouri,Cedar,1
Missouri,Christian,7
Missouri,Clark,1
Missouri,Clay,4
Missouri,Clinton,1
Missouri,Cole,3
Missouri,Cooper,4
Missouri,Crawford,4
Missouri,Dade,1
Missouri,Dallas,1
Missouri,De Kalb,1
Missouri,Dent,3
Missouri,Douglas,1
Missouri,Dunklin,1
Missouri,Franklin,9
Missouri,Gasconade,6
Missouri,Gentry,1
Missouri,Greene,4
Missouri,Grundy,1
Missouri,Harrison,1
Missouri,Henry,1
Missouri,Hickory,1
Missouri,Holt,1
Missouri,Howard,3
Missouri,Howell,3
Missouri,Iron,11
Missouri,Jackson,8
Missouri,Jasper,5
Missouri,Jefferson,17
Missouri,Johnson,2
Missouri,Knox,2
Missouri,Laclede,2
Missouri,Lafayette,2
