State,County,Number of Mines
Georgia,Hall,3
Georgia,Hancock,1
Georgia,Harris,1
Georgia,Hart,2
Georgia,Heard,1
Georgia,Henry,1
Georgia,Houston,1
Georgia,Jackson,2
Georgia,Jasper,1
Georgia,Jefferson,4
Georgia,Jones,2
Georgia,Lee,2
Georgia,Long,2
Georgia,Lumpkin,1
Georgia,Macon,3
Georgia,Madison,3
Georgia,Marion,1
Georgia,McIntosh,1
Georgia,Monroe,3
Georgia,Montgomery,1
Georgia,Murray,4
Georgia,Muscogee,4
Georgia,Newton,2
Georgia,Oglethorpe,27
Georgia,Paulding,1
Georgia,Pickens,9
Georgia,Polk,1
Georgia,Rabun,1
Georgia,Richmond,5
Georgia,Rockdale,2
Georgia,Spalding,1
Georgia,Stephens,1
Georgia,Sumter,2
Georgia,Talbot,3
Georgia,Taylor,2
Georgia,Thomas,3
Georgia,Towns,2
Georgia,Troup,1
Georgia,Twiggs,6
Georgia,Union,1
Georgia,Walker,2
Georgia,Walton,1
Georgia,Warren,4
Georgia,Washington,11
Georgia,White,1
Georgia,Whitfield,5
Georgia,Wilkes,3
Georgia,Wilkinson,11
Hawaii,Hawaii,11
Hawaii,Honolulu,8
Hawaii,Kauai,4
Hawaii,Maui,5
Idaho,Ada,27
Idaho,Adams,2
Idaho,Bannock,5
Idaho,Bear Lake,3
Idaho,Benewah,7
Idaho,Bingham,6
Idaho,Blaine,7
Idaho,Bonner,6
Idaho,Bonneville,10
Idaho,Boundary,3
Idaho,Butte,1
Idaho,Camas,1
Idaho,Canyon,9
Idaho,Caribou,11
Idaho,Cassia,7
Idaho,Clark,2
Idaho,Custer,5
Idaho,Elmore,7
Idaho,Franklin,2
Idaho,Fremont,2
Idaho,Gem,3
Idaho,Idaho,15
Idaho,Jefferson,1
Idaho,Kootenai,3
Idaho,Latah,2
Idaho,Lemhi,3
Idaho,Lincoln,2
Idaho,Madison,2
Idaho,Minidoka,3
Idaho,Nez Perce,7
Idaho,Oneida,5
Idaho,Owyhee,4
Idaho,Payette,1
Idaho,Power,2
Idaho,Shoshone,12
Idaho,Twin Falls,9
Idaho,Valley,9
Idaho,Washington,3
Illinois,Adams,6
Illinois,Alexander,5
Illinois,Bond,3
Illinois,Boone,6
Illinois,Brown,1
Illinois,Bureau,3
Illinois,Calhoun,1
Illinois,Carroll,3
Illinois,Champaign,7
Illinois,Christian,2
Illinois,Clark,3
Illinois,Clinton,1
Illinois,Coles,4
Illinois,Cook,12
Illinois,Crawford,3
Illinois,Cumberland,5
Illinois,De Kalb,3
Illinois,Douglas,2
Illinois,Du Page,5
Illinois,Fayette,3
Illinois,Ford,3
Illinois,Franklin,7
Illinois,Fulton,4
Illinois,Gallatin,5
Illinois,Greene,3
Illinois,Grundy,2
Illinois,Hancock,4
Illinois,Hardin,13
Illinois,Henderson,2
Illinois,Henry,1
Illinois,Iroquois,1
Illinois,Jackson,4
Illinois,Jefferson,2
Illinois,Jersey,2
Illinois,Jo Daviess,4
Illinois,Johnson,2
Illinois,Kane,14
Illinois,Kankakee,3
Illinois,Kendall,5
Illinois,La Salle,19
Illinois,Lake,3
Illinois,Lawrence,3
Illinois,Lee,7
Illinois,Livingston,12
Illinois,Logan,3
Illinois,Macon,3
Illinois,Macoupin,3
Illinois,Madison,5
Illinois,Marshall,5
Illinois,Mason,2
Illinois,Massac,2
Illinois,McDonough,3
Illinois,McHenry,19
Illinois,McLean,5
Illinois,Menard,1
Illinois,Mercer,1
Illinois,Monroe,2
Illinois,Montgomery,4
Illinois,Ogle,12
Illinois,Peoria,5
Illinois,Perry,8
Illinois,Pike,6
Illinois,Pulaski,3
Illinois,Putnam,2
Illinois,Randolph,10
Illinois,Rock Island,6
Illinois,Saline,11
Illinois,Sangamon,4
Illinois,Scott,1
Illinois,Shelby,2
Illinois,St Clair,9
Illinois,Stephenson,6
Illinois,Tazewell,4
Illinois,Union,2
Illinois,Vermilion,6
Illinois,Wabash,2
Illinois,Warren,2
Illinois,Washington,1
Illinois,White,2
Illinois,Whiteside,4
Illinois,Will,13
Illinois,Williamson,6
Illinois,Winnebago,15
Illinois,Woodford,4
Indiana,Adams,5
Indiana,Allen,7
Indiana,Bartholomew,4
Indiana,Blackford,1
Indiana,Boone,1
Indiana,Carroll,2
Indiana,Cass,6
Indiana,Clark,7
Indiana,Clay,7
Indiana,Crawford,5
Indiana,Daviess,16
Indiana,De Kalb,7
Indiana,Dearborn,2
Indiana,Decatur,2
Indiana,Delaware,2
Indiana,Dubois,2
Indiana,Elkhart,9
Indiana,Fayette,1
Indiana,Floyd,1
Indiana,Fountain,1
Indiana,Franklin,5
Indiana,Fulton,1
Indiana,Gibson,1
Indiana,Grant,5
Indiana,Greene,13
Indiana,Hamilton,11
Indiana,Hancock,2
Indiana,Harrison,6
Indiana,Hendricks,1
Indiana,Henry,3
Indiana,Howard,3
Indiana,Huntington,3
Indiana,Jackson,3
Indiana,Jasper,3
Indiana,Jay,2
Indiana,Jennings,2
Indiana,Johnson,2
Indiana,Knox,4
Indiana,Kosciusko,6
Indiana,La Porte,2
Indiana,Lake,2
Indiana,Lawrence,8
Indiana,Madison,3
Indiana,Marion,10
Indiana,Marshall,2
Indiana,Martin,2
Indiana,Miami,4
Indiana,Monroe,10
Indiana,Montgomery,4
Indiana,Morgan,8
Indiana,Newton,1
Indiana,Noble,4
Indiana,Orange,2
Indiana,Owen,4
Indiana,Pike,8
Indiana,Porter,1
Indiana,Posey,1
Indiana,Pulaski,2
Indiana,Putnam,10
Indiana,Randolph,2
Indiana,Ripley,2
Indiana,Rush,2
Indiana,Scott,1
Indiana,Shelby,5
Indiana,Spencer,10
Indiana,St Joseph,3
Indiana,Starke,2
Indiana,Steuben,11
Indiana,Sullivan,3
Indiana,Switzerland,1
Indiana,Tippecanoe,4
Indiana,Union,1
Indiana,Vanderburgh,2
Indiana,Vermillion,4
Indiana,Vigo,8
Indiana,Wabash,3
Indiana,Warren,2
Indiana,Warrick,8
Indiana,Washington,2
Indiana,Wayne,5
Indiana,Wells,2
Indiana,White,1
Indiana,Whitley,1
Iowa,Adair,7
Iowa,Allamakee,1
Iowa,Appanoose,3
Iowa,Benton,3
Iowa,Black Hawk,10
Iowa,Buena Vista,1
Iowa,Butler,2
Iowa,Carroll,2
Iowa,Cedar,1
Iowa,Cerro Gordo,5
Iowa,Cherokee,1
Iowa,Chickasaw,2
Iowa,Clay,4
Iowa,Clinton,3
Iowa,Dallas,3
Iowa,Delaware,4
Iowa,Des Moines,7
Iowa,Dickinson,4
Iowa,Dubuque,7
Iowa,Emmet,3
Iowa,Fayette,8
Iowa,Floyd,5
Iowa,Franklin,2
Iowa,Greene,4
Iowa,Grundy,1
Iowa,Guthrie,1
Iowa,Hamilton,1
Iowa,Hancock,2
Iowa,Hardin,12
Iowa,Harrison,2
Iowa,Henry,1
Iowa,Humboldt,1
Iowa,Iowa,1
Iowa,Jackson,2
Iowa,Jasper,3
Iowa,Johnson,4
Iowa,Jones,2
Iowa,Kossuth,2
Iowa,Lee,3
Iowa,Linn,11
Iowa,Louisa,2
Iowa,Lucas,1
Iowa,Lyon,3
Iowa,Madison,1
Iowa,Marion,9
Iowa,Marshall,3
Iowa,Mitchell,6
Iowa,Monona,2
Iowa,Monroe,1
Iowa,Montgomery,2
Iowa,Muscatine,11
Iowa,O Brien,1
Iowa,Osceola,1
Iowa,Palo Alto,1
Iowa,Plymouth,1
Iowa,Pocahontas,2
Iowa,Polk,18
Iowa,Poweshiek,1
Iowa,Sac,5
Iowa,Scott,7
Iowa,Shelby,1
Iowa,Sioux,3
Iowa,Story,2
Iowa,Tama,1
Iowa,Van Buren,3
Iowa,Wapello,2
Iowa,Washington,1
Iowa,Webster,8
Iowa,Winneshiek,5
Iowa,Woodbury,2
Iowa,Worth,2
Iowa,Wright,1
Kansas,Allen,6
Kansas,Atchison,3
Kansas,Barber,2
Kansas,Barton,5
Kansas,Bourbon,2
Kansas,Butler,2
Kansas,Chase,2
Kansas,Chautauqua,1
Kansas,Cherokee,3
Kansas,Cheyenne,1
Kansas,Clay,1
Kansas,Cloud,2
Kansas,Cowley,11
Kansas,Crawford,9
Kansas,Dickinson,10
Kansas,Douglas,2
Kansas,Edwards,3
Kansas,Elk,1
Kansas,Ellis,5
Kansas,Ellsworth,4
Kansas,Finney,4
Kansas,Ford,4
Kansas,Franklin,6
Kansas,Geary,3
Kansas,Graham,1
Kansas,Grant,1
Kansas,Gray,1
Kansas,Hamilton,2
Kansas,Harper,2
Kansas,Harvey,1
Kansas,Jefferson,4
Kansas,Johnson,10
Kansas,Kearny,1
Kansas,Kingman,1
Kansas,Kiowa,2
Kansas,Leavenworth,1
Kansas,Lincoln,1
Kansas,Linn,4
Kansas,Logan,1
Kansas,Lyon,2
Kansas,Marion,3
Kansas,Marshall,5
Kansas,McPherson,1
Kansas,Miami,1
Kansas,Montgomery,2
Kansas,Neosho,3
Kansas,Ottawa,1
Kansas,Pawnee,3
Kansas,Phillips,2
Kansas,Pottawatomie,4
Kansas,Pratt,3
Kansas,Reno,9
Kansas,Republic,1
Kansas,Rice,5
Kansas,Riley,3
Kansas,Saline,2
Kansas,Sedgwick,15
Kansas,Seward,1
Kansas,Shawnee,10
Kansas,Sherman,3
Kansas,Smith,1
Kansas,Sumner,1
Kansas,Thomas,2
Kansas,Trego,1
Kansas,Washington,3
Kansas,Wilson,4
Kansas,Woodson,1
Kansas,Wyandotte,7
Kentucky,Adair,1
Kentucky,Allen,1
Kentucky,Anderson,1
Kentucky,Barren,2
Kentucky,Bell,58
Kentucky,Boone,5
Kentucky,Bourbon,1
Kentucky,Boyd,11
Kentucky,Boyle,1
Kentucky,Breathitt,15
Kentucky,Breckinridge,3
Kentucky,Bullitt,3
Kentucky,Butler,9
Kentucky,Caldwell,5
Kentucky,Calloway,1
Kentucky,Carlisle,1
Kentucky,Carroll,2
Kentucky,Carter,7
Kentucky,Casey,1
Kentucky,Christian,6
Kentucky,Clay,23
Kentucky,Clinton,3
Kentucky,Crittenden,3
Kentucky,Daviess,15
Kentucky,Edmonson,1
Kentucky,Elliott,7
Kentucky,Estill,2
Kentucky,Fayette,3
Kentucky,Fleming,1
Kentucky,Floyd,108
Kentucky,Franklin,1
Kentucky,Gallatin,1
Kentucky,Garrard,2
Kentucky,Graves,6
Kentucky,Grayson,1
Kentucky,Green,1
Kentucky,Greenup,3
Kentucky,Hancock,2
Kentucky,Hardin,2
Kentucky,Harlan,162
Kentucky,Harrison,1
Kentucky,Hart,2
Kentucky,Henderson,4
Kentucky,Henry,1
Kentucky,Hopkins,23
Kentucky,Jackson,7
Kentucky,Jefferson,10
Kentucky,Jessamine,1
Kentucky,Johnson,21
Kentucky,Knott,68
Kentucky,Knox,64
Kentucky,Laurel,8
Kentucky,Lawrence,9
Kentucky,Lee,5
Kentucky,Leslie,27
Kentucky,Letcher,98
Kentucky,Livingston,4
Kentucky,Logan,1
Kentucky,Madison,2
Kentucky,Magoffin,19
Kentucky,Marion,1
Kentucky,Martin,46
Kentucky,Mason,2
Kentucky,McCreary,3
Kentucky,McLean,6
Kentucky,Meade,4
Kentucky,Menifee,1
Kentucky,Mercer,1
Kentucky,Metcalfe,1
Kentucky,Monroe,1
Kentucky,Montgomery,2
Kentucky,Morgan,2
Kentucky,Muhlenberg,15
Kentucky,Nelson,1
Kentucky,Nicholas,1
Kentucky,Ohio,15
Kentucky,Oldham,4
Kentucky,Owsley,8
Kentucky,Pendleton,3
Kentucky,Perry,62
Kentucky,Pike,305
Kentucky,Powell,2
Kentucky,Pulaski,9
Kentucky,Rockcastle,3
Kentucky,Scott,1
Kentucky,Simpson,1
Kentucky,Taylor,1
Kentucky,Todd,1
Kentucky,Trigg,1
Kentucky,Trimble,1
Kentucky,Union,14
Kentucky,Warren,2
Kentucky,Washington,1
Kentucky,Wayne,1
Kentucky,Webster,10
Kentucky,Whitley,40
Kentucky,Wolfe,4
Louisiana,Allen,1
Louisiana,Ascension,1
Louisiana,Assumption,1
Louisiana,Beauregard,4
Louisiana,Bienville,1
Louisiana,Caddo,4
Louisiana,Calcasieu,3
Louisiana,Catahoula,2
Louisiana,De Soto,1
Louisiana,East Baton Rouge,6
Louisiana,East Feliciana,5
Louisiana,Evangeline,1
Louisiana,Grant,2
Louisiana,Iberia,3
Louisiana,Jefferson Davis,1
Louisiana,La Salle,2
Louisiana,Lafayette,5
Louisiana,Livingston,7
Louisiana,Orleans,8
Louisiana,Ouachita,4
Louisiana,Pointe Coupee,1
Louisiana,Rapides,11
Louisiana,Red River,2
Louisiana,St Bernard,1
Louisiana,St Helena,19
Louisiana,St James,1
Louisiana,St Martin,1
Louisiana,St Mary,4
Louisiana,St Tammany,18
Louisiana,Tangipahoa,10
Louisiana,Terrebonne,1
Louisiana,Vermilion,2
Louisiana,Vernon,4
Louisiana,Washington,14
Louisiana,Webster,5
Louisiana,West Feliciana,3
Louisiana,Winn,1
Maine,Androscoggin,11
Maine,Aroostook,18
Maine,Cumberland,19
Maine,Franklin,1
Maine,Hancock,11
Maine,Kennebec,12
Maine,Knox,11
Maine,Lincoln,2
Maine,Oxford,6
Maine,Penobscot,13
Maine,Piscataquis,6
Maine,Sagadahoc,1
Maine,Somerset,6
Maine,Waldo,6
Maine,Washington,6
Maine,York,12
Maryland,Allegany,24
Maryland,Anne Arundel,11
Maryland,Baltimore,15
Maryland,Carroll,2
Maryland,Cecil,5
Maryland,Charles,4
Maryland,Dorchester,4
Maryland,Frederick,6
Maryland,Garrett,14
Maryland,Harford,3
Maryland,Howard,1
Maryland,Montgomery,4
Maryland,Prince Georges,10
Maryland,Queen Annes,1
Maryland,St Marys,3
Maryland,Talbot,1
Maryland,Washington,6
Maryland,Wicomico,1
Maryland,Worcester,1
Massachusetts,Barnstable,5
Massachusetts,Berkshire,19
Massachusetts,Bristol,14
Massachusetts,Dukes,2
Massachusetts,Essex,12
Massachusetts,Franklin,4
Massachusetts,Hampden,12
Massachusetts,Hampshire,8
Massachusetts,Middlesex,30
Massachusetts,Norfolk,16
Massachusetts,Plymouth,14
Massachusetts,Suffolk,3
Massachusetts,Worcester,29
Michigan,Allegan,8
Michigan,Alpena,6
Michigan,Antrim,4
Michigan,Arenac,5
Michigan,Baraga,2
Michigan,Barry,2
Michigan,Bay,1
Michigan,Benzie,1
Michigan,Berrien,9
Michigan,Branch,2
Michigan,Calhoun,11
Michigan,Cass,5
Michigan,Charlevoix,7
Michigan,Cheboygan,3
Michigan,Chippewa,4
Michigan,Clare,4
Michigan,Clinton,9
Michigan,Delta,5
Michigan,Dickinson,6
Michigan,Eaton,6
Michigan,Emmet,4
Michigan,Gogebic,3
Michigan,Grand Traverse,6
Michigan,Gratiot,3
Michigan,Hillsdale,3
Michigan,Houghton,4
Michigan,Huron,7
Michigan,Ingham,8
Michigan,Ionia,5
Michigan,Iosco,4
Michigan,Iron,6
Michigan,Isabella,3
Michigan,Jackson,3
Michigan,Kalamazoo,3
Michigan,Kent,22
Michigan,Lake,2
Michigan,Lapeer,8
Michigan,Leelanau,4
Michigan,Lenawee,4
Michigan,Livingston,7
Michigan,Luce,2
Michigan,Mackinac,3
Michigan,Macomb,3
Michigan,Manistee,1
Michigan,Marquette,12
Michigan,Mason,2
Michigan,Mecosta,1
Michigan,Menominee,2
Michigan,Midland,1
Michigan,Missaukee,2
Michigan,Monroe,6
Michigan,Montcalm,3
Michigan,Muskegon,3
Michigan,Newaygo,5
Michigan,Oakland,32
Michigan,Oceana,5
Michigan,Ogemaw,2
Michigan,Ontonagon,2
Michigan,Osceola,2
Michigan,Otsego,4
Michigan,Ottawa,17
Michigan,Presque Isle,4
Michigan,Roscommon,5
Michigan,Sanilac,4
Michigan,Schoolcraft,1
Michigan,Shiawassee,4
Michigan,St Clair,1
Michigan,St Joseph,4
Michigan,Tuscola,9
Michigan,Van Buren,1
Michigan,Washtenaw,7
Michigan,Wayne,9
Michigan,Wexford,3
Minnesota,Aitkin,1
Minnesota,Becker,3
Minnesota,Beltrami,7
Minnesota,Benton,5
Minnesota,Big Stone,4
Minnesota,Blue Earth,8
Minnesota,Brown,1
Minnesota,Carlton,9
Minnesota,Carver,3
Minnesota,Cass,3
Minnesota,Chisago,4
Minnesota,Clay,10
Minnesota,Clearwater,1
Minnesota,Cook,3
Minnesota,Cottonwood,4
Minnesota,Crow Wing,7
Minnesota,Dakota,9
Minnesota,Dodge,3
Minnesota,Douglas,4
Minnesota,Faribault,1
Minnesota,Fillmore,2
Minnesota,Freeborn,1
Minnesota,Goodhue,8
Minnesota,Grant,1
Minnesota,Hennepin,12
Minnesota,Houston,4
Minnesota,Hubbard,2
Minnesota,Itasca,8
Minnesota,Kanabec,2
Minnesota,Kandiyohi,7
Minnesota,Kittson,2
Minnesota,Koochiching,2
Minnesota,Lac qui Parle,1
Minnesota,Lake,2
Minnesota,Le Sueur,7
Minnesota,Lincoln,1
Minnesota,Lyon,3
Minnesota,Mahnomen,1
Minnesota,Marshall,4
Minnesota,Martin,3
Minnesota,McLeod,2
Minnesota,Meeker,2
Minnesota,Mille Lacs,3
Minnesota,Morrison,8
Minnesota,Mower,3
Minnesota,Murray,2
Minnesota,Nicollet,2
Minnesota,Olmsted,13
Minnesota,Otter Tail,8
Minnesota,Pennington,1
Minnesota,Pine,4
Minnesota,Pipestone,1
Minnesota,Polk,4
Minnesota,Pope,5
Minnesota,Ramsey,1
Minnesota,Red Lake,1
Minnesota,Redwood,2
Minnesota,Renville,7
Minnesota,Rice,2
Minnesota,Rock,3
Minnesota,Roseau,1
Minnesota,Scott,5
Minnesota,Sherburne,7
Minnesota,St Louis,26
Minnesota,Stearns,14
Minnesota,Steele,1
Minnesota,Todd,4
Minnesota,Wabasha,4
Minnesota,Wadena,2
Minnesota,Waseca,2
Minnesota,Washington,11
Minnesota,Watonwan,1
Minnesota,Wilkin,1
Minnesota,Winona,3
Minnesota,Wright,6
Minnesota,Yellow Medicine,4
Mississippi,Adams,3
Mississippi,Alcorn,1
Mississippi,Benton,1
Mississippi,Bolivar,1
Mississippi,Carroll,2
Mississippi,Clay,2
Mississippi,Copiah,8
Mississippi,De Soto,3
Mississippi,Forrest,6
Mississippi,Harrison,5
Mississippi,Hinds,4
Mississippi,Holmes,2
Mississippi,Itawamba,3
Mississippi,Jasper,1
Mississippi,Jones,1
Mississippi,Kemper,1
Mississippi,Lafayette,1
Mississippi,Lauderdale,1
Mississippi,Lincoln,2
Mississippi,Lowndes,13
Mississippi,Madison,1
Mississippi,Marion,1
Mississippi,Monroe,10
Mississippi,Noxubee,3
Mississippi,Panola,2
Mississippi,Pearl River,5
Mississippi,Perry,4
Mississippi,Pike,3
Mississippi,Rankin,1
Mississippi,Smith,1
Mississippi,Stone,4
Mississippi,Tate,1
Mississippi,Tippah,3
Mississippi,Tishomingo,2
Mississippi,Warren,2
Mississippi,Washington,1
Mississippi,Wayne,1
Mississippi,Winston,2
Mississippi,Yalobusha,1
Mississippi,Yazoo,2
Missouri,Adair,1
Missouri,Andrew,2
Missouri,Audrain,1
Missouri,Barry,4
Missouri,Barton,3
Missouri,Bates,2
Missouri,Benton,2
Missouri,Bollinger,3
Missouri,Boone,5
Missouri,Buchanan,3
Missouri,Butler,3
Missouri,Callaway,8
Missouri,Camden,8
Missouri,Cape Girardeau,7
Missouri,Carroll,1
Missouri,Cass,6
Missouri,Cedar,1
Missouri,Christian,4
Missouri,Clark,1
Missouri,Clay,5
Missouri,Clinton,1
Missouri,Cole,7
Missouri,Cooper,3
Missouri,Crawford,4
Missouri,Dade,1
Missouri,Dallas,1
Missouri,De Kalb,1
Missouri,Dent,2
Missouri,Douglas,4
Missouri,Franklin,8
Missouri,Gasconade,6
Missouri,Gentry,1
Missouri,Greene,4
Missouri,Grundy,1
Missouri,Harrison,1
Missouri,Henry,2
Missouri,Hickory,1
Missouri,Holt,1
Missouri,Howard,3
Missouri,Howell,2
Missouri,Iron,11
Missouri,Jackson,11
Missouri,Jasper,5
Missouri,Jefferson,17
Missouri,Johnson,2
Missouri,Knox,2
Missouri,Laclede,2
