State,County,Number of Mines
Iowa,Butler,2
Iowa,Carroll,4
Iowa,Cerro Gordo,3
Iowa,Cherokee,3
Iowa,Chickasaw,3
Iowa,Clay,4
Iowa,Clayton,2
Iowa,Clinton,16
Iowa,Crawford,1
Iowa,Dallas,2
Iowa,Davis,1
Iowa,Delaware,5
Iowa,Des Moines,6
Iowa,Dickinson,7
Iowa,Dubuque,5
Iowa,Emmet,2
Iowa,Fayette,10
Iowa,Floyd,7
Iowa,Greene,2
Iowa,Guthrie,1
Iowa,Hamilton,6
Iowa,Hancock,1
Iowa,Hardin,11
Iowa,Harrison,1
Iowa,Henry,2
Iowa,Humboldt,1
Iowa,Iowa,1
Iowa,Jackson,4
Iowa,Jasper,2
Iowa,Jefferson,1
Iowa,Johnson,4
Iowa,Jones,3
Iowa,Keokuk,2
Iowa,Kossuth,1
Iowa,Lee,5
Iowa,Linn,6
Iowa,Louisa,2
Iowa,Lyon,3
Iowa,Madison,1
Iowa,Marion,5
Iowa,Marshall,3
Iowa,Mitchell,13
Iowa,Muscatine,5
Iowa,O Brien,1
Iowa,Osceola,4
Iowa,Palo Alto,1
Iowa,Plymouth,4
Iowa,Pocahontas,2
Iowa,Polk,34
Iowa,Pottawattamie,2
Iowa,Poweshiek,2
Iowa,Sac,4
Iowa,Scott,6
Iowa,Shelby,4
Iowa,Sioux,3
Iowa,Story,2
Iowa,Tama,1
Iowa,Van Buren,3
Iowa,Wapello,5
Iowa,Webster,8
Iowa,Winneshiek,11
Iowa,Woodbury,3
Iowa,Worth,2
Iowa,Wright,1
Kansas,Allen,7
Kansas,Anderson,2
Kansas,Atchison,3
Kansas,Barber,1
Kansas,Barton,7
Kansas,Bourbon,5
Kansas,Butler,5
Kansas,Chase,7
Kansas,Cherokee,3
Kansas,Clay,1
Kansas,Cloud,2
Kansas,Cowley,5
Kansas,Crawford,8
Kansas,Dickinson,2
Kansas,Doniphan,2
Kansas,Douglas,3
Kansas,Edwards,3
Kansas,Ellis,9
Kansas,Ellsworth,2
Kansas,Finney,5
Kansas,Ford,4
Kansas,Franklin,2
Kansas,Geary,1
Kansas,Gray,1
Kansas,Greenwood,1
Kansas,Hamilton,3
Kansas,Harper,1
Kansas,Jefferson,5
Kansas,Jewell,1
Kansas,Johnson,14
Kansas,Kearny,1
Kansas,Kiowa,1
Kansas,Labette,1
Kansas,Lincoln,1
Kansas,Linn,10
Kansas,Lyon,2
Kansas,Marion,3
Kansas,Marshall,4
Kansas,McPherson,1
Kansas,Miami,1
Kansas,Montgomery,3
Kansas,Nemaha,2
Kansas,Neosho,3
Kansas,Norton,1
Kansas,Osage,2
Kansas,Pawnee,3
Kansas,Phillips,1
Kansas,Pottawatomie,1
Kansas,Pratt,2
Kansas,Reno,6
Kansas,Republic,1
Kansas,Rice,3
Kansas,Riley,5
Kansas,Saline,2
Kansas,Sedgwick,11
Kansas,Seward,1
Kansas,Shawnee,5
Kansas,Sherman,1
Kansas,Smith,1
Kansas,Sumner,1
Kansas,Thomas,1
Kansas,Trego,3
Kansas,Wabaunsee,6
Kansas,Washington,1
Kansas,Wilson,3
Kansas,Wyandotte,7
Kentucky,Adair,3
Kentucky,Allen,1
Kentucky,Anderson,2
Kentucky,Barren,3
Kentucky,Bell,29
Kentucky,Boone,4
Kentucky,Bourbon,1
Kentucky,Boyd,8
Kentucky,Boyle,1
Kentucky,Breathitt,15
Kentucky,Breckinridge,3
Kentucky,Bullitt,3
Kentucky,Butler,2
Kentucky,Caldwell,4
Kentucky,Calloway,1
Kentucky,Carlisle,1
Kentucky,Carroll,1
Kentucky,Carter,3
Kentucky,Casey,2
Kentucky,Christian,3
Kentucky,Clay,12
Kentucky,Clinton,1
Kentucky,Crittenden,1
Kentucky,Daviess,2
Kentucky,Elliott,1
Kentucky,Estill,2
Kentucky,Fayette,2
Kentucky,Fleming,1
Kentucky,Floyd,47
Kentucky,Franklin,1
Kentucky,Gallatin,2
Kentucky,Garrard,2
Kentucky,Graves,3
Kentucky,Grayson,2
Kentucky,Green,1
Kentucky,Greenup,1
Kentucky,Hancock,1
Kentucky,Hardin,4
Kentucky,Harlan,74
Kentucky,Hart,1
Kentucky,Henderson,4
Kentucky,Henry,1
Kentucky,Hickman,2
Kentucky,Hopkins,14
Kentucky,Jackson,7
Kentucky,Jefferson,7
Kentucky,Jessamine,1
Kentucky,Johnson,10
Kentucky,Knott,43
Kentucky,Knox,17
Kentucky,Laurel,2
Kentucky,Lawrence,15
Kentucky,Lee,2
Kentucky,Leslie,16
Kentucky,Letcher,56
Kentucky,Lewis,1
Kentucky,Livingston,9
Kentucky,Logan,1
Kentucky,Madison,2
Kentucky,Magoffin,3
Kentucky,Marion,1
Kentucky,Marshall,1
Kentucky,Martin,20
Kentucky,Mason,2
Kentucky,McCracken,2
Kentucky,McCreary,2
Kentucky,McLean,1
Kentucky,Meade,5
Kentucky,Menifee,1
Kentucky,Mercer,1
Kentucky,Monroe,1
Kentucky,Montgomery,2
Kentucky,Morgan,6
Kentucky,Muhlenberg,8
Kentucky,Nelson,1
Kentucky,Ohio,3
Kentucky,Oldham,2
Kentucky,Owsley,2
Kentucky,Pendleton,3
Kentucky,Perry,41
Kentucky,Pike,145
Kentucky,Powell,2
Kentucky,Pulaski,4
Kentucky,Rockcastle,3
Kentucky,Scott,1
Kentucky,Simpson,1
Kentucky,Taylor,1
Kentucky,Trigg,1
Kentucky,Trimble,1
Kentucky,Union,6
Kentucky,Warren,2
Kentucky,Washington,1
Kentucky,Wayne,1
Kentucky,Webster,5
Kentucky,Whitley,8
Kentucky,Wolfe,1
Louisiana,Allen,1
Louisiana,Ascension,1
Louisiana,Assumption,1
Louisiana,Beauregard,2
Louisiana,Caddo,1
Louisiana,Calcasieu,2
Louisiana,Catahoula,2
Louisiana,De Soto,1
Louisiana,East Baton Rouge,4
Louisiana,East Feliciana,6
Louisiana,Grant,2
Louisiana,Iberia,5
Louisiana,Jefferson,7
Louisiana,Jefferson Davis,3
Louisiana,La Salle,2
Louisiana,Lafayette,3
Louisiana,Livingston,7
Louisiana,Morehouse,1
Louisiana,Orleans,2
Louisiana,Ouachita,4
Louisiana,Plaquemines,1
Louisiana,Pointe Coupee,1
Louisiana,Rapides,4
Louisiana,Red River,2
Louisiana,St Bernard,1
Louisiana,St Charles,3
Louisiana,St Helena,11
Louisiana,St James,2
Louisiana,St John the Baptist,1
Louisiana,St Martin,1
Louisiana,St Mary,1
Louisiana,St Tammany,6
Louisiana,Tangipahoa,13
Louisiana,Terrebonne,2
Louisiana,Vermilion,1
Louisiana,Vernon,1
Louisiana,Washington,27
Louisiana,Webster,3
Louisiana,West Baton Rouge,1
Louisiana,West Feliciana,3
Louisiana,Winn,1
Maine,Androscoggin,15
Maine,Aroostook,16
Maine,Cumberland,31
Maine,Franklin,8
Maine,Hancock,17
Maine,Kennebec,8
Maine,Knox,11
Maine,Lincoln,5
Maine,Oxford,8
Maine,Penobscot,19
Maine,Piscataquis,6
Maine,Sagadahoc,5
Maine,Somerset,9
Maine,Waldo,13
Maine,Washington,5
Maine,York,31
Maryland,Allegany,17
Maryland,Anne Arundel,5
Maryland,Baltimore,8
Maryland,Caroline,1
Maryland,Carroll,3
Maryland,Cecil,6
Maryland,Charles,3
Maryland,Dorchester,3
Maryland,Frederick,8
Maryland,Garrett,17
Maryland,Harford,2
Maryland,Howard,2
Maryland,Kent,1
Maryland,Montgomery,3
Maryland,Prince Georges,3
Maryland,Queen Annes,1
Maryland,St Marys,4
Maryland,Talbot,1
Maryland,Washington,6
Maryland,Wicomico,2
Massachusetts,Barnstable,8
Massachusetts,Berkshire,10
Massachusetts,Bristol,11
Massachusetts,Dukes,1
Massachusetts,Essex,8
Massachusetts,Franklin,8
Massachusetts,Hampden,11
Massachusetts,Hampshire,12
Massachusetts,Middlesex,16
Massachusetts,Norfolk,11
Massachusetts,Plymouth,28
Massachusetts,Suffolk,2
Massachusetts,Worcester,32
Michigan,Alcona,1
Michigan,Allegan,18
Michigan,Alpena,11
Michigan,Antrim,5
Michigan,Arenac,3
Michigan,Baraga,3
Michigan,Barry,5
Michigan,Bay,1
Michigan,Benzie,2
Michigan,Berrien,4
Michigan,Branch,3
Michigan,Calhoun,4
Michigan,Cass,3
Michigan,Charlevoix,9
Michigan,Cheboygan,4
Michigan,Chippewa,11
Michigan,Clare,4
Michigan,Clinton,11
Michigan,Crawford,2
Michigan,Delta,12
Michigan,Dickinson,3
Michigan,Eaton,8
Michigan,Emmet,9
Michigan,Genesee,1
Michigan,Gladwin,3
Michigan,Gogebic,2
Michigan,Grand Traverse,12
Michigan,Gratiot,3
Michigan,Hillsdale,8
Michigan,Houghton,7
Michigan,Huron,6
Michigan,Ingham,7
Michigan,Ionia,10
Michigan,Iosco,3
Michigan,Iron,4
Michigan,Isabella,2
Michigan,Jackson,14
Michigan,Kalamazoo,13
Michigan,Kalkaska,1
Michigan,Kent,21
Michigan,Keweenaw,1
Michigan,Lake,1
Michigan,Lapeer,23
Michigan,Leelanau,8
Michigan,Lenawee,6
Michigan,Livingston,13
Michigan,Mackinac,3
Michigan,Macomb,6
Michigan,Manistee,1
Michigan,Marquette,16
Michigan,Mecosta,3
Michigan,Menominee,4
Michigan,Midland,1
Michigan,Missaukee,1
Michigan,Monroe,8
Michigan,Montcalm,9
Michigan,Montmorency,2
Michigan,Muskegon,2
Michigan,Newaygo,4
Michigan,Oakland,22
Michigan,Oceana,3
Michigan,Ogemaw,5
Michigan,Ontonagon,1
Michigan,Osceola,1
Michigan,Oscoda,1
Michigan,Otsego,4
Michigan,Ottawa,15
Michigan,Presque Isle,2
Michigan,Roscommon,12
Michigan,Saginaw,1
Michigan,Sanilac,6
Michigan,Schoolcraft,6
Michigan,Shiawassee,10
Michigan,St Clair,4
Michigan,St Joseph,3
Michigan,Tuscola,7
Michigan,Van Buren,1
Michigan,Washtenaw,12
Michigan,Wayne,6
Michigan,Wexford,3
Minnesota,Aitkin,2
Minnesota,Becker,9
Minnesota,Beltrami,15
Minnesota,Benton,16
Minnesota,Big Stone,4
Minnesota,Blue Earth,18
Minnesota,Brown,5
Minnesota,Carlton,6
Minnesota,Carver,2
Minnesota,Cass,6
Minnesota,Chippewa,2
Minnesota,Chisago,3
Minnesota,Clay,17
Minnesota,Cook,6
Minnesota,Cottonwood,3
Minnesota,Crow Wing,5
Minnesota,Dakota,12
Minnesota,Dodge,1
Minnesota,Douglas,19
Minnesota,Fillmore,2
Minnesota,Freeborn,4
Minnesota,Goodhue,4
Minnesota,Hennepin,18
Minnesota,Houston,14
Minnesota,Hubbard,5
Minnesota,Isanti,1
Minnesota,Itasca,11
Minnesota,Jackson,5
Minnesota,Kanabec,8
Minnesota,Kandiyohi,14
Minnesota,Kittson,3
Minnesota,Koochiching,2
Minnesota,Lac qui Parle,2
Minnesota,Lake,4
Minnesota,Le Sueur,8
Minnesota,Lincoln,4
Minnesota,Lyon,10
Minnesota,Mahnomen,1
Minnesota,Marshall,7
Minnesota,McLeod,3
Minnesota,Meeker,6
Minnesota,Mille Lacs,8
Minnesota,Morrison,15
Minnesota,Mower,2
Minnesota,Murray,7
Minnesota,Nicollet,2
Minnesota,Nobles,2
Minnesota,Olmsted,17
Minnesota,Otter Tail,9
Minnesota,Pennington,4
Minnesota,Pine,4
Minnesota,Pipestone,3
Minnesota,Polk,8
Minnesota,Pope,5
Minnesota,Ramsey,3
Minnesota,Redwood,3
Minnesota,Renville,4
Minnesota,Rice,7
Minnesota,Rock,5
Minnesota,Roseau,3
Minnesota,Scott,11
Minnesota,Sherburne,10
Minnesota,Sibley,4
Minnesota,St Louis,47
Minnesota,Stearns,45
Minnesota,Steele,10
Minnesota,Stevens,3
Minnesota,Swift,4
Minnesota,Todd,9
Minnesota,Traverse,1
Minnesota,Wabasha,4
Minnesota,Wadena,4
Minnesota,Waseca,2
Minnesota,Washington,13
Minnesota,Watonwan,2
Minnesota,Winona,5
Minnesota,Wright,13
Minnesota,Yellow Medicine,5
Mississippi,Adams,1
Mississippi,Benton,2
Mississippi,Carroll,1
Mississippi,Choctaw,1
Mississippi,Claiborne,1
Mississippi,Clarke,2
Mississippi,Clay,1
Mississippi,Coahoma,2
Mississippi,Copiah,8
Mississippi,Covington,1
Mississippi,De Soto,6
Mississippi,Forrest,4
Mississippi,George,1
Mississippi,Hancock,2
Mississippi,Harrison,2
Mississippi,Hinds,1
Mississippi,Holmes,3
Mississippi,Itawamba,1
Mississippi,Jackson,2
Mississippi,Jasper,1
Mississippi,Jefferson Davis,1
Mississippi,Lafayette,1
Mississippi,Lamar,2
Mississippi,Lauderdale,1
Mississippi,Lawrence,3
Mississippi,Lincoln,3
Mississippi,Lowndes,9
Mississippi,Marion,5
Mississippi,Monroe,7
Mississippi,Noxubee,2
Mississippi,Panola,3
Mississippi,Pearl River,7
Mississippi,Quitman,1
Mississippi,Stone,4
Mississippi,Tate,2
Mississippi,Tippah,4
Mississippi,Tishomingo,1
Mississippi,Walthall,1
Mississippi,Winston,2
Mississippi,Yalobusha,1
Mississippi,Yazoo,2
Missouri,Adair,1
Missouri,Andrew,5
Missouri,Barry,3
Missouri,Barton,1
Missouri,Bates,7
Missouri,Benton,6
Missouri,Bollinger,2
Missouri,Boone,5
Missouri,Buchanan,2
Missouri,Butler,2
Missouri,Caldwell,1
Missouri,Callaway,10
Missouri,Camden,7
Missouri,Cape Girardeau,9
Missouri,Carter,1
Missouri,Cass,5
Missouri,Cedar,1
Missouri,Christian,5
