State,County,Number of Mines
Kansas,Wilson,3
Kansas,Wyandotte,5
Kentucky,Adair,3
Kentucky,Allen,1
Kentucky,Anderson,2
Kentucky,Barren,3
Kentucky,Bell,30
Kentucky,Boone,3
Kentucky,Bourbon,1
Kentucky,Boyd,9
Kentucky,Boyle,1
Kentucky,Breathitt,11
Kentucky,Breckinridge,3
Kentucky,Bullitt,3
Kentucky,Butler,2
Kentucky,Caldwell,4
Kentucky,Calloway,1
Kentucky,Carlisle,1
Kentucky,Carroll,1
Kentucky,Carter,3
Kentucky,Casey,2
Kentucky,Christian,2
Kentucky,Clay,10
Kentucky,Clinton,1
Kentucky,Crittenden,1
Kentucky,Daviess,2
Kentucky,Edmonson,1
Kentucky,Estill,2
Kentucky,Fayette,2
Kentucky,Fleming,1
Kentucky,Floyd,47
Kentucky,Franklin,1
Kentucky,Gallatin,2
Kentucky,Garrard,2
Kentucky,Graves,3
Kentucky,Grayson,2
Kentucky,Green,1
Kentucky,Hancock,1
Kentucky,Hardin,4
Kentucky,Harlan,72
Kentucky,Hart,2
Kentucky,Henderson,5
Kentucky,Henry,1
Kentucky,Hickman,1
Kentucky,Hopkins,14
Kentucky,Jackson,4
Kentucky,Jefferson,7
Kentucky,Jessamine,1
Kentucky,Johnson,8
Kentucky,Knott,49
Kentucky,Knox,17
Kentucky,Laurel,2
Kentucky,Lawrence,14
Kentucky,Lee,1
Kentucky,Leslie,18
Kentucky,Letcher,46
Kentucky,Lewis,1
Kentucky,Livingston,9
Kentucky,Logan,1
Kentucky,Madison,2
Kentucky,Magoffin,7
Kentucky,Marion,1
Kentucky,Marshall,2
Kentucky,Martin,19
Kentucky,Mason,2
Kentucky,McCracken,1
Kentucky,McCreary,1
Kentucky,McLean,1
Kentucky,Meade,5
Kentucky,Menifee,1
Kentucky,Mercer,2
Kentucky,Monroe,1
Kentucky,Montgomery,2
Kentucky,Morgan,4
Kentucky,Muhlenberg,10
Kentucky,Nelson,1
Kentucky,Ohio,4
Kentucky,Oldham,2
Kentucky,Owsley,3
Kentucky,Pendleton,3
Kentucky,Perry,44
Kentucky,Pike,120
Kentucky,Powell,2
Kentucky,Pulaski,4
Kentucky,Rockcastle,2
Kentucky,Scott,1
Kentucky,Simpson,1
Kentucky,Taylor,1
Kentucky,Trigg,1
Kentucky,Trimble,1
Kentucky,Union,6
Kentucky,Warren,2
Kentucky,Washington,1
Kentucky,Wayne,1
Kentucky,Webster,3
Kentucky,Whitley,7
Louisiana,Allen,1
Louisiana,Ascension,1
Louisiana,Assumption,1
Louisiana,Beauregard,1
Louisiana,Caddo,1
Louisiana,Calcasieu,2
Louisiana,Catahoula,2
Louisiana,De Soto,1
Louisiana,East Baton Rouge,4
Louisiana,East Feliciana,7
Louisiana,Grant,3
Louisiana,Iberia,5
Louisiana,Jefferson,7
Louisiana,Jefferson Davis,3
Louisiana,La Salle,2
Louisiana,Lafayette,3
Louisiana,Livingston,7
Louisiana,Morehouse,1
Louisiana,Orleans,2
Louisiana,Ouachita,4
Louisiana,Plaquemines,1
Louisiana,Pointe Coupee,1
Louisiana,Rapides,3
Louisiana,Red River,1
Louisiana,St Bernard,2
Louisiana,St Charles,4
Louisiana,St Helena,12
Louisiana,St James,2
Louisiana,St John the Baptist,1
Louisiana,St Martin,1
Louisiana,St Mary,1
Louisiana,St Tammany,8
Louisiana,Tangipahoa,21
Louisiana,Terrebonne,2
Louisiana,Vermilion,1
Louisiana,Vernon,1
Louisiana,Washington,28
Louisiana,Webster,2
Louisiana,West Baton Rouge,1
Louisiana,West Feliciana,3
Louisiana,Winn,1
Maine,Androscoggin,18
Maine,Aroostook,18
Maine,Cumberland,31
Maine,Franklin,7
Maine,Hancock,17
Maine,Kennebec,8
Maine,Knox,11
Maine,Lincoln,3
Maine,Oxford,7
Maine,Penobscot,19
Maine,Piscataquis,5
Maine,Sagadahoc,4
Maine,Somerset,8
Maine,Waldo,16
Maine,Washington,7
Maine,York,32
Maryland,Allegany,16
Maryland,Anne Arundel,4
Maryland,Baltimore,8
Maryland,Caroline,1
Maryland,Carroll,3
Maryland,Cecil,6
Maryland,Charles,2
Maryland,Dorchester,2
Maryland,Frederick,8
Maryland,Garrett,17
Maryland,Harford,2
Maryland,Howard,2
Maryland,Kent,1
Maryland,Montgomery,2
Maryland,Prince Georges,3
Maryland,Queen Annes,1
Maryland,St Marys,4
Maryland,Talbot,1
Maryland,Washington,6
Maryland,Wicomico,2
Massachusetts,Barnstable,7
Massachusetts,Berkshire,14
Massachusetts,Bristol,11
Massachusetts,Dukes,1
Massachusetts,Essex,6
Massachusetts,Franklin,9
Massachusetts,Hampden,10
Massachusetts,Hampshire,12
Massachusetts,Middlesex,18
Massachusetts,Norfolk,11
Massachusetts,Plymouth,26
Massachusetts,Suffolk,2
Massachusetts,Worcester,33
Michigan,Alcona,1
Michigan,Allegan,18
Michigan,Alpena,11
Michigan,Antrim,7
Michigan,Arenac,3
Michigan,Baraga,3
Michigan,Barry,5
Michigan,Bay,1
Michigan,Benzie,2
Michigan,Berrien,4
Michigan,Branch,3
Michigan,Calhoun,4
Michigan,Cass,3
Michigan,Charlevoix,10
Michigan,Cheboygan,4
Michigan,Chippewa,9
Michigan,Clare,4
Michigan,Clinton,12
Michigan,Crawford,1
Michigan,Delta,10
Michigan,Dickinson,4
Michigan,Eaton,8
Michigan,Emmet,8
Michigan,Genesee,3
Michigan,Gladwin,3
Michigan,Gogebic,3
Michigan,Grand Traverse,11
Michigan,Gratiot,3
Michigan,Hillsdale,8
Michigan,Houghton,7
Michigan,Huron,7
Michigan,Ingham,6
Michigan,Ionia,10
Michigan,Iosco,3
Michigan,Iron,5
Michigan,Isabella,2
Michigan,Jackson,14
Michigan,Kalamazoo,14
Michigan,Kalkaska,1
Michigan,Kent,19
Michigan,Keweenaw,1
Michigan,Lake,2
Michigan,Lapeer,22
Michigan,Leelanau,8
Michigan,Lenawee,5
Michigan,Livingston,11
Michigan,Mackinac,4
Michigan,Macomb,7
Michigan,Manistee,3
Michigan,Marquette,15
Michigan,Mecosta,3
Michigan,Menominee,5
Michigan,Midland,1
Michigan,Missaukee,1
Michigan,Monroe,7
Michigan,Montcalm,9
Michigan,Montmorency,1
Michigan,Muskegon,2
Michigan,Newaygo,4
Michigan,Oakland,20
Michigan,Oceana,3
Michigan,Ogemaw,4
Michigan,Osceola,1
Michigan,Oscoda,1
Michigan,Otsego,3
Michigan,Ottawa,15
Michigan,Presque Isle,2
Michigan,Roscommon,12
Michigan,Saginaw,1
Michigan,Sanilac,7
Michigan,Schoolcraft,5
Michigan,Shiawassee,10
Michigan,St Clair,4
Michigan,St Joseph,2
Michigan,Tuscola,10
Michigan,Washtenaw,13
Michigan,Wayne,6
Michigan,Wexford,3
Minnesota,Aitkin,2
Minnesota,Becker,6
Minnesota,Beltrami,13
Minnesota,Benton,32
Minnesota,Big Stone,4
Minnesota,Blue Earth,17
Minnesota,Brown,5
Minnesota,Carlton,6
Minnesota,Carver,2
Minnesota,Cass,7
Minnesota,Chippewa,1
Minnesota,Chisago,3
Minnesota,Clay,17
Minnesota,Cook,5
Minnesota,Cottonwood,3
Minnesota,Crow Wing,5
Minnesota,Dakota,13
Minnesota,Dodge,1
Minnesota,Douglas,17
Minnesota,Fillmore,2
Minnesota,Freeborn,5
Minnesota,Goodhue,4
Minnesota,Hennepin,17
Minnesota,Houston,11
Minnesota,Hubbard,5
Minnesota,Isanti,1
Minnesota,Itasca,11
Minnesota,Jackson,3
Minnesota,Kanabec,7
Minnesota,Kandiyohi,14
Minnesota,Kittson,3
Minnesota,Koochiching,2
Minnesota,Lac qui Parle,2
Minnesota,Lake,4
Minnesota,Le Sueur,9
Minnesota,Lincoln,3
Minnesota,Lyon,9
Minnesota,Mahnomen,1
Minnesota,Marshall,4
Minnesota,McLeod,3
Minnesota,Meeker,6
Minnesota,Mille Lacs,9
Minnesota,Morrison,17
Minnesota,Mower,1
Minnesota,Murray,9
Minnesota,Nicollet,2
Minnesota,Nobles,2
Minnesota,Olmsted,21
Minnesota,Otter Tail,10
Minnesota,Pennington,5
Minnesota,Pine,4
Minnesota,Pipestone,3
Minnesota,Polk,8
Minnesota,Pope,6
Minnesota,Ramsey,3
Minnesota,Redwood,4
Minnesota,Renville,3
Minnesota,Rice,6
Minnesota,Rock,5
Minnesota,Roseau,3
Minnesota,Scott,7
Minnesota,Sherburne,11
Minnesota,Sibley,4
Minnesota,St Louis,47
Minnesota,Stearns,28
Minnesota,Steele,8
Minnesota,Stevens,3
Minnesota,Swift,3
Minnesota,Todd,10
Minnesota,Traverse,1
Minnesota,Wabasha,5
Minnesota,Wadena,4
Minnesota,Waseca,2
Minnesota,Washington,13
Minnesota,Watonwan,1
Minnesota,Winona,7
Minnesota,Wright,11
Minnesota,Yellow Medicine,7
Mississippi,Adams,1
Mississippi,Benton,2
Mississippi,Carroll,1
Mississippi,Choctaw,1
Mississippi,Claiborne,1
Mississippi,Clarke,2
Mississippi,Clay,1
Mississippi,Coahoma,3
Mississippi,Copiah,8
Mississippi,Covington,2
Mississippi,De Soto,6
Mississippi,Forrest,4
Mississippi,George,1
Mississippi,Hancock,2
Mississippi,Harrison,2
Mississippi,Hinds,1
Mississippi,Holmes,2
Mississippi,Itawamba,1
Mississippi,Jackson,2
Mississippi,Jasper,1
Mississippi,Jefferson Davis,1
Mississippi,Lafayette,1
Mississippi,Lamar,2
Mississippi,Lauderdale,1
Mississippi,Lawrence,3
Mississippi,Lincoln,2
Mississippi,Lowndes,9
Mississippi,Marion,5
Mississippi,Marshall,1
Mississippi,Monroe,5
Mississippi,Noxubee,2
Mississippi,Panola,3
Mississippi,Pearl River,7
Mississippi,Stone,4
Mississippi,Tate,2
Mississippi,Tippah,4
Mississippi,Tishomingo,1
Mississippi,Walthall,1
Mississippi,Winston,2
Mississippi,Yalobusha,1
Mississippi,Yazoo,2
Missouri,Adair,1
Missouri,Andrew,5
Missouri,Barry,4
Missouri,Barton,1
Missouri,Bates,7
Missouri,Benton,6
Missouri,Bollinger,2
Missouri,Boone,5
Missouri,Buchanan,3
Missouri,Butler,2
Missouri,Caldwell,1
Missouri,Callaway,10
Missouri,Camden,6
Missouri,Cape Girardeau,8
Missouri,Carter,1
Missouri,Cass,5
Missouri,Cedar,1
Missouri,Christian,5
Missouri,Clark,2
Missouri,Clay,2
Missouri,Clinton,1
Missouri,Cole,6
Missouri,Cooper,2
Missouri,Crawford,4
Missouri,Dallas,4
Missouri,Daviess,4
Missouri,De Kalb,1
Missouri,Dent,2
