State,County,Number of Mines
Iowa,Buena Vista,2
Iowa,Carroll,4
Iowa,Cerro Gordo,4
Iowa,Cherokee,2
Iowa,Chickasaw,4
Iowa,Clay,4
Iowa,Clayton,4
Iowa,Clinton,16
Iowa,Crawford,1
Iowa,Dallas,1
Iowa,Davis,1
Iowa,Delaware,7
Iowa,Des Moines,8
Iowa,Dickinson,4
Iowa,Dubuque,5
Iowa,Emmet,2
Iowa,Fayette,10
Iowa,Floyd,6
Iowa,Greene,2
Iowa,Guthrie,1
Iowa,Hamilton,1
Iowa,Hardin,11
Iowa,Henry,3
Iowa,Humboldt,1
Iowa,Iowa,1
Iowa,Jackson,4
Iowa,Jasper,2
Iowa,Jefferson,1
Iowa,Johnson,3
Iowa,Jones,3
Iowa,Keokuk,3
Iowa,Kossuth,2
Iowa,Lee,6
Iowa,Linn,7
Iowa,Louisa,2
Iowa,Lyon,3
Iowa,Madison,1
Iowa,Marion,4
Iowa,Marshall,2
Iowa,Mitchell,10
Iowa,Montgomery,1
Iowa,Muscatine,5
Iowa,O Brien,1
Iowa,Osceola,4
Iowa,Palo Alto,1
Iowa,Plymouth,3
Iowa,Pocahontas,2
Iowa,Polk,34
Iowa,Pottawattamie,2
Iowa,Poweshiek,1
Iowa,Sac,3
Iowa,Scott,6
Iowa,Sioux,6
Iowa,Story,2
Iowa,Tama,1
Iowa,Van Buren,4
Iowa,Wapello,3
Iowa,Washington,1
Iowa,Webster,10
Iowa,Winneshiek,13
Iowa,Woodbury,9
Iowa,Worth,2
Iowa,Wright,2
Kansas,Allen,7
Kansas,Anderson,1
Kansas,Atchison,3
Kansas,Barber,1
Kansas,Barton,8
Kansas,Bourbon,4
Kansas,Butler,4
Kansas,Chase,7
Kansas,Cherokee,3
Kansas,Clay,1
Kansas,Cloud,2
Kansas,Cowley,6
Kansas,Crawford,8
Kansas,Dickinson,3
Kansas,Doniphan,2
Kansas,Douglas,2
Kansas,Edwards,2
Kansas,Ellis,9
Kansas,Ellsworth,2
Kansas,Finney,4
Kansas,Ford,5
Kansas,Franklin,2
Kansas,Geary,1
Kansas,Gray,1
Kansas,Greenwood,1
Kansas,Hamilton,3
Kansas,Jefferson,5
Kansas,Jewell,1
Kansas,Johnson,13
Kansas,Kearny,2
Kansas,Kiowa,1
Kansas,Labette,1
Kansas,Lincoln,1
Kansas,Linn,8
Kansas,Lyon,2
Kansas,Marion,3
Kansas,Marshall,5
Kansas,McPherson,1
Kansas,Miami,1
Kansas,Montgomery,3
Kansas,Nemaha,2
Kansas,Neosho,4
Kansas,Norton,1
Kansas,Osage,3
Kansas,Pawnee,2
Kansas,Phillips,1
Kansas,Pottawatomie,2
Kansas,Pratt,2
Kansas,Reno,7
Kansas,Republic,1
Kansas,Rice,2
Kansas,Riley,4
Kansas,Saline,3
Kansas,Sedgwick,9
Kansas,Seward,1
Kansas,Shawnee,5
Kansas,Sherman,1
Kansas,Smith,1
Kansas,Stanton,1
Kansas,Sumner,1
Kansas,Thomas,3
Kansas,Trego,2
Kansas,Wabaunsee,7
Kansas,Washington,1
Kansas,Wilson,3
Kansas,Wyandotte,5
Kentucky,Adair,4
Kentucky,Allen,1
Kentucky,Anderson,2
Kentucky,Barren,2
Kentucky,Bell,38
Kentucky,Boone,3
Kentucky,Bourbon,1
Kentucky,Boyd,8
Kentucky,Boyle,1
Kentucky,Breathitt,9
Kentucky,Breckinridge,4
Kentucky,Bullitt,4
Kentucky,Butler,2
Kentucky,Caldwell,3
Kentucky,Calloway,1
Kentucky,Carlisle,1
Kentucky,Carroll,1
Kentucky,Carter,3
Kentucky,Casey,2
Kentucky,Christian,2
Kentucky,Clay,17
Kentucky,Clinton,1
Kentucky,Crittenden,1
Kentucky,Daviess,2
Kentucky,Edmonson,1
Kentucky,Elliott,1
Kentucky,Estill,2
Kentucky,Fayette,2
Kentucky,Fleming,1
Kentucky,Floyd,53
Kentucky,Franklin,1
Kentucky,Gallatin,3
Kentucky,Garrard,2
Kentucky,Graves,4
Kentucky,Grayson,2
Kentucky,Green,1
Kentucky,Hancock,1
Kentucky,Hardin,4
Kentucky,Harlan,85
Kentucky,Hart,3
Kentucky,Henderson,4
Kentucky,Henry,1
Kentucky,Hickman,1
Kentucky,Hopkins,11
Kentucky,Jackson,4
Kentucky,Jefferson,7
Kentucky,Jessamine,1
Kentucky,Johnson,13
Kentucky,Knott,49
Kentucky,Knox,12
Kentucky,Laurel,5
Kentucky,Lawrence,13
Kentucky,Lee,1
Kentucky,Leslie,19
Kentucky,Letcher,57
Kentucky,Lewis,1
Kentucky,Livingston,9
Kentucky,Logan,1
Kentucky,Madison,2
Kentucky,Magoffin,13
Kentucky,Marion,1
Kentucky,Marshall,2
Kentucky,Martin,22
Kentucky,Mason,2
Kentucky,McCreary,1
Kentucky,McLean,1
Kentucky,Meade,5
Kentucky,Menifee,1
Kentucky,Mercer,1
Kentucky,Monroe,1
Kentucky,Montgomery,2
Kentucky,Morgan,3
Kentucky,Muhlenberg,13
Kentucky,Nelson,2
Kentucky,Ohio,5
Kentucky,Oldham,1
Kentucky,Owsley,4
Kentucky,Pendleton,3
Kentucky,Perry,49
Kentucky,Pike,136
Kentucky,Powell,2
Kentucky,Pulaski,5
Kentucky,Rockcastle,2
Kentucky,Scott,1
Kentucky,Simpson,1
Kentucky,Taylor,1
Kentucky,Trigg,1
Kentucky,Trimble,1
Kentucky,Union,6
Kentucky,Warren,2
Kentucky,Washington,1
Kentucky,Wayne,1
Kentucky,Webster,3
Kentucky,Whitley,8
Kentucky,Wolfe,1
Louisiana,Allen,1
Louisiana,Assumption,1
Louisiana,Beauregard,1
Louisiana,Bossier,1
Louisiana,Caddo,1
Louisiana,Calcasieu,2
Louisiana,Catahoula,1
Louisiana,De Soto,1
Louisiana,East Baton Rouge,5
Louisiana,East Feliciana,6
Louisiana,Grant,3
Louisiana,Iberia,5
Louisiana,Jefferson,7
Louisiana,Jefferson Davis,3
Louisiana,La Salle,1
Louisiana,Lafayette,3
Louisiana,Livingston,8
Louisiana,Morehouse,1
Louisiana,Orleans,2
Louisiana,Ouachita,1
Louisiana,Plaquemines,1
Louisiana,Pointe Coupee,1
Louisiana,Rapides,3
Louisiana,Red River,2
Louisiana,St Bernard,2
Louisiana,St Charles,4
Louisiana,St Helena,8
Louisiana,St James,2
Louisiana,St John the Baptist,1
Louisiana,St Martin,1
Louisiana,St Mary,1
Louisiana,St Tammany,7
Louisiana,Tangipahoa,21
Louisiana,Terrebonne,2
Louisiana,Vermilion,1
Louisiana,Vernon,1
Louisiana,Washington,30
Louisiana,Webster,2
Louisiana,West Baton Rouge,1
Louisiana,West Feliciana,3
Louisiana,Winn,1
Maine,Androscoggin,16
Maine,Aroostook,15
Maine,Cumberland,34
Maine,Franklin,6
Maine,Hancock,18
Maine,Kennebec,7
Maine,Knox,9
Maine,Lincoln,4
Maine,Oxford,5
Maine,Penobscot,20
Maine,Piscataquis,4
Maine,Sagadahoc,4
Maine,Somerset,7
Maine,Waldo,14
Maine,Washington,7
Maine,York,31
Maryland,Allegany,18
Maryland,Anne Arundel,3
Maryland,Baltimore,9
Maryland,Caroline,1
Maryland,Carroll,3
Maryland,Cecil,6
Maryland,Charles,2
Maryland,Dorchester,2
Maryland,Frederick,6
Maryland,Garrett,17
Maryland,Harford,2
Maryland,Howard,2
Maryland,Kent,1
Maryland,Montgomery,2
Maryland,Prince Georges,3
Maryland,St Marys,4
Maryland,Talbot,1
Maryland,Washington,6
Maryland,Wicomico,2
Maryland,Worcester,1
Massachusetts,Barnstable,7
Massachusetts,Berkshire,18
Massachusetts,Bristol,9
Massachusetts,Dukes,1
Massachusetts,Essex,6
Massachusetts,Franklin,7
Massachusetts,Hampden,10
Massachusetts,Hampshire,12
Massachusetts,Middlesex,17
Massachusetts,Norfolk,11
Massachusetts,Plymouth,26
Massachusetts,Suffolk,1
Massachusetts,Worcester,30
Michigan,Alcona,1
Michigan,Allegan,18
Michigan,Alpena,10
Michigan,Antrim,5
Michigan,Arenac,3
Michigan,Baraga,3
Michigan,Barry,5
Michigan,Bay,1
Michigan,Benzie,2
Michigan,Berrien,4
Michigan,Branch,2
Michigan,Calhoun,5
Michigan,Cass,3
Michigan,Charlevoix,10
Michigan,Cheboygan,4
Michigan,Chippewa,9
Michigan,Clare,4
Michigan,Clinton,9
Michigan,Crawford,1
Michigan,Delta,9
Michigan,Dickinson,4
Michigan,Eaton,10
Michigan,Emmet,8
Michigan,Genesee,4
Michigan,Gladwin,3
Michigan,Gogebic,3
Michigan,Grand Traverse,10
Michigan,Gratiot,3
Michigan,Hillsdale,11
Michigan,Houghton,4
Michigan,Huron,8
Michigan,Ingham,5
Michigan,Ionia,9
Michigan,Iosco,4
Michigan,Iron,5
Michigan,Isabella,2
Michigan,Jackson,14
Michigan,Kalamazoo,14
Michigan,Kalkaska,1
Michigan,Kent,21
Michigan,Keweenaw,1
Michigan,Lake,2
Michigan,Lapeer,22
Michigan,Leelanau,8
Michigan,Lenawee,5
Michigan,Livingston,11
Michigan,Mackinac,3
Michigan,Macomb,5
Michigan,Manistee,3
Michigan,Marquette,16
Michigan,Mecosta,3
Michigan,Menominee,4
Michigan,Missaukee,1
Michigan,Monroe,7
Michigan,Montcalm,9
Michigan,Montmorency,1
Michigan,Muskegon,2
Michigan,Newaygo,4
Michigan,Oakland,19
Michigan,Oceana,3
Michigan,Ogemaw,4
Michigan,Osceola,1
Michigan,Oscoda,1
Michigan,Otsego,2
Michigan,Ottawa,15
Michigan,Presque Isle,2
Michigan,Roscommon,12
Michigan,Sanilac,6
Michigan,Schoolcraft,5
Michigan,Shiawassee,8
Michigan,St Clair,4
Michigan,St Joseph,2
Michigan,Tuscola,10
Michigan,Washtenaw,13
Michigan,Wayne,6
Michigan,Wexford,1
Minnesota,Aitkin,2
Minnesota,Anoka,3
Minnesota,Becker,5
Minnesota,Beltrami,15
Minnesota,Benton,27
Minnesota,Big Stone,3
Minnesota,Blue Earth,17
Minnesota,Brown,5
Minnesota,Carlton,6
Minnesota,Carver,2
Minnesota,Cass,7
Minnesota,Chippewa,2
Minnesota,Chisago,3
Minnesota,Clay,15
Minnesota,Cook,4
Minnesota,Cottonwood,3
Minnesota,Crow Wing,5
Minnesota,Dakota,14
Minnesota,Dodge,1
Minnesota,Douglas,16
Minnesota,Fillmore,2
Minnesota,Freeborn,6
Minnesota,Goodhue,4
Minnesota,Hennepin,17
Minnesota,Houston,11
Minnesota,Hubbard,6
Minnesota,Itasca,9
Minnesota,Jackson,3
Minnesota,Kanabec,7
Minnesota,Kandiyohi,13
Minnesota,Kittson,3
Minnesota,Koochiching,2
Minnesota,Lac qui Parle,2
Minnesota,Lake,4
Minnesota,Lake of the Woods,1
Minnesota,Le Sueur,8
Minnesota,Lincoln,3
Minnesota,Lyon,10
Minnesota,Mahnomen,1
Minnesota,Marshall,6
Minnesota,McLeod,3
Minnesota,Meeker,6
Minnesota,Mille Lacs,8
Minnesota,Morrison,16
Minnesota,Mower,1
Minnesota,Murray,8
Minnesota,Nicollet,2
Minnesota,Nobles,2
Minnesota,Olmsted,19
Minnesota,Otter Tail,11
Minnesota,Pennington,3
Minnesota,Pine,3
Minnesota,Pipestone,3
Minnesota,Polk,9
Minnesota,Pope,5
Minnesota,Ramsey,1
Minnesota,Redwood,5
Minnesota,Renville,3
Minnesota,Rice,9
Minnesota,Rock,5
Minnesota,Roseau,2
Minnesota,Scott,8
Minnesota,Sherburne,11
Minnesota,Sibley,4
Minnesota,St Louis,53
Minnesota,Stearns,30
Minnesota,Steele,8
Minnesota,Stevens,3
Minnesota,Swift,3
Minnesota,Todd,9
Minnesota,Traverse,2
Minnesota,Wabasha,6
Minnesota,Wadena,4
Minnesota,Waseca,2
Minnesota,Washington,12
Minnesota,Watonwan,3
Minnesota,Winona,8
Minnesota,Wright,12
Minnesota,Yellow Medicine,6
Mississippi,Adams,1
Mississippi,Benton,2
Mississippi,Carroll,2
Mississippi,Choctaw,1
Mississippi,Clarke,2
Mississippi,Clay,1
Mississippi,Coahoma,2
Mississippi,Copiah,8
Mississippi,Covington,2
Mississippi,De Soto,5
Mississippi,Forrest,4
Mississippi,Franklin,1
Mississippi,Hancock,2
Mississippi,Harrison,2
Mississippi,Hinds,1
Mississippi,Holmes,2
Mississippi,Itawamba,2
Mississippi,Jasper,1
Mississippi,Lafayette,1
Mississippi,Lamar,2
Mississippi,Lauderdale,1
Mississippi,Lawrence,3
Mississippi,Lincoln,2
Mississippi,Lowndes,8
Mississippi,Marion,6
Mississippi,Marshall,1
Mississippi,Monroe,6
Mississippi,Noxubee,2
Mississippi,Panola,3
Mississippi,Pearl River,8
Mississippi,Perry,1
Mississippi,Stone,4
Mississippi,Tate,1
Mississippi,Tippah,4
Mississippi,Tishomingo,1
Mississippi,Walthall,1
Mississippi,Wayne,1
Mississippi,Winston,2
Mississippi,Yalobusha,1
Mississippi,Yazoo,2
Missouri,Adair,1
Missouri,Andrew,2
Missouri,Barry,4
Missouri,Barton,1
Missouri,Bates,7
Missouri,Benton,6
Missouri,Bollinger,2
Missouri,Boone,5
Missouri,Buchanan,3
Missouri,Butler,2
Missouri,Caldwell,2
Missouri,Callaway,10
Missouri,Camden,5
Missouri,Cape Girardeau,7
Missouri,Carter,2
Missouri,Cass,6
Missouri,Christian,2
Missouri,Clark,2
Missouri,Clay,2
Missouri,Clinton,1
Missouri,Cole,5
Missouri,Cooper,2
Missouri,Crawford,4
Missouri,Dade,1
Missouri,Dallas,3
