State,County,Number of Employees
Colorado,Sedgwick,0
Colorado,Summit,29
Colorado,Teller,232
Colorado,Weld,145
Connecticut,Fairfield,34
Connecticut,Hartford,140
Connecticut,Litchfield,186
Connecticut,Middlesex,12
Connecticut,New Haven,245
Connecticut,New London,36
Connecticut,Tolland,53
Connecticut,Windham,53
Delaware,Kent,24
Delaware,New Castle,68
Delaware,Sussex,13
Florida,Alachua,34
Florida,Brevard,17
Florida,Broward,49
Florida,Calhoun,3
Florida,Charlotte,63
Florida,Citrus,84
Florida,Clay,282
Florida,Collier,72
Florida,Columbia,32
Florida,Dade,967
Florida,De Soto,6
Florida,Dixie,4
Florida,Escambia,41
Florida,Gadsden,167
Florida,Glades,34
Florida,Hamilton,418
Florida,Hardee,133
Florida,Hernando,592
Florida,Hillsborough,933
Florida,Holmes,0
Florida,Indian River,7
Florida,Jackson,31
Florida,Lafayette,16
Florida,Lake,82
Florida,Lee,154
Florida,Leon,8
Florida,Levy,49
Florida,Manatee,22
Florida,Marion,219
Florida,Martin,5
Florida,Monroe,14
Florida,Okaloosa,4
Florida,Okeechobee,4
Florida,Orange,10
Florida,Palm Beach,68
Florida,Pasco,46
Florida,Polk,1675
Florida,Putnam,64
Florida,Santa Rosa,16
Florida,Sarasota,43
Florida,Seminole,3
Florida,St Lucie,38
Florida,Sumter,89
Florida,Suwannee,20
Florida,Taylor,101
Florida,Volusia,0
Florida,Walton,15
Florida,Washington,10
Georgia,Baldwin,4
Georgia,Banks,12
Georgia,Barrow,23
Georgia,Bartow,111
Georgia,Berrien,5
Georgia,Bibb,21
Georgia,Carroll,18
Georgia,Catoosa,18
Georgia,Chatham,47
Georgia,Cherokee,19
Georgia,Clarke,22
Georgia,Clay,43
Georgia,Clayton,26
Georgia,Cobb,70
Georgia,Columbia,32
Georgia,Cook,5
Georgia,Coweta,14
Georgia,Crawford,35
Georgia,Dawson,6
Georgia,De Kalb,83
Georgia,Decatur,356
Georgia,Dougherty,5
Georgia,Douglas,50
Georgia,Echols,6
Georgia,Effingham,16
Georgia,Elbert,104
Georgia,Evans,2
Georgia,Fayette,52
Georgia,Floyd,40
Georgia,Forsyth,74
Georgia,Fulton,181
Georgia,Gilmer,62
Georgia,Glascock,119
Georgia,Grady,7
Georgia,Greene,16
Georgia,Gwinnett,119
Georgia,Habersham,14
Georgia,Hall,60
Georgia,Hancock,12
Georgia,Harris,14
Georgia,Hart,96
Georgia,Heard,6
Georgia,Henry,36
Georgia,Houston,121
Georgia,Jackson,14
Georgia,Jasper,30
Georgia,Jefferson,252
Georgia,Jones,99
Georgia,Lee,16
Georgia,Long,4
Georgia,Lumpkin,9
Georgia,Macon,32
Georgia,Madison,9
Georgia,Marion,42
Georgia,McIntosh,5
Georgia,Monroe,63
Georgia,Montgomery,6
Georgia,Murray,34
Georgia,Muscogee,41
Georgia,Newton,20
Georgia,Oglethorpe,215
Georgia,Pickens,211
Georgia,Polk,18
Georgia,Rabun,14
Georgia,Richmond,100
Georgia,Rockdale,3
Georgia,Spalding,19
Georgia,Stephens,13
Georgia,Sumter,150
Georgia,Talbot,44
Georgia,Taylor,26
Georgia,Thomas,282
Georgia,Towns,8
Georgia,Troup,11
Georgia,Twiggs,652
Georgia,Union,22
Georgia,Walker,27
Georgia,Warren,113
Georgia,Washington,994
Georgia,White,4
Georgia,Whitfield,97
Georgia,Wilkes,14
Georgia,Wilkinson,932
Hawaii,Hawaii,81
Hawaii,Honolulu,269
Hawaii,Kauai,33
Hawaii,Maui,45
Idaho,Ada,152
Idaho,Adams,2
Idaho,Bannock,92
Idaho,Bear Lake,5
Idaho,Benewah,58
Idaho,Bingham,22
Idaho,Blaine,18
Idaho,Bonner,18
Idaho,Bonneville,75
Idaho,Boundary,5
Idaho,Butte,0
Idaho,Canyon,43
Idaho,Caribou,386
Idaho,Cassia,107
Idaho,Clark,3
Idaho,Custer,334
Idaho,Elmore,8
Idaho,Franklin,17
Idaho,Fremont,4
Idaho,Gem,18
Idaho,Idaho,47
Idaho,Jefferson,0
Idaho,Kootenai,33
Idaho,Latah,8
Idaho,Lemhi,167
Idaho,Lewis,2
Idaho,Lincoln,6
Idaho,Madison,12
Idaho,Minidoka,12
Idaho,Nez Perce,63
Idaho,Oneida,67
Idaho,Owyhee,133
Idaho,Payette,7
Idaho,Power,3
Idaho,Shoshone,515
Idaho,Twin Falls,34
Idaho,Valley,86
Idaho,Washington,5
Illinois,Adams,186
Illinois,Alexander,48
Illinois,Bond,11
Illinois,Boone,26
Illinois,Brown,34
Illinois,Bureau,19
Illinois,Carroll,12
Illinois,Champaign,16
Illinois,Christian,55
Illinois,Clark,31
Illinois,Clinton,274
Illinois,Coles,29
Illinois,Cook,440
Illinois,Crawford,8
Illinois,Cumberland,13
Illinois,De Kalb,32
Illinois,Douglas,13
Illinois,Du Page,20
Illinois,Fayette,9
Illinois,Ford,8
Illinois,Franklin,324
Illinois,Fulton,47
Illinois,Gallatin,277
Illinois,Greene,14
Illinois,Grundy,17
Illinois,Hancock,35
Illinois,Hardin,239
Illinois,Henderson,11
Illinois,Henry,14
Illinois,Iroquois,6
Illinois,Jackson,20
Illinois,Jefferson,562
Illinois,Jersey,14
Illinois,Jo Daviess,35
Illinois,Johnson,42
Illinois,Kane,129
Illinois,Kankakee,82
Illinois,Kendall,27
Illinois,La Salle,453
Illinois,Lake,61
Illinois,Lawrence,14
Illinois,Lee,163
Illinois,Livingston,75
Illinois,Logan,221
Illinois,Macon,11
Illinois,Macoupin,486
Illinois,Madison,65
Illinois,Marshall,18
Illinois,Mason,8
Illinois,Massac,93
Illinois,McDonough,68
Illinois,McHenry,136
Illinois,McLean,53
Illinois,Menard,14
Illinois,Monroe,15
Illinois,Montgomery,162
Illinois,Ogle,86
Illinois,Peoria,25
Illinois,Perry,663
Illinois,Piatt,4
Illinois,Pike,38
Illinois,Pulaski,147
Illinois,Putnam,9
Illinois,Randolph,238
Illinois,Rock Island,63
Illinois,Saline,842
Illinois,Sangamon,23
Illinois,Scott,8
Illinois,Shelby,12
Illinois,St Clair,168
Illinois,Stephenson,12
Illinois,Tazewell,26
Illinois,Union,45
Illinois,Vermilion,52
Illinois,Wabash,535
Illinois,Warren,20
Illinois,Washington,358
Illinois,White,224
Illinois,Whiteside,19
Illinois,Will,215
Illinois,Williamson,113
Illinois,Winnebago,102
Illinois,Woodford,32
Indiana,Adams,21
Indiana,Allen,95
Indiana,Bartholomew,25
Indiana,Blackford,6
Indiana,Boone,6
Indiana,Carroll,25
Indiana,Cass,115
Indiana,Clark,272
Indiana,Clay,253
Indiana,Clinton,3
Indiana,Crawford,148
Indiana,Daviess,297
Indiana,De Kalb,29
Indiana,Dearborn,10
Indiana,Decatur,22
Indiana,Delaware,19
Indiana,Dubois,49
Indiana,Elkhart,31
Indiana,Fayette,4
Indiana,Floyd,8
Indiana,Fountain,2
Indiana,Franklin,14
Indiana,Fulton,5
Indiana,Gibson,108
Indiana,Grant,59
Indiana,Greene,429
Indiana,Hamilton,146
Indiana,Hancock,12
Indiana,Harrison,45
Indiana,Hendricks,14
Indiana,Henry,10
Indiana,Howard,32
Indiana,Huntington,26
Indiana,Jackson,7
Indiana,Jasper,21
Indiana,Jay,23
Indiana,Jennings,21
Indiana,Johnson,15
Indiana,Knox,395
Indiana,Kosciusko,22
Indiana,La Grange,5
Indiana,La Porte,7
Indiana,Lake,157
Indiana,Lawrence,231
Indiana,Madison,31
Indiana,Marion,128
Indiana,Marshall,13
Indiana,Martin,89
Indiana,Miami,27
Indiana,Monroe,144
Indiana,Montgomery,7
Indiana,Morgan,49
Indiana,Newton,24
Indiana,Noble,12
Indiana,Orange,36
Indiana,Owen,78
Indiana,Parke,0
Indiana,Perry,0
Indiana,Pike,304
Indiana,Porter,8
Indiana,Posey,3
Indiana,Pulaski,28
Indiana,Putnam,153
Indiana,Randolph,15
Indiana,Ripley,20
Indiana,Rush,7
Indiana,Scott,15
Indiana,Shelby,48
Indiana,Spencer,50
Indiana,St Joseph,18
Indiana,Starke,3
Indiana,Steuben,20
Indiana,Sullivan,134
Indiana,Switzerland,49
Indiana,Tippecanoe,30
Indiana,Vanderburgh,31
Indiana,Vermillion,13
Indiana,Vigo,59
Indiana,Wabash,5
Indiana,Warren,15
Indiana,Warrick,519
Indiana,Washington,10
Indiana,Wayne,41
Indiana,Wells,11
Indiana,White,8
Indiana,Whitley,4
Iowa,Adair,195
Iowa,Appanoose,22
Iowa,Benton,9
Iowa,Black Hawk,94
Iowa,Buena Vista,7
Iowa,Butler,5
Iowa,Carroll,7
Iowa,Cedar,5
Iowa,Cerro Gordo,234
Iowa,Cherokee,4
Iowa,Chickasaw,4
Iowa,Clay,14
Iowa,Clayton,2
Iowa,Clinton,74
Iowa,Dallas,5
Iowa,Delaware,12
Iowa,Des Moines,112
Iowa,Dickinson,10
Iowa,Dubuque,43
Iowa,Emmet,27
Iowa,Fayette,50
Iowa,Floyd,36
Iowa,Franklin,0
Iowa,Greene,12
Iowa,Guthrie,15
Iowa,Hamilton,14
Iowa,Hancock,7
Iowa,Hardin,119
Iowa,Harrison,10
Iowa,Henry,7
Iowa,Humboldt,13
Iowa,Iowa,4
Iowa,Jackson,7
Iowa,Jasper,19
Iowa,Johnson,47
Iowa,Jones,41
Iowa,Kossuth,10
Iowa,Lee,7
Iowa,Linn,42
Iowa,Louisa,18
Iowa,Lyon,7
Iowa,Mahaska,2
Iowa,Marion,51
Iowa,Marshall,26
Iowa,Mitchell,44
Iowa,Muscatine,108
Iowa,O Brien,3
Iowa,Osceola,2
Iowa,Palo Alto,6
Iowa,Plymouth,2
Iowa,Pocahontas,15
Iowa,Polk,174
Iowa,Poweshiek,10
Iowa,Sac,27
Iowa,Scott,209
Iowa,Sioux,23
Iowa,Story,51
Iowa,Tama,3
Iowa,Van Buren,39
Iowa,Wapello,13
Iowa,Washington,3
Iowa,Webster,124
Iowa,Winneshiek,43
Iowa,Woodbury,6
Iowa,Worth,9
Iowa,Wright,12
Kansas,Allen,145
Kansas,Atchison,27
Kansas,Barber,25
Kansas,Barton,12
Kansas,Bourbon,8
Kansas,Butler,29
Kansas,Chase,16
Kansas,Chautauqua,7
Kansas,Cherokee,1
Kansas,Cheyenne,0
Kansas,Clay,2
Kansas,Cloud,12
Kansas,Cowley,69
Kansas,Crawford,134
Kansas,Dickinson,60
Kansas,Doniphan,4
Kansas,Douglas,39
Kansas,Edwards,5
Kansas,Elk,30
Kansas,Ellis,12
Kansas,Ellsworth,50
Kansas,Finney,15
Kansas,Ford,21
Kansas,Franklin,42
Kansas,Geary,9
Kansas,Graham,6
Kansas,Gray,3
Kansas,Hamilton,9
Kansas,Harper,4
Kansas,Harvey,3
Kansas,Jefferson,47
Kansas,Jewell,8
Kansas,Johnson,158
Kansas,Kearny,5
Kansas,Kiowa,2
Kansas,Labette,7
Kansas,Lincoln,42
Kansas,Linn,26
Kansas,Lyon,25
Kansas,Marion,22
Kansas,Marshall,34
Kansas,McPherson,24
Kansas,Miami,9
Kansas,Montgomery,115
Kansas,Neosho,134
Kansas,Norton,2
Kansas,Osage,17
Kansas,Pawnee,3
Kansas,Phillips,9
Kansas,Pottawatomie,3
Kansas,Pratt,6
Kansas,Reno,114
Kansas,Republic,4
Kansas,Rice,42
Kansas,Riley,27
Kansas,Russell,1
Kansas,Saline,4
Kansas,Sedgwick,54
Kansas,Seward,7
Kansas,Shawnee,53
Kansas,Sherman,5
Kansas,Smith,2
Kansas,Sumner,5
Kansas,Thomas,4
Kansas,Trego,3
Kansas,Wabaunsee,3
Kansas,Washington,5
Kansas,Wilson,115
Kansas,Woodson,0
Kansas,Wyandotte,91
Kentucky,Adair,19
Kentucky,Allen,2
Kentucky,Anderson,21
Kentucky,Barren,14
Kentucky,Bell,866
Kentucky,Boone,70
Kentucky,Bourbon,15
Kentucky,Boyd,101
Kentucky,Boyle,13
Kentucky,Breathitt,184
Kentucky,Breckinridge,30
Kentucky,Bullitt,82
Kentucky,Butler,37
Kentucky,Caldwell,67
Kentucky,Calloway,4
Kentucky,Carlisle,17
Kentucky,Carroll,27
Kentucky,Carter,58
Kentucky,Casey,15
Kentucky,Christian,40
Kentucky,Clay,71
Kentucky,Clinton,18
Kentucky,Crittenden,16
Kentucky,Daviess,125
Kentucky,Estill,40
Kentucky,Fayette,37
Kentucky,Fleming,19
Kentucky,Floyd,1068
Kentucky,Franklin,22
Kentucky,Gallatin,4
Kentucky,Garrard,12
Kentucky,Graves,45
Kentucky,Grayson,9
Kentucky,Green,13
Kentucky,Greenup,4
Kentucky,Hancock,0
Kentucky,Hardin,75
Kentucky,Harlan,1587
Kentucky,Hart,28
Kentucky,Henderson,158
Kentucky,Henry,25
Kentucky,Hopkins,913
Kentucky,Jackson,44
Kentucky,Jefferson,182
Kentucky,Jessamine,28
Kentucky,Johnson,227
Kentucky,Knott,1426
Kentucky,Knox,269
Kentucky,Laurel,20
Kentucky,Lawrence,41
Kentucky,Lee,11
Kentucky,Leslie,1227
Kentucky,Letcher,1320
Kentucky,Livingston,412
Kentucky,Logan,34
Kentucky,Madison,37
Kentucky,Magoffin,138
Kentucky,Marion,10
Kentucky,Martin,1012
Kentucky,Mason,209
Kentucky,McCreary,4
Kentucky,McLean,91
Kentucky,Meade,81
Kentucky,Menifee,11
Kentucky,Mercer,12
Kentucky,Metcalfe,7
Kentucky,Monroe,2
Kentucky,Montgomery,12
Kentucky,Morgan,29
Kentucky,Muhlenberg,328
Kentucky,Nelson,16
Kentucky,Ohio,292
Kentucky,Oldham,42
Kentucky,Owsley,27
Kentucky,Pendleton,319
Kentucky,Perry,1570
Kentucky,Pike,4781
Kentucky,Powell,30
Kentucky,Pulaski,86
Kentucky,Rockcastle,13
Kentucky,Scott,38
Kentucky,Simpson,10
Kentucky,Taylor,5
Kentucky,Todd,11
Kentucky,Trigg,13
Kentucky,Trimble,6
Kentucky,Union,949
Kentucky,Warren,59
Kentucky,Washington,13
Kentucky,Wayne,14
Kentucky,Webster,1066
Kentucky,Whitley,281
Kentucky,Wolfe,2
Louisiana,Allen,11
Louisiana,Ascension,245
Louisiana,Assumption,26
Louisiana,Beauregard,11
Louisiana,Bienville,5
Louisiana,Caddo,1
Louisiana,Calcasieu,51
Louisiana,Catahoula,14
Louisiana,De Soto,102
Louisiana,East Baton Rouge,71
Louisiana,East Feliciana,42
Louisiana,Evangeline,3
Louisiana,Grant,6
Louisiana,Iberia,496
Louisiana,Jefferson,41
Louisiana,Jefferson Davis,10
Louisiana,La Salle,6
Louisiana,Lafayette,13
Louisiana,Livingston,27
Louisiana,Orleans,76
Louisiana,Ouachita,21
Louisiana,Pointe Coupee,68
Louisiana,Rapides,35
Louisiana,Red River,29
Louisiana,St Bernard,7
Louisiana,St Helena,105
Louisiana,St James,388
Louisiana,St Martin,12
Louisiana,St Mary,190
Louisiana,St Tammany,56
Louisiana,Tangipahoa,37
Louisiana,Terrebonne,9
Louisiana,Union,0
Louisiana,Vermilion,7
Louisiana,Vernon,12
Louisiana,Washington,78
Louisiana,Webster,19
Louisiana,West Feliciana,11
Louisiana,Winn,6
Maine,Androscoggin,30
Maine,Aroostook,53
Maine,Cumberland,51
Maine,Hancock,32
Maine,Kennebec,35
Maine,Knox,109
Maine,Lincoln,16
Maine,Oxford,9
Maine,Penobscot,48
Maine,Piscataquis,21
Maine,Sagadahoc,8
Maine,Somerset,31
Maine,Waldo,22
Maine,Washington,15
Maine,York,76
Maryland,Allegany,166
Maryland,Anne Arundel,44
Maryland,Baltimore,216
Maryland,Caroline,13
Maryland,Carroll,210
Maryland,Cecil,115
Maryland,Charles,94
Maryland,Dorchester,3
Maryland,Frederick,235
Maryland,Garrett,399
Maryland,Harford,82
Maryland,Howard,3
Maryland,Montgomery,74
Maryland,Prince Georges,117
Maryland,Queen Annes,22
Maryland,St Marys,35
Maryland,Talbot,5
Maryland,Washington,160
Maryland,Wicomico,5
Massachusetts,Barnstable,24
Massachusetts,Berkshire,274
Massachusetts,Bristol,88
Massachusetts,Dukes,6
Massachusetts,Essex,138
Massachusetts,Franklin,28
Massachusetts,Hampden,61
Massachusetts,Hampshire,31
Massachusetts,Middlesex,129
Massachusetts,Norfolk,93
Massachusetts,Plymouth,62
Massachusetts,Suffolk,11
Massachusetts,Worcester,135
Michigan,Allegan,55
Michigan,Alpena,282
Michigan,Antrim,6
Michigan,Arenac,17
Michigan,Baraga,8
Michigan,Barry,12
Michigan,Bay,46
Michigan,Benzie,4
Michigan,Berrien,43
Michigan,Branch,5
Michigan,Calhoun,58
Michigan,Cass,21
Michigan,Charlevoix,131
Michigan,Cheboygan,1
Michigan,Chippewa,35
Michigan,Clare,8
Michigan,Clinton,63
Michigan,Delta,28
Michigan,Dickinson,14
Michigan,Eaton,19
Michigan,Emmet,9
Michigan,Gogebic,2
Michigan,Grand Traverse,10
Michigan,Gratiot,7
Michigan,Hillsdale,20
Michigan,Houghton,11
Michigan,Huron,41
Michigan,Ingham,14
Michigan,Ionia,10
Michigan,Iosco,109
Michigan,Iron,40
Michigan,Isabella,17
Michigan,Jackson,33
Michigan,Kalamazoo,26
Michigan,Kent,74
Michigan,Keweenaw,0
Michigan,Lake,3
Michigan,Lapeer,42
Michigan,Leelanau,16
Michigan,Lenawee,21
Michigan,Livingston,40
Michigan,Luce,7
Michigan,Mackinac,81
Michigan,Macomb,15
Michigan,Manistee,1
Michigan,Marquette,1964
Michigan,Mecosta,4
Michigan,Menominee,5
Michigan,Midland,3
Michigan,Missaukee,7
Michigan,Monroe,248
Michigan,Montcalm,11
Michigan,Muskegon,36
Michigan,Newaygo,7
Michigan,Oakland,210
Michigan,Oceana,10
Michigan,Ogemaw,13
Michigan,Ontonagon,118
Michigan,Osceola,6
Michigan,Otsego,6
Michigan,Ottawa,74
Michigan,Presque Isle,262
Michigan,Roscommon,30
Michigan,Saginaw,3
Michigan,Sanilac,20
Michigan,Schoolcraft,69
Michigan,Shiawassee,21
Michigan,St Clair,10
Michigan,St Joseph,7
Michigan,Tuscola,21
Michigan,Van Buren,6
Michigan,Washtenaw,37
Michigan,Wayne,213
Michigan,Wexford,16
Minnesota,Aitkin,4
Minnesota,Becker,31
Minnesota,Beltrami,16
Minnesota,Benton,21
Minnesota,Big Stone,37
Minnesota,Blue Earth,72
Minnesota,Brown,7
Minnesota,Carlton,27
Minnesota,Carver,27
Minnesota,Cass,6
Minnesota,Chisago,13
Minnesota,Clay,41
Minnesota,Clearwater,4
Minnesota,Cook,11
Minnesota,Cottonwood,11
Minnesota,Crow Wing,17
Minnesota,Dakota,111
Minnesota,Dodge,10
Minnesota,Douglas,28
Minnesota,Faribault,4
Minnesota,Fillmore,18
Minnesota,Freeborn,10
Minnesota,Goodhue,28
Minnesota,Hennepin,60
Minnesota,Houston,61
Minnesota,Hubbard,10
Minnesota,Isanti,2
Minnesota,Itasca,15
Minnesota,Jackson,2
Minnesota,Kanabec,8
Minnesota,Kandiyohi,20
Minnesota,Kittson,8
Minnesota,Koochiching,6
Minnesota,Lac qui Parle,4
Minnesota,Lake,347
Minnesota,Le Sueur,66
Minnesota,Lincoln,3
Minnesota,Lyon,9
Minnesota,Marshall,14
Minnesota,Martin,22
Minnesota,McLeod,10
Minnesota,Meeker,5
Minnesota,Mille Lacs,14
Minnesota,Morrison,26
Minnesota,Mower,9
Minnesota,Murray,6
Minnesota,Nicollet,11
Minnesota,Olmsted,19
Minnesota,Otter Tail,29
Minnesota,Pennington,10
Minnesota,Pine,1
Minnesota,Polk,21
Minnesota,Pope,7
Minnesota,Red Lake,2
Minnesota,Redwood,7
Minnesota,Renville,16
Minnesota,Rice,9
Minnesota,Rock,17
Minnesota,Roseau,2
Minnesota,Scott,73
Minnesota,Sherburne,50
Minnesota,Sibley,5
Minnesota,St Louis,5267
Minnesota,Stearns,115
Minnesota,Steele,17
Minnesota,Stevens,5
Minnesota,Todd,8
Minnesota,Wabasha,13
Minnesota,Wadena,7
Minnesota,Waseca,1
Minnesota,Washington,71
Minnesota,Watonwan,3
Minnesota,Wilkin,5
Minnesota,Winona,10
Minnesota,Wright,14
Minnesota,Yellow Medicine,32
Mississippi,Adams,10
Mississippi,Benton,0
Mississippi,Bolivar,8
Mississippi,Carroll,31
Mississippi,Clarke,3
Mississippi,Clay,4
Mississippi,Coahoma,15
Mississippi,Copiah,104
Mississippi,Covington,10
Mississippi,De Soto,25
Mississippi,Forrest,57
Mississippi,George,11
Mississippi,Grenada,0
Mississippi,Hancock,3
Mississippi,Harrison,13
Mississippi,Hinds,112
Mississippi,Holmes,18
Mississippi,Itawamba,30
Mississippi,Jasper,20
Mississippi,Jones,7
Mississippi,Lafayette,3
Mississippi,Lamar,8
Mississippi,Lauderdale,2
Mississippi,Lincoln,11
Mississippi,Lowndes,193
Mississippi,Marion,14
Mississippi,Monroe,69
Mississippi,Noxubee,20
Mississippi,Panola,44
Mississippi,Pearl River,29
Mississippi,Perry,25
Mississippi,Pike,19
Mississippi,Quitman,6
Mississippi,Rankin,3
Mississippi,Smith,9
Mississippi,Stone,10
Mississippi,Tate,5
Mississippi,Tippah,206
Mississippi,Tishomingo,27
Mississippi,Walthall,10
Mississippi,Warren,24
Mississippi,Washington,2
Mississippi,Wayne,3
Mississippi,Winston,10
Mississippi,Yalobusha,9
Mississippi,Yazoo,17
Missouri,Andrew,19
Missouri,Audrain,5
Missouri,Barry,36
Missouri,Barton,34
Missouri,Bates,59
Missouri,Benton,31
Missouri,Bollinger,15
Missouri,Boone,58
Missouri,Buchanan,26
Missouri,Butler,24
Missouri,Caldwell,8
Missouri,Callaway,104
Missouri,Camden,23
Missouri,Cape Girardeau,210
Missouri,Carroll,3
Missouri,Cass,67
Missouri,Cedar,6
Missouri,Christian,54
Missouri,Clark,3
Missouri,Clay,64
Missouri,Cole,21
Missouri,Cooper,23
Missouri,Crawford,30
Missouri,Dade,7
Missouri,Dallas,2
Missouri,Daviess,31
Missouri,De Kalb,18
Missouri,Dent,13
Missouri,Douglas,15
Missouri,Franklin,45
Missouri,Gasconade,28
