State,County,Number of Employees
Georgia,Fulton,166
Georgia,Gilmer,71
Georgia,Glascock,117
Georgia,Grady,14
Georgia,Greene,14
Georgia,Gwinnett,126
Georgia,Habersham,14
Georgia,Hall,59
Georgia,Hancock,11
Georgia,Harris,16
Georgia,Hart,82
Georgia,Heard,8
Georgia,Henry,37
Georgia,Houston,119
Georgia,Jackson,16
Georgia,Jasper,31
Georgia,Jefferson,243
Georgia,Jones,92
Georgia,Lee,16
Georgia,Long,4
Georgia,Lumpkin,22
Georgia,Macon,26
Georgia,Madison,8
Georgia,Marion,32
Georgia,McIntosh,5
Georgia,Monroe,56
Georgia,Montgomery,6
Georgia,Murray,35
Georgia,Muscogee,43
Georgia,Newton,18
Georgia,Oglethorpe,208
Georgia,Paulding,4
Georgia,Pickens,226
Georgia,Polk,21
Georgia,Rabun,12
Georgia,Richmond,99
Georgia,Rockdale,2
Georgia,Spalding,21
Georgia,Stephens,13
Georgia,Sumter,167
Georgia,Talbot,46
Georgia,Taylor,25
Georgia,Thomas,260
Georgia,Towns,9
Georgia,Troup,11
Georgia,Twiggs,623
Georgia,Union,15
Georgia,Walker,24
Georgia,Warren,149
Georgia,Washington,950
Georgia,White,6
Georgia,Whitfield,96
Georgia,Wilkes,14
Georgia,Wilkinson,930
Hawaii,Hawaii,73
Hawaii,Honolulu,206
Hawaii,Kauai,29
Hawaii,Maui,41
Idaho,Ada,139
Idaho,Adams,0
Idaho,Bannock,95
Idaho,Bear Lake,4
Idaho,Benewah,66
Idaho,Bingham,19
Idaho,Blaine,17
Idaho,Bonner,21
Idaho,Bonneville,63
Idaho,Boundary,6
Idaho,Butte,1
Idaho,Canyon,51
Idaho,Caribou,393
Idaho,Cassia,85
Idaho,Clark,3
Idaho,Custer,309
Idaho,Elmore,12
Idaho,Franklin,14
Idaho,Fremont,4
Idaho,Gem,16
Idaho,Idaho,57
Idaho,Jefferson,0
Idaho,Kootenai,39
Idaho,Latah,9
Idaho,Lemhi,168
Idaho,Lewis,3
Idaho,Lincoln,6
Idaho,Madison,14
Idaho,Minidoka,10
Idaho,Nez Perce,76
Idaho,Oneida,84
Idaho,Owyhee,142
Idaho,Payette,6
Idaho,Power,3
Idaho,Shoshone,631
Idaho,Twin Falls,35
Idaho,Valley,57
Idaho,Washington,5
Illinois,Adams,168
Illinois,Alexander,49
Illinois,Bond,12
Illinois,Boone,27
Illinois,Brown,34
Illinois,Bureau,15
Illinois,Carroll,16
Illinois,Champaign,17
Illinois,Christian,29
Illinois,Clark,32
Illinois,Clinton,3
Illinois,Coles,28
Illinois,Cook,419
Illinois,Crawford,9
Illinois,Cumberland,14
Illinois,De Kalb,34
Illinois,Douglas,13
Illinois,Du Page,13
Illinois,Fayette,11
Illinois,Ford,8
Illinois,Franklin,5
Illinois,Fulton,16
Illinois,Gallatin,359
Illinois,Greene,15
Illinois,Grundy,14
Illinois,Hancock,31
Illinois,Hardin,203
Illinois,Henderson,10
Illinois,Henry,14
Illinois,Iroquois,5
Illinois,Jackson,28
Illinois,Jefferson,492
Illinois,Jersey,12
Illinois,Jo Daviess,30
Illinois,Johnson,43
Illinois,Kane,125
Illinois,Kankakee,83
Illinois,Kendall,32
Illinois,La Salle,451
Illinois,Lake,65
Illinois,Lawrence,14
Illinois,Lee,164
Illinois,Livingston,63
Illinois,Logan,231
Illinois,Macon,9
Illinois,Macoupin,503
Illinois,Madison,72
Illinois,Marshall,22
Illinois,Mason,8
Illinois,Massac,100
Illinois,McDonough,77
Illinois,McHenry,143
Illinois,McLean,43
Illinois,Menard,15
Illinois,Monroe,12
Illinois,Montgomery,191
Illinois,Ogle,79
Illinois,Peoria,16
Illinois,Perry,563
Illinois,Piatt,2
Illinois,Pike,38
Illinois,Pulaski,139
Illinois,Putnam,7
Illinois,Randolph,319
Illinois,Rock Island,59
Illinois,Saline,944
Illinois,Sangamon,23
Illinois,Schuyler,7
Illinois,Scott,8
Illinois,Shelby,15
Illinois,St Clair,165
Illinois,Stephenson,11
Illinois,Tazewell,27
Illinois,Union,44
Illinois,Vermilion,64
Illinois,Wabash,233
Illinois,Warren,21
Illinois,Washington,352
Illinois,White,223
Illinois,Whiteside,14
Illinois,Will,196
Illinois,Williamson,52
Illinois,Winnebago,87
Illinois,Woodford,27
Indiana,Adams,19
Indiana,Allen,96
Indiana,Bartholomew,28
Indiana,Blackford,13
Indiana,Boone,8
Indiana,Carroll,24
Indiana,Cass,118
Indiana,Clark,267
Indiana,Clay,244
Indiana,Clinton,3
Indiana,Crawford,167
Indiana,Daviess,313
Indiana,De Kalb,25
Indiana,Dearborn,10
Indiana,Decatur,20
Indiana,Delaware,21
Indiana,Dubois,46
Indiana,Elkhart,30
Indiana,Fayette,5
Indiana,Floyd,10
Indiana,Fountain,0
Indiana,Franklin,14
Indiana,Fulton,4
Indiana,Gibson,243
Indiana,Grant,59
Indiana,Greene,436
Indiana,Hamilton,156
Indiana,Hancock,5
Indiana,Harrison,47
Indiana,Hendricks,14
Indiana,Henry,8
Indiana,Howard,34
Indiana,Huntington,23
Indiana,Jackson,5
Indiana,Jasper,17
Indiana,Jay,23
Indiana,Jennings,24
Indiana,Johnson,15
Indiana,Knox,497
Indiana,Kosciusko,22
Indiana,La Grange,7
Indiana,La Porte,9
Indiana,Lake,148
Indiana,Lawrence,233
Indiana,Madison,25
Indiana,Marion,146
Indiana,Marshall,9
Indiana,Martin,89
Indiana,Miami,31
Indiana,Monroe,157
Indiana,Montgomery,7
Indiana,Morgan,60
Indiana,Newton,21
Indiana,Noble,11
Indiana,Orange,36
Indiana,Owen,90
Indiana,Parke,9
Indiana,Perry,0
Indiana,Pike,305
Indiana,Porter,9
Indiana,Posey,5
Indiana,Pulaski,26
Indiana,Putnam,150
Indiana,Randolph,13
Indiana,Ripley,21
Indiana,Rush,7
Indiana,Scott,15
Indiana,Shelby,45
Indiana,Spencer,56
Indiana,St Joseph,19
Indiana,Starke,3
Indiana,Steuben,19
Indiana,Sullivan,131
Indiana,Switzerland,53
Indiana,Tippecanoe,40
Indiana,Vanderburgh,35
Indiana,Vermillion,13
Indiana,Vigo,155
Indiana,Wabash,5
Indiana,Warren,17
Indiana,Warrick,547
Indiana,Washington,10
Indiana,Wayne,33
Indiana,Wells,14
Indiana,White,8
Indiana,Whitley,8
Iowa,Adair,191
Iowa,Appanoose,20
Iowa,Benton,9
Iowa,Black Hawk,48
Iowa,Buena Vista,3
Iowa,Butler,5
Iowa,Carroll,7
Iowa,Cedar,5
Iowa,Cerro Gordo,238
Iowa,Cherokee,7
Iowa,Chickasaw,4
Iowa,Clay,15
Iowa,Clayton,3
Iowa,Clinton,73
Iowa,Dallas,3
Iowa,Decatur,8
Iowa,Delaware,12
Iowa,Des Moines,116
Iowa,Dickinson,11
Iowa,Dubuque,55
Iowa,Emmet,28
Iowa,Fayette,51
Iowa,Floyd,34
Iowa,Franklin,0
Iowa,Greene,11
Iowa,Guthrie,15
Iowa,Hamilton,17
Iowa,Hancock,8
Iowa,Hardin,110
Iowa,Harrison,9
Iowa,Henry,5
Iowa,Humboldt,8
Iowa,Iowa,5
Iowa,Jackson,6
Iowa,Jasper,20
Iowa,Johnson,50
Iowa,Jones,49
Iowa,Keokuk,0
Iowa,Kossuth,9
Iowa,Lee,5
Iowa,Linn,42
Iowa,Louisa,19
Iowa,Lyon,7
Iowa,Madison,5
Iowa,Mahaska,2
Iowa,Marion,47
Iowa,Marshall,17
Iowa,Mitchell,41
Iowa,Muscatine,103
Iowa,O Brien,3
Iowa,Osceola,2
Iowa,Palo Alto,4
Iowa,Plymouth,2
Iowa,Pocahontas,31
Iowa,Polk,177
Iowa,Poweshiek,11
Iowa,Sac,26
Iowa,Scott,205
Iowa,Sioux,21
Iowa,Story,56
Iowa,Tama,3
Iowa,Van Buren,40
Iowa,Wapello,18
Iowa,Washington,0
Iowa,Webster,102
Iowa,Winneshiek,40
Iowa,Woodbury,5
Iowa,Worth,5
Iowa,Wright,8
Kansas,Allen,152
Kansas,Atchison,26
Kansas,Barber,25
Kansas,Barton,13
Kansas,Bourbon,10
Kansas,Butler,47
Kansas,Chase,17
Kansas,Chautauqua,5
Kansas,Cherokee,1
Kansas,Cheyenne,0
Kansas,Clay,5
Kansas,Cloud,13
Kansas,Cowley,45
Kansas,Crawford,135
Kansas,Dickinson,66
Kansas,Doniphan,3
Kansas,Douglas,32
Kansas,Edwards,6
Kansas,Elk,16
Kansas,Ellis,17
Kansas,Ellsworth,50
Kansas,Finney,18
Kansas,Ford,14
Kansas,Franklin,50
Kansas,Geary,4
Kansas,Graham,5
Kansas,Gray,2
Kansas,Hamilton,3
Kansas,Harper,3
Kansas,Harvey,3
Kansas,Jefferson,47
Kansas,Jewell,6
Kansas,Johnson,167
Kansas,Kearny,3
Kansas,Kiowa,1
Kansas,Labette,8
Kansas,Lincoln,49
Kansas,Linn,44
Kansas,Lyon,25
Kansas,Marion,20
Kansas,Marshall,31
Kansas,McPherson,26
Kansas,Miami,17
Kansas,Montgomery,109
Kansas,Morris,0
Kansas,Neosho,128
Kansas,Norton,2
Kansas,Osage,22
Kansas,Pawnee,3
Kansas,Phillips,6
Kansas,Pratt,6
Kansas,Reno,112
Kansas,Republic,7
Kansas,Rice,45
Kansas,Riley,33
Kansas,Russell,1
Kansas,Saline,10
Kansas,Sedgwick,54
Kansas,Seward,3
Kansas,Shawnee,54
Kansas,Sherman,2
Kansas,Smith,2
Kansas,Sumner,5
Kansas,Thomas,0
Kansas,Trego,2
Kansas,Wabaunsee,2
Kansas,Washington,5
Kansas,Wilson,115
Kansas,Wyandotte,104
Kentucky,Adair,18
Kentucky,Allen,2
Kentucky,Anderson,19
Kentucky,Barren,24
Kentucky,Bell,940
Kentucky,Boone,41
Kentucky,Bourbon,13
Kentucky,Boyd,90
Kentucky,Boyle,14
Kentucky,Breathitt,210
Kentucky,Breckinridge,31
Kentucky,Bullitt,50
Kentucky,Butler,23
Kentucky,Caldwell,62
Kentucky,Calloway,4
Kentucky,Carlisle,16
Kentucky,Carroll,32
Kentucky,Carter,83
Kentucky,Casey,19
Kentucky,Christian,14
Kentucky,Clay,137
Kentucky,Clinton,19
Kentucky,Crittenden,19
Kentucky,Daviess,78
Kentucky,Estill,55
Kentucky,Fayette,49
Kentucky,Fleming,17
Kentucky,Floyd,1052
Kentucky,Franklin,22
Kentucky,Gallatin,3
Kentucky,Garrard,14
Kentucky,Graves,53
Kentucky,Grayson,10
Kentucky,Green,12
Kentucky,Hancock,0
Kentucky,Hardin,77
Kentucky,Harlan,1532
Kentucky,Hart,29
Kentucky,Henderson,97
Kentucky,Henry,32
Kentucky,Hopkins,878
Kentucky,Jackson,27
Kentucky,Jefferson,198
Kentucky,Jessamine,29
Kentucky,Johnson,151
Kentucky,Knott,1373
Kentucky,Knox,211
Kentucky,Laurel,8
Kentucky,Lawrence,39
Kentucky,Lee,13
Kentucky,Leslie,1006
Kentucky,Letcher,1568
Kentucky,Livingston,436
Kentucky,Logan,19
Kentucky,Madison,64
Kentucky,Magoffin,79
Kentucky,Marion,12
Kentucky,Martin,1162
Kentucky,Mason,216
Kentucky,McCreary,4
Kentucky,McLean,145
Kentucky,Meade,92
Kentucky,Menifee,31
Kentucky,Mercer,14
Kentucky,Metcalfe,4
Kentucky,Monroe,2
Kentucky,Montgomery,40
Kentucky,Morgan,20
Kentucky,Muhlenberg,358
Kentucky,Nelson,12
Kentucky,Ohio,247
Kentucky,Oldham,48
Kentucky,Owsley,18
Kentucky,Pendleton,346
Kentucky,Perry,1786
Kentucky,Pike,4701
Kentucky,Powell,35
Kentucky,Pulaski,85
Kentucky,Rockcastle,14
Kentucky,Scott,42
Kentucky,Simpson,9
Kentucky,Taylor,7
Kentucky,Todd,12
Kentucky,Trigg,15
Kentucky,Trimble,7
Kentucky,Union,875
Kentucky,Warren,67
Kentucky,Washington,11
Kentucky,Wayne,16
Kentucky,Webster,1044
Kentucky,Whitley,156
Kentucky,Wolfe,4
Louisiana,Allen,8
Louisiana,Ascension,230
Louisiana,Assumption,29
Louisiana,Beauregard,9
Louisiana,Bienville,4
Louisiana,Caddo,1
Louisiana,Calcasieu,56
Louisiana,Catahoula,18
Louisiana,De Soto,113
Louisiana,East Baton Rouge,51
Louisiana,East Feliciana,28
Louisiana,Evangeline,4
Louisiana,Grant,4
Louisiana,Iberia,416
Louisiana,Jefferson,64
Louisiana,Jefferson Davis,10
Louisiana,La Salle,17
Louisiana,Lafayette,12
Louisiana,Livingston,31
Louisiana,Orleans,304
Louisiana,Ouachita,17
Louisiana,Pointe Coupee,67
Louisiana,Rapides,29
Louisiana,Red River,39
Louisiana,St Bernard,7
Louisiana,St Helena,120
Louisiana,St James,371
Louisiana,St Martin,5
Louisiana,St Mary,52
Louisiana,St Tammany,63
Louisiana,Tangipahoa,34
Louisiana,Terrebonne,17
Louisiana,Union,3
Louisiana,Vermilion,4
Louisiana,Vernon,9
Louisiana,Washington,87
Louisiana,Webster,20
Louisiana,West Feliciana,16
Louisiana,Winn,7
Maine,Androscoggin,28
Maine,Aroostook,47
Maine,Cumberland,46
Maine,Franklin,0
Maine,Hancock,37
Maine,Kennebec,41
Maine,Knox,111
Maine,Lincoln,18
Maine,Oxford,4
Maine,Penobscot,46
Maine,Piscataquis,15
Maine,Sagadahoc,9
Maine,Somerset,29
Maine,Waldo,23
Maine,Washington,17
Maine,York,64
Maryland,Allegany,181
Maryland,Anne Arundel,46
Maryland,Baltimore,215
Maryland,Caroline,15
Maryland,Carroll,230
Maryland,Cecil,114
Maryland,Charles,91
Maryland,Dorchester,3
Maryland,Frederick,246
Maryland,Garrett,396
Maryland,Harford,89
Maryland,Howard,1
Maryland,Montgomery,83
Maryland,Prince Georges,121
Maryland,Queen Annes,9
Maryland,St Marys,36
Maryland,Talbot,4
Maryland,Washington,163
Maryland,Wicomico,5
Massachusetts,Barnstable,36
Massachusetts,Berkshire,274
Massachusetts,Bristol,86
Massachusetts,Dukes,7
Massachusetts,Essex,70
Massachusetts,Franklin,32
Massachusetts,Hampden,58
Massachusetts,Hampshire,30
Massachusetts,Middlesex,134
Massachusetts,Norfolk,92
Massachusetts,Plymouth,92
Massachusetts,Suffolk,13
Massachusetts,Worcester,133
Michigan,Allegan,57
Michigan,Alpena,282
Michigan,Antrim,8
Michigan,Arenac,8
Michigan,Baraga,7
Michigan,Barry,15
Michigan,Bay,45
Michigan,Benzie,5
Michigan,Berrien,44
Michigan,Branch,5
Michigan,Calhoun,56
Michigan,Cass,22
Michigan,Charlevoix,181
Michigan,Cheboygan,2
Michigan,Chippewa,41
Michigan,Clare,10
Michigan,Clinton,74
Michigan,Delta,22
Michigan,Dickinson,14
Michigan,Eaton,19
Michigan,Emmet,17
Michigan,Gogebic,2
Michigan,Grand Traverse,22
Michigan,Gratiot,7
Michigan,Hillsdale,26
Michigan,Houghton,12
Michigan,Huron,27
Michigan,Ingham,15
Michigan,Ionia,8
Michigan,Iosco,108
Michigan,Iron,34
Michigan,Isabella,18
Michigan,Jackson,50
Michigan,Kalamazoo,29
Michigan,Kent,91
Michigan,Keweenaw,0
Michigan,Lake,2
Michigan,Lapeer,44
Michigan,Leelanau,15
Michigan,Lenawee,24
Michigan,Livingston,47
Michigan,Luce,6
Michigan,Mackinac,80
Michigan,Macomb,20
Michigan,Manistee,0
Michigan,Marquette,1838
Michigan,Mecosta,6
Michigan,Menominee,5
Michigan,Midland,5
Michigan,Missaukee,7
Michigan,Monroe,253
Michigan,Montcalm,13
Michigan,Montmorency,4
Michigan,Muskegon,36
Michigan,Newaygo,8
Michigan,Oakland,217
Michigan,Oceana,6
Michigan,Ogemaw,14
Michigan,Ontonagon,34
Michigan,Osceola,5
Michigan,Otsego,5
Michigan,Ottawa,68
Michigan,Presque Isle,254
Michigan,Roscommon,31
Michigan,Saginaw,4
Michigan,Sanilac,21
Michigan,Schoolcraft,74
Michigan,Shiawassee,16
Michigan,St Clair,6
Michigan,St Joseph,10
Michigan,Tuscola,35
Michigan,Van Buren,6
Michigan,Washtenaw,46
Michigan,Wayne,201
Michigan,Wexford,12
Minnesota,Aitkin,4
Minnesota,Anoka,0
Minnesota,Becker,33
Minnesota,Beltrami,16
Minnesota,Benton,18
Minnesota,Big Stone,26
Minnesota,Blue Earth,73
Minnesota,Brown,5
Minnesota,Carlton,29
Minnesota,Carver,17
Minnesota,Cass,9
Minnesota,Chisago,15
Minnesota,Clay,32
Minnesota,Clearwater,4
Minnesota,Cook,8
Minnesota,Cottonwood,11
Minnesota,Crow Wing,18
Minnesota,Dakota,108
Minnesota,Dodge,9
Minnesota,Douglas,28
Minnesota,Faribault,5
Minnesota,Fillmore,21
Minnesota,Freeborn,12
Minnesota,Goodhue,32
Minnesota,Hennepin,51
Minnesota,Houston,62
Minnesota,Hubbard,9
Minnesota,Isanti,3
Minnesota,Itasca,16
Minnesota,Jackson,1
Minnesota,Kanabec,9
Minnesota,Kandiyohi,20
Minnesota,Kittson,10
Minnesota,Koochiching,6
Minnesota,Lac qui Parle,3
Minnesota,Lake,346
Minnesota,Le Sueur,72
Minnesota,Lincoln,3
Minnesota,Lyon,9
Minnesota,Marshall,18
Minnesota,Martin,23
Minnesota,McLeod,8
Minnesota,Meeker,6
Minnesota,Mille Lacs,13
Minnesota,Morrison,29
Minnesota,Mower,9
Minnesota,Murray,7
Minnesota,Nicollet,13
Minnesota,Olmsted,22
Minnesota,Otter Tail,53
Minnesota,Pennington,11
Minnesota,Pine,3
Minnesota,Polk,25
Minnesota,Pope,8
Minnesota,Red Lake,2
Minnesota,Redwood,7
Minnesota,Renville,19
Minnesota,Rice,9
Minnesota,Rock,18
Minnesota,Roseau,13
Minnesota,Scott,67
Minnesota,Sherburne,49
Minnesota,Sibley,4
Minnesota,St Louis,5309
Minnesota,Stearns,114
Minnesota,Steele,15
Minnesota,Stevens,6
Minnesota,Todd,8
Minnesota,Traverse,0
Minnesota,Wabasha,11
Minnesota,Wadena,6
Minnesota,Waseca,1
Minnesota,Washington,79
Minnesota,Watonwan,2
Minnesota,Wilkin,4
Minnesota,Winona,10
Minnesota,Wright,14
Minnesota,Yellow Medicine,25
Mississippi,Adams,20
Mississippi,Benton,0
Mississippi,Bolivar,8
Mississippi,Carroll,30
Mississippi,Choctaw,0
Mississippi,Clarke,0
Mississippi,Clay,5
Mississippi,Coahoma,11
Mississippi,Copiah,105
Mississippi,Covington,4
Mississippi,De Soto,34
Mississippi,Forrest,39
Mississippi,George,14
Mississippi,Grenada,9
Mississippi,Hancock,2
Mississippi,Harrison,13
Mississippi,Hinds,119
Mississippi,Holmes,19
Mississippi,Itawamba,25
Mississippi,Jasper,13
Mississippi,Jones,5
Mississippi,Lafayette,3
Mississippi,Lamar,8
Mississippi,Lauderdale,2
Mississippi,Lincoln,14
Mississippi,Lowndes,192
Mississippi,Marion,17
Mississippi,Monroe,49
Mississippi,Noxubee,19
Mississippi,Panola,56
Mississippi,Pearl River,25
Mississippi,Perry,20
Mississippi,Pike,14
Mississippi,Quitman,6
Mississippi,Rankin,3
Mississippi,Smith,7
Mississippi,Stone,10
Mississippi,Tate,12
Mississippi,Tippah,197
Mississippi,Tishomingo,19
Mississippi,Walthall,12
Mississippi,Warren,21
Mississippi,Washington,2
Mississippi,Wayne,2
Mississippi,Webster,1
Mississippi,Winston,9
Mississippi,Yalobusha,20
Mississippi,Yazoo,16
Missouri,Andrew,9
Missouri,Audrain,4
Missouri,Barry,25
Missouri,Barton,28
Missouri,Bates,50
Missouri,Benton,17
Missouri,Bollinger,16
Missouri,Boone,60
Missouri,Buchanan,28
Missouri,Butler,25
Missouri,Caldwell,8
Missouri,Callaway,87
Missouri,Camden,15
Missouri,Cape Girardeau,206
Missouri,Carroll,3
Missouri,Cass,77
Missouri,Cedar,7
Missouri,Christian,52
Missouri,Clark,2
Missouri,Clay,62
Missouri,Cole,17
Missouri,Cooper,22
