State,County,Number of Employees
Georgia,Carroll,18
Georgia,Catoosa,13
Georgia,Chatham,22
Georgia,Cherokee,22
Georgia,Clarke,20
Georgia,Clayton,24
Georgia,Cobb,57
Georgia,Columbia,32
Georgia,Cook,3
Georgia,Coweta,14
Georgia,Crawford,30
Georgia,De Kalb,100
Georgia,Decatur,412
Georgia,Dougherty,2
Georgia,Douglas,54
Georgia,Echols,5
Georgia,Effingham,13
Georgia,Elbert,98
Georgia,Evans,2
Georgia,Fayette,47
Georgia,Floyd,52
Georgia,Forsyth,77
Georgia,Fulton,178
Georgia,Gilmer,76
Georgia,Glascock,109
Georgia,Grady,15
Georgia,Greene,10
Georgia,Gwinnett,87
Georgia,Habersham,14
Georgia,Hall,56
Georgia,Hancock,17
Georgia,Harris,16
Georgia,Hart,112
Georgia,Heard,7
Georgia,Henry,34
Georgia,Houston,131
Georgia,Jackson,6
Georgia,Jasper,30
Georgia,Jefferson,242
Georgia,Jones,87
Georgia,Lee,14
Georgia,Long,4
Georgia,Lumpkin,7
Georgia,Macon,35
Georgia,Madison,38
Georgia,Marion,44
Georgia,McIntosh,5
Georgia,Monroe,65
Georgia,Montgomery,5
Georgia,Murray,27
Georgia,Muscogee,50
Georgia,Newton,23
Georgia,Oglethorpe,191
Georgia,Pickens,204
Georgia,Pike,3
Georgia,Polk,13
Georgia,Rabun,11
Georgia,Richmond,113
Georgia,Rockdale,11
Georgia,Spalding,17
Georgia,Stephens,13
Georgia,Sumter,130
Georgia,Talbot,34
Georgia,Taylor,16
Georgia,Thomas,292
Georgia,Towns,6
Georgia,Troup,11
Georgia,Twiggs,738
Georgia,Union,23
Georgia,Walker,23
Georgia,Warren,103
Georgia,Washington,1066
Georgia,Whitfield,84
Georgia,Wilkes,21
Georgia,Wilkinson,1058
Hawaii,Hawaii,79
Hawaii,Honolulu,364
Hawaii,Kauai,39
Hawaii,Maui,70
Idaho,Ada,128
Idaho,Adams,4
Idaho,Bannock,113
Idaho,Bear Lake,10
Idaho,Benewah,67
Idaho,Bingham,74
Idaho,Blaine,15
Idaho,Bonner,13
Idaho,Bonneville,69
Idaho,Boundary,3
Idaho,Butte,7
Idaho,Camas,0
Idaho,Canyon,45
Idaho,Caribou,393
Idaho,Cassia,72
Idaho,Clark,2
Idaho,Clearwater,3
Idaho,Custer,140
Idaho,Elmore,9
Idaho,Franklin,11
Idaho,Fremont,4
Idaho,Gem,17
Idaho,Idaho,49
Idaho,Jefferson,4
Idaho,Kootenai,23
Idaho,Latah,13
Idaho,Lemhi,23
Idaho,Lewis,3
Idaho,Lincoln,5
Idaho,Madison,12
Idaho,Minidoka,12
Idaho,Nez Perce,57
Idaho,Oneida,35
Idaho,Owyhee,116
Idaho,Power,5
Idaho,Shoshone,353
Idaho,Twin Falls,31
Idaho,Valley,26
Idaho,Washington,6
Illinois,Adams,189
Illinois,Alexander,57
Illinois,Bond,10
Illinois,Boone,21
Illinois,Brown,47
Illinois,Bureau,11
Illinois,Calhoun,2
Illinois,Carroll,13
Illinois,Champaign,25
Illinois,Christian,410
Illinois,Clark,29
Illinois,Clinton,188
Illinois,Coles,29
Illinois,Cook,517
Illinois,Crawford,6
Illinois,Cumberland,11
Illinois,De Kalb,31
Illinois,Douglas,11
Illinois,Du Page,44
Illinois,Fayette,14
Illinois,Ford,7
Illinois,Franklin,525
Illinois,Fulton,73
Illinois,Gallatin,410
Illinois,Greene,13
Illinois,Grundy,21
Illinois,Hancock,34
Illinois,Hardin,289
Illinois,Henderson,11
Illinois,Henry,13
Illinois,Iroquois,7
Illinois,Jackson,20
Illinois,Jefferson,532
Illinois,Jersey,11
Illinois,Jo Daviess,27
Illinois,Johnson,44
Illinois,Kane,129
Illinois,Kankakee,54
Illinois,Kendall,23
Illinois,La Salle,505
Illinois,Lake,59
Illinois,Lawrence,13
Illinois,Lee,180
Illinois,Livingston,72
Illinois,Logan,212
Illinois,Macon,14
Illinois,Macoupin,616
Illinois,Madison,76
Illinois,Marshall,15
Illinois,Mason,8
Illinois,Massac,94
Illinois,McDonough,113
Illinois,McHenry,140
Illinois,McLean,58
Illinois,Menard,13
Illinois,Monroe,10
Illinois,Montgomery,159
Illinois,Ogle,89
Illinois,Peoria,34
Illinois,Perry,725
Illinois,Piatt,2
Illinois,Pike,46
Illinois,Pulaski,201
Illinois,Putnam,10
Illinois,Randolph,361
Illinois,Rock Island,48
Illinois,Saline,1078
Illinois,Sangamon,22
Illinois,Scott,9
Illinois,Shelby,5
Illinois,St Clair,159
Illinois,Stephenson,19
Illinois,Tazewell,28
Illinois,Union,36
Illinois,Vermilion,50
Illinois,Wabash,652
Illinois,Warren,20
Illinois,Washington,159
Illinois,White,251
Illinois,Whiteside,11
Illinois,Will,197
Illinois,Williamson,200
Illinois,Winnebago,58
Illinois,Woodford,32
Indiana,Adams,25
Indiana,Allen,86
Indiana,Bartholomew,20
Indiana,Blackford,4
Indiana,Boone,7
Indiana,Carroll,38
Indiana,Cass,118
Indiana,Clark,294
Indiana,Clay,247
Indiana,Crawford,116
Indiana,Daviess,525
Indiana,De Kalb,27
Indiana,Dearborn,9
Indiana,Decatur,17
Indiana,Delaware,20
Indiana,Dubois,74
Indiana,Elkhart,34
Indiana,Fayette,5
Indiana,Floyd,6
Indiana,Franklin,15
Indiana,Fulton,3
Indiana,Gibson,77
Indiana,Grant,47
Indiana,Greene,479
Indiana,Hamilton,122
Indiana,Hancock,7
Indiana,Harrison,42
Indiana,Hendricks,14
Indiana,Henry,9
Indiana,Howard,25
Indiana,Huntington,28
Indiana,Jackson,5
Indiana,Jasper,15
Indiana,Jay,19
Indiana,Jennings,22
Indiana,Johnson,10
Indiana,Knox,215
Indiana,Kosciusko,24
Indiana,La Grange,4
Indiana,La Porte,10
Indiana,Lake,158
Indiana,Lawrence,229
Indiana,Madison,27
Indiana,Marion,111
Indiana,Marshall,11
Indiana,Martin,99
Indiana,Miami,25
Indiana,Monroe,163
Indiana,Montgomery,17
Indiana,Morgan,47
Indiana,Newton,17
Indiana,Noble,8
Indiana,Orange,19
Indiana,Owen,29
Indiana,Perry,0
Indiana,Pike,297
Indiana,Porter,7
Indiana,Posey,5
Indiana,Pulaski,29
Indiana,Putnam,151
Indiana,Randolph,12
Indiana,Ripley,20
Indiana,Rush,8
Indiana,Scott,15
Indiana,Shelby,36
Indiana,Spencer,140
Indiana,St Joseph,22
Indiana,Starke,5
Indiana,Steuben,31
Indiana,Sullivan,210
Indiana,Switzerland,51
Indiana,Tippecanoe,40
Indiana,Vanderburgh,33
Indiana,Vermillion,58
Indiana,Vigo,20
Indiana,Wabash,5
Indiana,Warren,18
Indiana,Warrick,547
Indiana,Washington,10
Indiana,Wayne,28
Indiana,Wells,6
Indiana,White,9
Indiana,Whitley,5
Iowa,Adair,150
Iowa,Allamakee,5
Iowa,Appanoose,29
Iowa,Benton,8
Iowa,Black Hawk,75
Iowa,Buena Vista,5
Iowa,Butler,4
Iowa,Carroll,7
Iowa,Cedar,3
Iowa,Cerro Gordo,251
Iowa,Cherokee,3
Iowa,Chickasaw,4
Iowa,Clay,14
Iowa,Clayton,3
Iowa,Clinton,10
Iowa,Dallas,7
Iowa,Delaware,12
Iowa,Des Moines,134
Iowa,Dickinson,13
Iowa,Dubuque,55
Iowa,Emmet,26
Iowa,Fayette,45
Iowa,Floyd,22
Iowa,Franklin,8
Iowa,Greene,21
Iowa,Grundy,0
Iowa,Guthrie,14
Iowa,Hamilton,21
Iowa,Hancock,8
Iowa,Hardin,109
Iowa,Harrison,22
Iowa,Henry,5
Iowa,Humboldt,15
Iowa,Iowa,3
Iowa,Jackson,3
Iowa,Jasper,20
Iowa,Johnson,56
Iowa,Jones,40
Iowa,Kossuth,6
Iowa,Lee,8
Iowa,Linn,75
Iowa,Louisa,16
Iowa,Lyon,9
Iowa,Madison,4
Iowa,Marion,129
Iowa,Marshall,26
Iowa,Mitchell,43
Iowa,Monroe,1
Iowa,Montgomery,22
Iowa,Muscatine,97
Iowa,O Brien,3
Iowa,Osceola,2
Iowa,Palo Alto,4
Iowa,Plymouth,3
Iowa,Pocahontas,19
Iowa,Polk,238
Iowa,Poweshiek,10
Iowa,Sac,31
Iowa,Scott,204
Iowa,Sioux,23
Iowa,Story,53
Iowa,Tama,4
Iowa,Van Buren,34
Iowa,Wapello,15
Iowa,Washington,3
Iowa,Webster,104
Iowa,Winneshiek,32
Iowa,Woodbury,6
Iowa,Worth,11
Iowa,Wright,5
Kansas,Allen,140
Kansas,Atchison,24
Kansas,Barber,21
Kansas,Barton,17
Kansas,Bourbon,14
Kansas,Butler,25
Kansas,Chase,12
Kansas,Chautauqua,10
Kansas,Cherokee,2
Kansas,Cheyenne,2
Kansas,Clay,2
Kansas,Cloud,7
Kansas,Coffey,0
Kansas,Cowley,51
Kansas,Crawford,166
Kansas,Dickinson,67
Kansas,Doniphan,1
Kansas,Douglas,16
Kansas,Edwards,7
Kansas,Elk,27
Kansas,Ellis,9
Kansas,Ellsworth,68
Kansas,Finney,27
Kansas,Ford,25
Kansas,Franklin,57
Kansas,Geary,5
Kansas,Graham,9
Kansas,Grant,8
Kansas,Gray,2
Kansas,Hamilton,4
Kansas,Harper,1
Kansas,Harvey,2
Kansas,Jefferson,47
Kansas,Jewell,6
Kansas,Johnson,125
Kansas,Kearny,4
Kansas,Kiowa,3
Kansas,Labette,7
Kansas,Leavenworth,13
Kansas,Lincoln,41
Kansas,Linn,31
Kansas,Logan,3
Kansas,Lyon,29
Kansas,Marion,32
Kansas,Marshall,37
Kansas,McPherson,19
Kansas,Montgomery,114
Kansas,Neosho,144
Kansas,Osage,11
Kansas,Ottawa,0
Kansas,Pawnee,6
Kansas,Phillips,3
Kansas,Pottawatomie,2
Kansas,Pratt,6
Kansas,Reno,207
Kansas,Republic,5
Kansas,Rice,158
Kansas,Riley,29
Kansas,Russell,0
Kansas,Saline,8
Kansas,Sedgwick,54
Kansas,Seward,2
Kansas,Shawnee,52
Kansas,Sherman,6
Kansas,Smith,1
Kansas,Sumner,2
Kansas,Thomas,3
Kansas,Trego,4
Kansas,Wabaunsee,4
Kansas,Washington,5
Kansas,Wilson,126
Kansas,Woodson,5
Kansas,Wyandotte,61
Kentucky,Adair,18
Kentucky,Allen,5
Kentucky,Anderson,33
Kentucky,Barren,26
Kentucky,Bell,913
Kentucky,Boone,44
Kentucky,Boyd,180
Kentucky,Boyle,17
Kentucky,Breathitt,338
Kentucky,Breckinridge,27
Kentucky,Bullitt,86
Kentucky,Butler,26
Kentucky,Caldwell,82
Kentucky,Calloway,4
Kentucky,Carlisle,10
Kentucky,Carroll,19
Kentucky,Carter,67
Kentucky,Casey,21
Kentucky,Christian,90
Kentucky,Clay,137
Kentucky,Clinton,17
Kentucky,Crittenden,19
Kentucky,Daviess,341
Kentucky,Edmonson,11
Kentucky,Elliott,0
Kentucky,Estill,52
Kentucky,Fayette,49
Kentucky,Fleming,21
Kentucky,Floyd,1251
Kentucky,Franklin,20
Kentucky,Gallatin,7
Kentucky,Garrard,14
Kentucky,Graves,44
Kentucky,Grayson,17
Kentucky,Green,11
Kentucky,Greenup,54
Kentucky,Hancock,2
Kentucky,Hardin,56
Kentucky,Harlan,2429
Kentucky,Harrison,1
Kentucky,Hart,24
Kentucky,Henderson,343
Kentucky,Henry,15
Kentucky,Hopkins,993
Kentucky,Jackson,77
Kentucky,Jefferson,175
Kentucky,Jessamine,26
Kentucky,Johnson,250
Kentucky,Knott,1815
Kentucky,Knox,310
Kentucky,Laurel,171
Kentucky,Lawrence,25
Kentucky,Lee,32
Kentucky,Leslie,1090
Kentucky,Letcher,1448
Kentucky,Livingston,326
Kentucky,Logan,27
Kentucky,Madison,38
Kentucky,Magoffin,155
Kentucky,Marion,9
Kentucky,Martin,1562
Kentucky,Mason,207
Kentucky,McCreary,24
Kentucky,McLean,58
Kentucky,Meade,77
Kentucky,Menifee,18
Kentucky,Metcalfe,7
Kentucky,Monroe,4
Kentucky,Montgomery,24
Kentucky,Morgan,16
Kentucky,Muhlenberg,345
Kentucky,Nelson,19
Kentucky,Nicholas,8
Kentucky,Ohio,280
Kentucky,Oldham,48
Kentucky,Owsley,39
Kentucky,Pendleton,203
Kentucky,Perry,1942
Kentucky,Pike,5676
Kentucky,Powell,24
Kentucky,Pulaski,36
Kentucky,Rockcastle,20
Kentucky,Scott,33
Kentucky,Simpson,8
Kentucky,Taylor,5
Kentucky,Todd,9
Kentucky,Trigg,17
Kentucky,Trimble,2
Kentucky,Union,890
Kentucky,Warren,27
Kentucky,Washington,7
Kentucky,Wayne,45
Kentucky,Webster,1314
Kentucky,Whitley,452
Kentucky,Wolfe,68
Louisiana,Allen,14
Louisiana,Ascension,232
Louisiana,Assumption,16
Louisiana,Beauregard,33
Louisiana,Bienville,3
Louisiana,Caddo,1
Louisiana,Calcasieu,41
Louisiana,Catahoula,14
Louisiana,De Soto,92
Louisiana,East Baton Rouge,31
Louisiana,East Feliciana,37
Louisiana,Evangeline,8
Louisiana,Grant,7
Louisiana,Iberia,454
Louisiana,Jefferson,4
Louisiana,Jefferson Davis,6
Louisiana,La Salle,21
Louisiana,Lafayette,8
Louisiana,Livingston,21
Louisiana,Orleans,63
Louisiana,Ouachita,20
Louisiana,Pointe Coupee,45
Louisiana,Rapides,60
Louisiana,Red River,25
Louisiana,St Bernard,9
Louisiana,St Helena,110
Louisiana,St James,409
Louisiana,St Landry,1
Louisiana,St Martin,2
Louisiana,St Mary,155
Louisiana,St Tammany,67
Louisiana,Tangipahoa,34
Louisiana,Terrebonne,13
Louisiana,Vermilion,7
Louisiana,Vernon,12
Louisiana,Washington,65
Louisiana,Webster,38
Louisiana,West Feliciana,11
Louisiana,Winn,10
Maine,Androscoggin,32
Maine,Aroostook,75
Maine,Cumberland,62
Maine,Hancock,43
Maine,Kennebec,37
Maine,Knox,105
Maine,Lincoln,10
Maine,Oxford,14
Maine,Penobscot,46
Maine,Piscataquis,19
Maine,Sagadahoc,7
Maine,Somerset,30
Maine,Waldo,23
Maine,Washington,15
Maine,York,70
Maryland,Allegany,196
Maryland,Anne Arundel,53
Maryland,Baltimore,279
Maryland,Carroll,207
Maryland,Cecil,112
Maryland,Charles,88
Maryland,Dorchester,7
Maryland,Frederick,230
Maryland,Garrett,386
Maryland,Harford,67
Maryland,Howard,4
Maryland,Montgomery,57
Maryland,Prince Georges,94
Maryland,Queen Annes,15
Maryland,St Marys,15
Maryland,Talbot,4
Maryland,Washington,167
Maryland,Wicomico,4
Maryland,Worcester,0
Massachusetts,Barnstable,26
Massachusetts,Berkshire,258
Massachusetts,Bristol,78
Massachusetts,Dukes,9
Massachusetts,Essex,68
Massachusetts,Franklin,22
Massachusetts,Hampden,58
Massachusetts,Hampshire,30
Massachusetts,Middlesex,118
Massachusetts,Norfolk,119
Massachusetts,Plymouth,78
Massachusetts,Suffolk,12
Massachusetts,Worcester,142
Michigan,Allegan,49
Michigan,Alpena,236
Michigan,Antrim,16
Michigan,Arenac,11
Michigan,Baraga,7
Michigan,Barry,10
Michigan,Bay,36
Michigan,Benzie,3
Michigan,Berrien,46
Michigan,Branch,6
Michigan,Calhoun,51
Michigan,Cass,16
Michigan,Charlevoix,126
Michigan,Cheboygan,5
Michigan,Chippewa,30
Michigan,Clare,10
Michigan,Clinton,46
Michigan,Delta,21
Michigan,Dickinson,18
Michigan,Eaton,21
Michigan,Emmet,11
Michigan,Gladwin,4
Michigan,Gogebic,10
Michigan,Grand Traverse,32
Michigan,Gratiot,7
Michigan,Hillsdale,19
Michigan,Houghton,9
Michigan,Huron,20
Michigan,Ingham,26
Michigan,Ionia,7
Michigan,Iosco,113
Michigan,Iron,34
Michigan,Isabella,18
Michigan,Jackson,25
Michigan,Kalamazoo,20
Michigan,Kent,81
Michigan,Lake,3
Michigan,Lapeer,32
Michigan,Leelanau,17
Michigan,Lenawee,9
Michigan,Livingston,41
Michigan,Luce,8
Michigan,Mackinac,80
Michigan,Macomb,14
Michigan,Manistee,2
Michigan,Marquette,2096
Michigan,Mason,0
Michigan,Mecosta,4
Michigan,Menominee,8
Michigan,Midland,5
Michigan,Missaukee,7
Michigan,Monroe,235
Michigan,Montcalm,9
Michigan,Muskegon,26
Michigan,Newaygo,10
Michigan,Oakland,178
Michigan,Oceana,14
Michigan,Ogemaw,14
Michigan,Ontonagon,871
Michigan,Osceola,6
Michigan,Otsego,7
Michigan,Ottawa,75
Michigan,Presque Isle,273
Michigan,Roscommon,24
Michigan,Saginaw,2
Michigan,Sanilac,16
Michigan,Schoolcraft,47
Michigan,Shiawassee,13
Michigan,St Clair,5
Michigan,St Joseph,13
Michigan,Tuscola,23
Michigan,Van Buren,5
Michigan,Washtenaw,34
Michigan,Wayne,205
Michigan,Wexford,20
Minnesota,Aitkin,3
Minnesota,Becker,21
Minnesota,Beltrami,13
Minnesota,Benton,16
Minnesota,Big Stone,19
Minnesota,Blue Earth,63
Minnesota,Brown,4
Minnesota,Carlton,32
Minnesota,Carver,40
Minnesota,Cass,5
Minnesota,Chisago,14
Minnesota,Clay,50
Minnesota,Clearwater,1
Minnesota,Cook,4
Minnesota,Cottonwood,9
Minnesota,Crow Wing,24
Minnesota,Dakota,76
Minnesota,Dodge,14
Minnesota,Douglas,13
Minnesota,Faribault,4
Minnesota,Fillmore,19
Minnesota,Freeborn,4
Minnesota,Goodhue,26
Minnesota,Hennepin,65
Minnesota,Houston,54
Minnesota,Hubbard,13
Minnesota,Itasca,18
Minnesota,Jackson,3
Minnesota,Kanabec,18
Minnesota,Kandiyohi,21
Minnesota,Kittson,5
Minnesota,Koochiching,10
Minnesota,Lac qui Parle,5
Minnesota,Lake,281
Minnesota,Le Sueur,77
Minnesota,Lincoln,2
Minnesota,Lyon,12
Minnesota,Mahnomen,0
Minnesota,Marshall,11
Minnesota,Martin,18
Minnesota,McLeod,33
Minnesota,Meeker,5
Minnesota,Mille Lacs,14
Minnesota,Morrison,30
Minnesota,Mower,13
Minnesota,Murray,82
Minnesota,Nicollet,16
Minnesota,Olmsted,109
Minnesota,Otter Tail,40
Minnesota,Pennington,6
Minnesota,Pine,4
Minnesota,Pipestone,0
Minnesota,Polk,14
Minnesota,Pope,15
Minnesota,Ramsey,0
Minnesota,Red Lake,1
Minnesota,Redwood,10
Minnesota,Renville,16
Minnesota,Rice,13
Minnesota,Rock,17
Minnesota,Roseau,2
Minnesota,Scott,42
Minnesota,Sherburne,44
Minnesota,Sibley,3
Minnesota,St Louis,4844
Minnesota,Stearns,107
Minnesota,Steele,13
Minnesota,Stevens,3
Minnesota,Todd,25
Minnesota,Wabasha,9
Minnesota,Wadena,5
Minnesota,Waseca,4
Minnesota,Washington,81
Minnesota,Watonwan,3
Minnesota,Wilkin,2
Minnesota,Winona,12
Minnesota,Wright,18
Minnesota,Yellow Medicine,26
Mississippi,Adams,13
Mississippi,Alcorn,3
Mississippi,Benton,3
Mississippi,Bolivar,10
Mississippi,Carroll,20
Mississippi,Clay,5
Mississippi,Coahoma,15
Mississippi,Copiah,105
Mississippi,De Soto,21
Mississippi,Forrest,60
Mississippi,George,5
Mississippi,Greene,11
Mississippi,Harrison,16
Mississippi,Hinds,126
Mississippi,Holmes,18
Mississippi,Itawamba,21
Mississippi,Jasper,5
Mississippi,Lafayette,3
Mississippi,Lauderdale,2
Mississippi,Lincoln,11
Mississippi,Lowndes,175
Mississippi,Marion,16
Mississippi,Monroe,85
Mississippi,Noxubee,14
Mississippi,Panola,37
Mississippi,Pearl River,43
Mississippi,Perry,28
Mississippi,Pike,13
Mississippi,Quitman,9
Mississippi,Rankin,2
Mississippi,Smith,8
Mississippi,Stone,13
Mississippi,Tate,9
Mississippi,Tippah,218
Mississippi,Tishomingo,26
Mississippi,Walthall,7
Mississippi,Warren,24
Mississippi,Washington,3
Mississippi,Wayne,3
Mississippi,Winston,8
Mississippi,Yalobusha,7
Mississippi,Yazoo,20
Missouri,Andrew,45
Missouri,Audrain,6
Missouri,Barry,31
Missouri,Barton,33
Missouri,Bates,24
Missouri,Benton,30
Missouri,Bollinger,3
Missouri,Boone,65
Missouri,Buchanan,53
Missouri,Butler,20
Missouri,Callaway,88
Missouri,Camden,14
