State,County,Number of Employees
Connecticut,Litchfield,118
Connecticut,Middlesex,16
Connecticut,New Haven,165
Connecticut,New London,41
Connecticut,Tolland,53
Connecticut,Windham,111
Delaware,Kent,15
Delaware,New Castle,36
Delaware,Sussex,21
Florida,Alachua,132
Florida,Bay,3
Florida,Brevard,16
Florida,Broward,3
Florida,Calhoun,3
Florida,Charlotte,71
Florida,Citrus,59
Florida,Clay,107
Florida,Collier,47
Florida,Dade,645
Florida,De Soto,6
Florida,Dixie,3
Florida,Duval,9
Florida,Escambia,16
Florida,Gadsden,95
Florida,Gilchrist,2
Florida,Glades,37
Florida,Gulf,3
Florida,Hamilton,320
Florida,Hardee,163
Florida,Hendry,1
Florida,Hernando,268
Florida,Hillsborough,36
Florida,Holmes,0
Florida,Indian River,11
Florida,Jackson,39
Florida,Jefferson,2
Florida,Lafayette,10
Florida,Lake,55
Florida,Lee,109
Florida,Leon,1
Florida,Levy,14
Florida,Liberty,5
Florida,Manatee,134
Florida,Marion,181
Florida,Martin,29
Florida,Monroe,4
Florida,Okaloosa,4
Florida,Okeechobee,2
Florida,Orange,11
Florida,Palm Beach,74
Florida,Pasco,29
Florida,Polk,1114
Florida,Putnam,40
Florida,Santa Rosa,24
Florida,Sarasota,33
Florida,St Johns,4
Florida,St Lucie,30
Florida,Sumter,156
Florida,Suwannee,83
Florida,Taylor,37
Florida,Walton,26
Florida,Washington,12
Georgia,Appling,69
Georgia,Baldwin,23
Georgia,Barrow,11
Georgia,Bartow,57
Georgia,Berrien,2
Georgia,Bibb,10
Georgia,Brantley,0
Georgia,Burke,2
Georgia,Calhoun,3
Georgia,Carroll,17
Georgia,Catoosa,8
Georgia,Charlton,4
Georgia,Chatham,5
Georgia,Chattooga,2
Georgia,Cherokee,31
Georgia,Clarke,13
Georgia,Clayton,70
Georgia,Cobb,41
Georgia,Columbia,34
Georgia,Cook,5
Georgia,Coweta,20
Georgia,Crawford,31
Georgia,De Kalb,60
Georgia,Decatur,218
Georgia,Douglas,38
Georgia,Echols,3
Georgia,Effingham,11
Georgia,Elbert,102
Georgia,Evans,3
Georgia,Fayette,28
Georgia,Floyd,11
Georgia,Forsyth,52
Georgia,Fulton,69
Georgia,Gilmer,55
Georgia,Glascock,107
Georgia,Glynn,3
Georgia,Gordon,3
Georgia,Greene,74
Georgia,Gwinnett,82
Georgia,Habersham,9
Georgia,Hall,38
Georgia,Hancock,7
Georgia,Harris,19
Georgia,Hart,53
Georgia,Heard,0
Georgia,Henry,30
Georgia,Houston,101
Georgia,Jackson,12
Georgia,Jasper,9
Georgia,Jefferson,112
Georgia,Jones,119
Georgia,Lanier,6
Georgia,Lee,5
Georgia,Liberty,4
Georgia,Long,10
Georgia,Lumpkin,12
Georgia,Macon,13
Georgia,Madison,3
Georgia,Marion,43
Georgia,McDuffie,3
Georgia,Monroe,53
Georgia,Montgomery,5
Georgia,Morgan,4
Georgia,Murray,54
Georgia,Muscogee,58
Georgia,Newton,14
Georgia,Oglethorpe,154
Georgia,Paulding,18
Georgia,Pickens,207
Georgia,Polk,22
Georgia,Rabun,12
Georgia,Richmond,65
Georgia,Rockdale,0
Georgia,Spalding,10
Georgia,Stephens,11
Georgia,Sumter,117
Georgia,Talbot,92
Georgia,Taylor,21
Georgia,Thomas,244
Georgia,Toombs,3
Georgia,Towns,8
Georgia,Troup,18
Georgia,Twiggs,103
Georgia,Union,9
Georgia,Walker,4
Georgia,Walton,7
Georgia,Warren,85
Georgia,Washington,479
Georgia,White,3
Georgia,Whitfield,30
Georgia,Wilkes,12
Georgia,Wilkinson,802
Hawaii,Hawaii,146
Hawaii,Honolulu,172
Hawaii,Kauai,27
Hawaii,Maui,65
Idaho,Ada,97
Idaho,Adams,16
Idaho,Bannock,25
Idaho,Bear Lake,5
Idaho,Benewah,54
Idaho,Bingham,30
Idaho,Blaine,20
Idaho,Boise,12
Idaho,Bonner,57
Idaho,Bonneville,54
Idaho,Boundary,4
Idaho,Canyon,48
Idaho,Caribou,395
Idaho,Cassia,118
Idaho,Clark,6
Idaho,Clearwater,11
Idaho,Custer,326
Idaho,Elmore,9
Idaho,Franklin,35
Idaho,Fremont,12
Idaho,Gem,16
Idaho,Gooding,4
Idaho,Idaho,54
Idaho,Jefferson,14
Idaho,Kootenai,38
Idaho,Latah,6
Idaho,Lemhi,11
Idaho,Madison,22
Idaho,Minidoka,28
Idaho,Nez Perce,67
Idaho,Oneida,47
Idaho,Owyhee,6
Idaho,Payette,15
Idaho,Power,8
Idaho,Shoshone,465
Idaho,Teton,9
Idaho,Twin Falls,25
Idaho,Valley,28
Idaho,Washington,3
Illinois,Adams,168
Illinois,Alexander,40
Illinois,Bond,7
Illinois,Boone,16
Illinois,Bureau,11
Illinois,Carroll,8
Illinois,Champaign,10
Illinois,Christian,16
Illinois,Clark,43
Illinois,Clinton,3
Illinois,Coles,18
Illinois,Cook,259
Illinois,Crawford,2
Illinois,Cumberland,11
Illinois,De Kalb,19
Illinois,Douglas,12
Illinois,Fayette,7
Illinois,Ford,3
Illinois,Franklin,88
Illinois,Fulton,11
Illinois,Gallatin,181
Illinois,Greene,4
Illinois,Grundy,16
Illinois,Hancock,17
Illinois,Hardin,108
Illinois,Henderson,10
Illinois,Henry,12
Illinois,Iroquois,8
Illinois,Jackson,217
Illinois,Jefferson,8
Illinois,Jersey,10
Illinois,Jo Daviess,23
Illinois,Johnson,39
Illinois,Kane,88
Illinois,Kankakee,33
Illinois,Kendall,23
Illinois,Knox,1
Illinois,La Salle,390
Illinois,Lake,34
Illinois,Lawrence,8
Illinois,Lee,24
Illinois,Livingston,38
Illinois,Macon,19
Illinois,Macoupin,322
Illinois,Madison,79
Illinois,Marshall,17
Illinois,Mason,5
Illinois,Massac,67
Illinois,McDonough,37
Illinois,McHenry,80
Illinois,McLean,22
Illinois,Menard,15
Illinois,Monroe,14
Illinois,Montgomery,46
Illinois,Ogle,61
Illinois,Peoria,17
Illinois,Perry,204
Illinois,Pike,36
Illinois,Pulaski,59
Illinois,Putnam,15
Illinois,Randolph,290
Illinois,Rock Island,45
Illinois,Saline,1376
Illinois,Sangamon,299
Illinois,Scott,8
Illinois,Shelby,14
Illinois,St Clair,79
Illinois,Stephenson,19
Illinois,Tazewell,27
Illinois,Union,36
Illinois,Vermilion,124
Illinois,Wabash,55
Illinois,Warren,7
Illinois,Washington,0
Illinois,White,319
Illinois,Whiteside,8
Illinois,Will,178
Illinois,Williamson,168
Illinois,Winnebago,51
Illinois,Woodford,12
Indiana,Adams,33
Indiana,Allen,71
Indiana,Bartholomew,27
Indiana,Blackford,4
Indiana,Boone,7
Indiana,Carroll,31
Indiana,Cass,104
Indiana,Clark,242
Indiana,Clay,40
Indiana,Crawford,182
Indiana,Daviess,284
Indiana,De Kalb,21
Indiana,Decatur,21
Indiana,Delaware,18
Indiana,Dubois,111
Indiana,Elkhart,20
Indiana,Fayette,4
Indiana,Floyd,4
Indiana,Franklin,24
Indiana,Fulton,11
Indiana,Gibson,967
Indiana,Grant,43
Indiana,Greene,8
Indiana,Hamilton,117
Indiana,Hancock,4
Indiana,Harrison,89
Indiana,Henry,6
Indiana,Howard,14
Indiana,Huntington,21
Indiana,Jackson,5
Indiana,Jasper,9
Indiana,Jay,5
Indiana,Jennings,11
Indiana,Johnson,18
Indiana,Knox,735
Indiana,Kosciusko,17
Indiana,La Grange,5
Indiana,La Porte,2
Indiana,Lake,59
Indiana,Lawrence,237
Indiana,Madison,32
Indiana,Marion,99
Indiana,Marshall,8
Indiana,Martin,59
Indiana,Miami,19
Indiana,Monroe,172
Indiana,Montgomery,5
Indiana,Morgan,58
Indiana,Newton,18
Indiana,Noble,17
Indiana,Orange,31
Indiana,Owen,6
Indiana,Parke,9
Indiana,Pike,545
Indiana,Porter,12
Indiana,Posey,7
Indiana,Pulaski,20
Indiana,Putnam,178
Indiana,Randolph,7
Indiana,Ripley,20
Indiana,Rush,5
Indiana,Scott,12
Indiana,Shelby,30
Indiana,Spencer,26
Indiana,St Joseph,10
Indiana,Starke,0
Indiana,Steuben,20
Indiana,Sullivan,284
Indiana,Switzerland,40
Indiana,Tippecanoe,17
Indiana,Union,0
Indiana,Vanderburgh,21
Indiana,Vermillion,9
Indiana,Vigo,329
Indiana,Wabash,13
Indiana,Warren,5
Indiana,Warrick,138
Indiana,Washington,7
Indiana,Wayne,18
Indiana,Wells,8
Indiana,White,9
Indiana,Whitley,3
Iowa,Adair,150
Iowa,Allamakee,8
Iowa,Appanoose,42
Iowa,Benton,30
Iowa,Black Hawk,50
Iowa,Boone,2
Iowa,Bremer,3
Iowa,Buena Vista,2
Iowa,Carroll,6
Iowa,Cedar,0
Iowa,Cerro Gordo,196
Iowa,Cherokee,3
Iowa,Chickasaw,20
Iowa,Clay,10
Iowa,Clayton,95
Iowa,Clinton,135
Iowa,Crawford,2
Iowa,Dallas,11
Iowa,Davis,3
Iowa,Delaware,21
Iowa,Des Moines,112
Iowa,Dickinson,18
Iowa,Dubuque,13
Iowa,Emmet,5
Iowa,Fayette,59
Iowa,Floyd,31
Iowa,Greene,6
Iowa,Grundy,2
Iowa,Guthrie,3
Iowa,Hamilton,4
Iowa,Hardin,97
Iowa,Henry,10
Iowa,Humboldt,10
Iowa,Iowa,3
Iowa,Jackson,10
Iowa,Jasper,22
Iowa,Jefferson,9
Iowa,Johnson,53
Iowa,Jones,35
Iowa,Keokuk,24
Iowa,Kossuth,4
Iowa,Lee,16
Iowa,Linn,58
Iowa,Louisa,24
Iowa,Lyon,7
Iowa,Madison,3
Iowa,Mahaska,4
Iowa,Marion,54
Iowa,Marshall,6
Iowa,Mitchell,65
Iowa,Montgomery,18
Iowa,Muscatine,47
Iowa,Osceola,4
Iowa,Palo Alto,2
Iowa,Plymouth,27
Iowa,Pocahontas,40
Iowa,Polk,150
Iowa,Pottawattamie,34
Iowa,Poweshiek,12
Iowa,Sac,12
Iowa,Scott,219
Iowa,Sioux,23
Iowa,Story,75
Iowa,Tama,3
Iowa,Van Buren,39
Iowa,Wapello,24
Iowa,Washington,4
Iowa,Webster,82
Iowa,Winneshiek,55
Iowa,Woodbury,28
Iowa,Worth,6
Iowa,Wright,8
Kansas,Allen,160
Kansas,Anderson,9
Kansas,Atchison,21
Kansas,Barber,9
Kansas,Barton,17
Kansas,Bourbon,39
Kansas,Butler,53
Kansas,Chase,53
Kansas,Cherokee,2
Kansas,Clay,2
Kansas,Cloud,14
Kansas,Cowley,27
Kansas,Crawford,69
Kansas,Dickinson,30
Kansas,Doniphan,8
Kansas,Douglas,36
Kansas,Edwards,5
Kansas,Elk,21
Kansas,Ellis,15
Kansas,Ellsworth,47
Kansas,Finney,19
Kansas,Ford,13
Kansas,Franklin,25
Kansas,Geary,3
Kansas,Grant,3
Kansas,Gray,3
Kansas,Greeley,1
Kansas,Greenwood,0
Kansas,Hamilton,7
Kansas,Jefferson,45
Kansas,Jewell,3
Kansas,Johnson,112
Kansas,Kearny,10
Kansas,Kiowa,2
Kansas,Labette,4
Kansas,Lincoln,14
Kansas,Linn,21
Kansas,Lyon,9
Kansas,Marion,5
Kansas,Marshall,42
Kansas,McPherson,24
Kansas,Miami,14
Kansas,Montgomery,23
Kansas,Nemaha,6
Kansas,Neosho,110
Kansas,Norton,4
Kansas,Osage,32
Kansas,Pawnee,6
Kansas,Phillips,2
Kansas,Pottawatomie,20
Kansas,Pratt,6
Kansas,Reno,49
Kansas,Rice,68
Kansas,Riley,38
Kansas,Saline,12
Kansas,Sedgwick,34
Kansas,Seward,2
Kansas,Shawnee,10
Kansas,Sherman,2
Kansas,Smith,3
Kansas,Stanton,2
Kansas,Sumner,9
Kansas,Thomas,8
Kansas,Trego,1
Kansas,Wabaunsee,62
Kansas,Washington,2
Kansas,Wilson,88
Kansas,Wyandotte,38
Kentucky,Adair,28
Kentucky,Allen,5
Kentucky,Anderson,16
Kentucky,Barren,6
Kentucky,Bell,751
Kentucky,Boone,17
Kentucky,Bourbon,23
Kentucky,Boyd,79
Kentucky,Boyle,11
Kentucky,Breathitt,196
Kentucky,Breckinridge,25
Kentucky,Bullitt,73
Kentucky,Butler,5
Kentucky,Caldwell,67
Kentucky,Calloway,3
Kentucky,Campbell,1
Kentucky,Carlisle,4
Kentucky,Carroll,8
Kentucky,Carter,48
Kentucky,Casey,14
Kentucky,Christian,27
Kentucky,Clay,107
Kentucky,Clinton,17
Kentucky,Crittenden,19
Kentucky,Daviess,30
Kentucky,Edmonson,3
Kentucky,Elliott,16
Kentucky,Estill,11
Kentucky,Fayette,25
Kentucky,Fleming,9
Kentucky,Floyd,721
Kentucky,Franklin,28
Kentucky,Gallatin,84
Kentucky,Garrard,9
Kentucky,Graves,42
Kentucky,Grayson,10
Kentucky,Green,10
Kentucky,Hancock,10
Kentucky,Hardin,27
Kentucky,Harlan,2299
Kentucky,Hart,17
Kentucky,Henderson,274
Kentucky,Henry,19
Kentucky,Hickman,2
Kentucky,Hopkins,1283
Kentucky,Jackson,51
Kentucky,Jefferson,194
Kentucky,Jessamine,24
Kentucky,Johnson,227
Kentucky,Knott,1218
Kentucky,Knox,180
Kentucky,Larue,3
Kentucky,Laurel,5
Kentucky,Lawrence,143
Kentucky,Lee,6
Kentucky,Leslie,823
Kentucky,Letcher,1177
Kentucky,Lewis,4
Kentucky,Livingston,443
Kentucky,Logan,11
Kentucky,Madison,34
Kentucky,Magoffin,370
Kentucky,Marion,10
Kentucky,Marshall,50
Kentucky,Martin,1032
Kentucky,Mason,182
Kentucky,McCreary,4
Kentucky,McLean,10
Kentucky,Meade,102
Kentucky,Menifee,8
Kentucky,Mercer,31
Kentucky,Monroe,8
Kentucky,Montgomery,8
Kentucky,Morgan,43
Kentucky,Muhlenberg,731
Kentucky,Nelson,25
Kentucky,Ohio,341
Kentucky,Oldham,17
Kentucky,Owsley,16
Kentucky,Pendleton,193
Kentucky,Perry,2092
Kentucky,Pike,3390
Kentucky,Powell,28
Kentucky,Pulaski,76
Kentucky,Rockcastle,20
Kentucky,Scott,30
Kentucky,Simpson,8
Kentucky,Taylor,3
Kentucky,Trigg,7
Kentucky,Trimble,3
Kentucky,Union,827
Kentucky,Warren,21
Kentucky,Washington,1
Kentucky,Wayne,10
Kentucky,Webster,283
Kentucky,Whitley,147
Kentucky,Wolfe,0
Louisiana,Allen,19
Louisiana,Assumption,24
Louisiana,Beauregard,11
Louisiana,Bienville,0
Louisiana,Bossier,4
Louisiana,Caddo,1
Louisiana,Calcasieu,61
Louisiana,De Soto,207
Louisiana,East Baton Rouge,40
Louisiana,East Feliciana,23
Louisiana,Grant,4
Louisiana,Iberia,495
Louisiana,Jefferson,78
Louisiana,Jefferson Davis,43
Louisiana,La Salle,6
Louisiana,Lafayette,8
Louisiana,Livingston,36
Louisiana,Morehouse,8
Louisiana,Orleans,17
Louisiana,Ouachita,5
Louisiana,Plaquemines,2
Louisiana,Pointe Coupee,38
Louisiana,Rapides,28
Louisiana,Red River,51
Louisiana,St Bernard,12
Louisiana,St Charles,8
Louisiana,St Helena,68
Louisiana,St James,329
Louisiana,St John the Baptist,2
Louisiana,St Martin,8
Louisiana,St Mary,16
Louisiana,St Tammany,38
Louisiana,Tangipahoa,70
Louisiana,Terrebonne,19
Louisiana,Vermilion,2
Louisiana,Vernon,2
Louisiana,Washington,114
Louisiana,Webster,32
Louisiana,West Baton Rouge,1
Louisiana,West Feliciana,11
Louisiana,Winn,6
Maine,Androscoggin,53
Maine,Aroostook,43
Maine,Cumberland,87
Maine,Franklin,9
Maine,Hancock,45
Maine,Kennebec,31
Maine,Knox,139
Maine,Lincoln,8
Maine,Oxford,13
Maine,Penobscot,69
Maine,Piscataquis,10
Maine,Sagadahoc,32
Maine,Somerset,16
Maine,Waldo,40
Maine,Washington,14
Maine,York,99
Maryland,Allegany,232
Maryland,Anne Arundel,19
Maryland,Baltimore,118
Maryland,Caroline,5
Maryland,Carroll,128
Maryland,Cecil,137
Maryland,Charles,21
Maryland,Dorchester,8
Maryland,Frederick,95
Maryland,Garrett,219
Maryland,Harford,68
Maryland,Howard,38
Maryland,Kent,8
Maryland,Montgomery,41
Maryland,Prince Georges,56
Maryland,Queen Annes,1
Maryland,St Marys,36
Maryland,Talbot,3
Maryland,Washington,137
Maryland,Wicomico,9
Maryland,Worcester,8
Massachusetts,Barnstable,25
Massachusetts,Berkshire,212
Massachusetts,Bristol,69
Massachusetts,Dukes,4
Massachusetts,Essex,38
Massachusetts,Franklin,42
Massachusetts,Hampden,63
Massachusetts,Hampshire,42
Massachusetts,Middlesex,102
Massachusetts,Norfolk,80
Massachusetts,Plymouth,75
Massachusetts,Suffolk,12
Massachusetts,Worcester,146
Michigan,Alcona,1
Michigan,Allegan,52
Michigan,Alpena,175
Michigan,Antrim,6
Michigan,Arenac,3
Michigan,Baraga,7
Michigan,Barry,16
Michigan,Bay,22
Michigan,Benzie,2
Michigan,Berrien,23
Michigan,Branch,11
Michigan,Calhoun,19
Michigan,Cass,12
Michigan,Charlevoix,119
Michigan,Cheboygan,7
Michigan,Chippewa,46
Michigan,Clare,15
Michigan,Clinton,25
Michigan,Crawford,4
Michigan,Delta,27
Michigan,Dickinson,5
Michigan,Eaton,31
Michigan,Emmet,13
Michigan,Genesee,9
Michigan,Gladwin,6
Michigan,Gogebic,6
Michigan,Grand Traverse,16
Michigan,Gratiot,5
Michigan,Hillsdale,26
Michigan,Houghton,12
Michigan,Huron,23
Michigan,Ingham,20
Michigan,Ionia,10
Michigan,Iosco,29
Michigan,Iron,5
Michigan,Isabella,12
Michigan,Jackson,33
Michigan,Kalamazoo,39
Michigan,Kent,41
Michigan,Keweenaw,1
Michigan,Lake,4
Michigan,Lapeer,46
Michigan,Leelanau,20
Michigan,Lenawee,28
Michigan,Livingston,22
Michigan,Mackinac,63
Michigan,Macomb,4
Michigan,Manistee,4
Michigan,Marquette,1213
Michigan,Mecosta,6
Michigan,Menominee,7
Michigan,Missaukee,6
Michigan,Monroe,113
Michigan,Montcalm,18
Michigan,Montmorency,6
Michigan,Muskegon,21
Michigan,Newaygo,2
Michigan,Oakland,104
Michigan,Oceana,3
Michigan,Ogemaw,13
Michigan,Ontonagon,2
Michigan,Osceola,3
Michigan,Oscoda,2
Michigan,Otsego,2
Michigan,Ottawa,31
Michigan,Presque Isle,175
Michigan,Roscommon,55
Michigan,Sanilac,17
Michigan,Schoolcraft,92
Michigan,Shiawassee,21
Michigan,St Clair,7
Michigan,St Joseph,9
Michigan,Tuscola,20
Michigan,Washtenaw,50
Michigan,Wayne,111
Michigan,Wexford,11
Minnesota,Aitkin,2
Minnesota,Anoka,6
Minnesota,Becker,15
Minnesota,Beltrami,35
Minnesota,Benton,35
Minnesota,Big Stone,17
Minnesota,Blue Earth,59
Minnesota,Brown,12
Minnesota,Carlton,12
Minnesota,Carver,7
Minnesota,Cass,15
Minnesota,Chippewa,5
Minnesota,Chisago,7
Minnesota,Clay,43
Minnesota,Cook,12
Minnesota,Cottonwood,7
Minnesota,Crow Wing,12
Minnesota,Dakota,83
Minnesota,Dodge,1
Minnesota,Douglas,40
Minnesota,Fillmore,9
Minnesota,Freeborn,14
Minnesota,Goodhue,7
Minnesota,Grant,1
Minnesota,Hennepin,40
Minnesota,Houston,15
Minnesota,Hubbard,14
Minnesota,Isanti,2
Minnesota,Itasca,40
Minnesota,Jackson,10
Minnesota,Kanabec,16
Minnesota,Kandiyohi,35
Minnesota,Kittson,8
Minnesota,Koochiching,4
Minnesota,Lac qui Parle,12
Minnesota,Lake,342
Minnesota,Lake of the Woods,3
Minnesota,Le Sueur,88
Minnesota,Lincoln,7
Minnesota,Lyon,18
Minnesota,Mahnomen,1
Minnesota,Marshall,26
Minnesota,McLeod,6
Minnesota,Meeker,10
Minnesota,Mille Lacs,16
Minnesota,Morrison,31
Minnesota,Mower,2
Minnesota,Murray,22
Minnesota,Nicollet,15
Minnesota,Nobles,4
Minnesota,Olmsted,56
Minnesota,Otter Tail,20
Minnesota,Pennington,8
Minnesota,Pine,5
Minnesota,Pipestone,16
Minnesota,Polk,25
Minnesota,Pope,5
Minnesota,Ramsey,2
Minnesota,Redwood,22
Minnesota,Renville,7
Minnesota,Rice,22
Minnesota,Rock,22
Minnesota,Roseau,2
Minnesota,Scott,54
Minnesota,Sherburne,25
Minnesota,Sibley,13
Minnesota,St Louis,2058
Minnesota,Stearns,118
Minnesota,Steele,16
Minnesota,Stevens,5
Minnesota,Swift,7
Minnesota,Todd,18
Minnesota,Traverse,3
Minnesota,Wabasha,10
Minnesota,Wadena,7
Minnesota,Waseca,2
Minnesota,Washington,48
Minnesota,Watonwan,5
Minnesota,Winona,25
Minnesota,Wright,15
Minnesota,Yellow Medicine,27
Mississippi,Adams,10
Mississippi,Benton,0
Mississippi,Bolivar,2
Mississippi,Carroll,31
Mississippi,Choctaw,193
Mississippi,Clarke,11
Mississippi,Clay,5
Mississippi,Coahoma,6
Mississippi,Copiah,76
Mississippi,Covington,8
Mississippi,De Soto,25
Mississippi,Forrest,12
Mississippi,Franklin,3
Mississippi,Hancock,12
Mississippi,Harrison,5
Mississippi,Hinds,6
Mississippi,Holmes,8
Mississippi,Itawamba,20
Mississippi,Jasper,8
Mississippi,Lafayette,3
Mississippi,Lamar,7
Mississippi,Lauderdale,3
Mississippi,Lawrence,8
Mississippi,Lincoln,19
Mississippi,Lowndes,101
Mississippi,Marion,19
Mississippi,Marshall,9
Mississippi,Monroe,23
Mississippi,Noxubee,2
Mississippi,Panola,50
Mississippi,Pearl River,68
Mississippi,Perry,3
Mississippi,Stone,95
Mississippi,Tate,6
Mississippi,Tippah,161
Mississippi,Walthall,10
Mississippi,Wayne,2
Mississippi,Winston,1
Mississippi,Yalobusha,8
Mississippi,Yazoo,27
Missouri,Adair,1
