State,County,Number of Employees
Florida,Orange,20
Florida,Palm Beach,55
Florida,Pasco,39
Florida,Polk,2956
Florida,Putnam,71
Florida,Santa Rosa,12
Florida,Sarasota,55
Florida,St Lucie,45
Florida,Sumter,117
Florida,Suwannee,38
Florida,Taylor,75
Florida,Walton,4
Florida,Washington,2
Georgia,Baldwin,5
Georgia,Banks,14
Georgia,Barrow,30
Georgia,Bartow,205
Georgia,Berrien,3
Georgia,Bibb,19
Georgia,Brantley,11
Georgia,Carroll,19
Georgia,Catoosa,12
Georgia,Cherokee,27
Georgia,Clarke,29
Georgia,Clayton,25
Georgia,Cobb,85
Georgia,Columbia,29
Georgia,Cook,4
Georgia,Coweta,26
Georgia,Crawford,25
Georgia,De Kalb,143
Georgia,Decatur,482
Georgia,Dougherty,2
Georgia,Douglas,66
Georgia,Echols,4
Georgia,Effingham,9
Georgia,Elbert,119
Georgia,Evans,4
Georgia,Fannin,8
Georgia,Fayette,57
Georgia,Floyd,49
Georgia,Forsyth,54
Georgia,Franklin,1
Georgia,Fulton,181
Georgia,Gilmer,61
Georgia,Glascock,89
Georgia,Gordon,35
Georgia,Greene,10
Georgia,Gwinnett,127
Georgia,Habersham,16
Georgia,Hall,52
Georgia,Hancock,12
Georgia,Harris,19
Georgia,Hart,106
Georgia,Henry,40
Georgia,Houston,122
Georgia,Jackson,7
Georgia,Jasper,34
Georgia,Jefferson,219
Georgia,Jones,108
Georgia,Lee,14
Georgia,Long,4
Georgia,Lumpkin,5
Georgia,Macon,45
Georgia,Madison,39
Georgia,Marion,55
Georgia,McIntosh,4
Georgia,Monroe,74
Georgia,Montgomery,6
Georgia,Murray,29
Georgia,Muscogee,71
Georgia,Newton,36
Georgia,Oconee,3
Georgia,Oglethorpe,216
Georgia,Paulding,24
Georgia,Pickens,235
Georgia,Polk,30
Georgia,Rabun,16
Georgia,Richmond,161
Georgia,Rockdale,6
Georgia,Spalding,16
Georgia,Stephens,12
Georgia,Sumter,137
Georgia,Talbot,40
Georgia,Taylor,18
Georgia,Thomas,319
Georgia,Towns,7
Georgia,Troup,22
Georgia,Twiggs,841
Georgia,Union,29
Georgia,Walker,26
Georgia,Walton,1
Georgia,Warren,121
Georgia,Washington,1266
Georgia,White,0
Georgia,Whitfield,94
Georgia,Wilkes,26
Georgia,Wilkinson,1257
Hawaii,Hawaii,58
Hawaii,Honolulu,297
Hawaii,Kauai,42
Hawaii,Maui,39
Idaho,Ada,95
Idaho,Adams,20
Idaho,Bannock,84
Idaho,Bear Lake,3
Idaho,Benewah,48
Idaho,Bingham,162
Idaho,Blaine,17
Idaho,Boise,2
Idaho,Bonner,21
Idaho,Bonneville,33
Idaho,Boundary,8
Idaho,Butte,41
Idaho,Camas,21
Idaho,Canyon,37
Idaho,Caribou,382
Idaho,Cassia,29
Idaho,Clark,4
Idaho,Clearwater,1
Idaho,Custer,392
Idaho,Elmore,27
Idaho,Franklin,16
Idaho,Fremont,12
Idaho,Gem,13
Idaho,Idaho,83
Idaho,Jefferson,2
Idaho,Kootenai,12
Idaho,Latah,2
Idaho,Lemhi,7
Idaho,Lewis,0
Idaho,Lincoln,4
Idaho,Madison,4
Idaho,Minidoka,18
Idaho,Nez Perce,68
Idaho,Oneida,54
Idaho,Owyhee,136
Idaho,Payette,3
Idaho,Power,10
Idaho,Shoshone,1300
Idaho,Twin Falls,26
Idaho,Valley,230
Idaho,Washington,4
Illinois,Adams,168
Illinois,Alexander,65
Illinois,Bond,15
Illinois,Boone,22
Illinois,Brown,82
Illinois,Bureau,19
Illinois,Calhoun,6
Illinois,Carroll,12
Illinois,Cass,1
Illinois,Champaign,28
Illinois,Christian,626
Illinois,Clark,25
Illinois,Clinton,632
Illinois,Coles,51
Illinois,Cook,532
Illinois,Crawford,12
Illinois,Cumberland,14
Illinois,De Kalb,23
Illinois,Douglas,149
Illinois,Du Page,126
Illinois,Fayette,18
Illinois,Ford,7
Illinois,Franklin,1558
Illinois,Fulton,84
Illinois,Gallatin,425
Illinois,Greene,19
Illinois,Grundy,17
Illinois,Hamilton,0
Illinois,Hancock,29
Illinois,Hardin,237
Illinois,Henderson,15
Illinois,Henry,11
Illinois,Iroquois,7
Illinois,Jackson,302
Illinois,Jefferson,822
Illinois,Jersey,5
Illinois,Jo Daviess,19
Illinois,Johnson,37
Illinois,Kane,127
Illinois,Kankakee,52
Illinois,Kendall,21
Illinois,La Salle,524
Illinois,Lake,57
Illinois,Lawrence,10
Illinois,Lee,159
Illinois,Livingston,65
Illinois,Logan,269
Illinois,Macon,14
Illinois,Macoupin,684
Illinois,Madison,69
Illinois,Marshall,23
Illinois,Mason,8
Illinois,Massac,97
Illinois,McDonough,116
Illinois,McHenry,124
Illinois,McLean,39
Illinois,Menard,12
Illinois,Mercer,3
Illinois,Monroe,31
Illinois,Montgomery,50
Illinois,Ogle,77
Illinois,Peoria,21
Illinois,Perry,1459
Illinois,Piatt,4
Illinois,Pike,43
Illinois,Pulaski,175
Illinois,Putnam,10
Illinois,Randolph,824
Illinois,Rock Island,54
Illinois,Saline,1276
Illinois,Sangamon,19
Illinois,Schuyler,0
Illinois,Scott,4
Illinois,Shelby,8
Illinois,St Clair,506
Illinois,Stephenson,17
Illinois,Tazewell,13
Illinois,Union,38
Illinois,Vermilion,37
Illinois,Wabash,804
Illinois,Warren,21
Illinois,Washington,247
Illinois,White,252
Illinois,Whiteside,10
Illinois,Will,199
Illinois,Williamson,239
Illinois,Winnebago,69
Illinois,Woodford,30
Indiana,Adams,28
Indiana,Allen,89
Indiana,Bartholomew,39
Indiana,Blackford,6
Indiana,Boone,5
Indiana,Carroll,29
Indiana,Cass,94
Indiana,Clark,287
Indiana,Clay,376
Indiana,Crawford,116
Indiana,Daviess,567
Indiana,De Kalb,33
Indiana,Dearborn,8
Indiana,Decatur,17
Indiana,Delaware,21
Indiana,Dubois,93
Indiana,Elkhart,44
Indiana,Fayette,4
Indiana,Floyd,4
Indiana,Fountain,12
Indiana,Franklin,24
Indiana,Fulton,5
Indiana,Gibson,71
Indiana,Grant,45
Indiana,Greene,480
Indiana,Hamilton,124
Indiana,Hancock,10
Indiana,Harrison,38
Indiana,Hendricks,10
Indiana,Henry,6
Indiana,Howard,24
Indiana,Huntington,33
Indiana,Jackson,7
Indiana,Jasper,25
Indiana,Jay,24
Indiana,Jennings,25
Indiana,Johnson,6
Indiana,Knox,101
Indiana,Kosciusko,18
Indiana,La Grange,3
Indiana,La Porte,10
Indiana,Lake,147
Indiana,Lawrence,227
Indiana,Madison,15
Indiana,Marion,123
Indiana,Marshall,10
Indiana,Martin,125
Indiana,Miami,20
Indiana,Monroe,148
Indiana,Montgomery,17
Indiana,Morgan,52
Indiana,Newton,16
Indiana,Noble,9
Indiana,Orange,18
Indiana,Owen,30
Indiana,Parke,0
Indiana,Perry,5
Indiana,Pike,607
Indiana,Porter,6
Indiana,Posey,3
Indiana,Pulaski,20
Indiana,Putnam,165
Indiana,Randolph,11
Indiana,Ripley,18
Indiana,Rush,8
Indiana,Scott,13
Indiana,Shelby,48
Indiana,Spencer,99
Indiana,St Joseph,24
Indiana,Starke,4
Indiana,Steuben,26
Indiana,Sullivan,219
Indiana,Switzerland,49
Indiana,Tippecanoe,29
Indiana,Union,5
Indiana,Vanderburgh,37
Indiana,Vermillion,284
Indiana,Vigo,71
Indiana,Wabash,9
Indiana,Warren,10
Indiana,Warrick,959
Indiana,Washington,16
Indiana,Wayne,34
Indiana,Wells,14
Indiana,White,7
Indiana,Whitley,5
Iowa,Adair,141
Iowa,Allamakee,1
Iowa,Appanoose,21
Iowa,Audubon,0
Iowa,Benton,9
Iowa,Black Hawk,54
Iowa,Boone,2
Iowa,Buena Vista,4
Iowa,Butler,5
Iowa,Carroll,5
Iowa,Cass,0
Iowa,Cedar,2
Iowa,Cerro Gordo,234
Iowa,Cherokee,6
Iowa,Chickasaw,4
Iowa,Clay,14
Iowa,Clinton,19
Iowa,Dallas,11
Iowa,Delaware,13
Iowa,Des Moines,112
Iowa,Dickinson,17
Iowa,Dubuque,35
Iowa,Emmet,17
Iowa,Fayette,37
Iowa,Floyd,20
Iowa,Franklin,4
Iowa,Greene,13
Iowa,Grundy,1
Iowa,Guthrie,13
Iowa,Hamilton,19
Iowa,Hancock,8
Iowa,Hardin,120
Iowa,Harrison,22
Iowa,Henry,4
Iowa,Howard,0
Iowa,Humboldt,5
Iowa,Iowa,3
Iowa,Jackson,31
Iowa,Jasper,29
Iowa,Johnson,46
Iowa,Jones,34
Iowa,Kossuth,9
Iowa,Lee,5
Iowa,Linn,79
Iowa,Louisa,14
Iowa,Lucas,24
Iowa,Lyon,10
Iowa,Madison,6
Iowa,Mahaska,4
Iowa,Marion,132
Iowa,Marshall,27
Iowa,Mitchell,53
Iowa,Monona,21
Iowa,Monroe,7
Iowa,Montgomery,21
Iowa,Muscatine,56
Iowa,O Brien,3
Iowa,Osceola,2
Iowa,Page,0
Iowa,Palo Alto,4
Iowa,Plymouth,30
Iowa,Pocahontas,21
Iowa,Polk,235
Iowa,Poweshiek,8
Iowa,Sac,43
Iowa,Scott,192
Iowa,Shelby,9
Iowa,Sioux,25
Iowa,Story,40
Iowa,Tama,4
Iowa,Van Buren,31
Iowa,Wapello,15
Iowa,Washington,2
Iowa,Webster,114
Iowa,Winneshiek,65
Iowa,Woodbury,5
Iowa,Worth,16
Iowa,Wright,6
Kansas,Allen,143
Kansas,Atchison,25
Kansas,Barber,23
Kansas,Barton,16
Kansas,Bourbon,16
Kansas,Butler,16
Kansas,Chase,6
Kansas,Chautauqua,9
Kansas,Cherokee,16
Kansas,Cheyenne,2
Kansas,Clay,3
Kansas,Cloud,11
Kansas,Cowley,74
Kansas,Crawford,182
Kansas,Decatur,0
Kansas,Dickinson,47
Kansas,Doniphan,3
Kansas,Douglas,10
Kansas,Edwards,4
Kansas,Elk,19
Kansas,Ellis,2
Kansas,Ellsworth,45
Kansas,Finney,15
Kansas,Ford,21
Kansas,Franklin,45
Kansas,Geary,6
Kansas,Graham,6
Kansas,Grant,8
Kansas,Gray,2
Kansas,Hamilton,4
Kansas,Harper,2
Kansas,Harvey,3
Kansas,Haskell,2
Kansas,Jefferson,54
Kansas,Jewell,0
Kansas,Johnson,175
Kansas,Kearny,5
Kansas,Kingman,2
Kansas,Kiowa,4
Kansas,Labette,7
Kansas,Leavenworth,15
Kansas,Lincoln,36
Kansas,Linn,31
Kansas,Logan,5
Kansas,Lyon,22
Kansas,Marion,24
Kansas,Marshall,37
Kansas,McPherson,19
Kansas,Montgomery,97
Kansas,Morris,3
Kansas,Neosho,123
Kansas,Osage,9
Kansas,Ottawa,3
Kansas,Pawnee,7
Kansas,Phillips,4
Kansas,Pottawatomie,10
Kansas,Pratt,11
Kansas,Reno,197
Kansas,Republic,5
Kansas,Rice,166
Kansas,Riley,15
Kansas,Rooks,0
Kansas,Saline,7
Kansas,Sedgwick,54
Kansas,Seward,2
Kansas,Shawnee,62
Kansas,Sherman,2
Kansas,Smith,1
Kansas,Sumner,3
Kansas,Trego,4
Kansas,Washington,9
Kansas,Wilson,119
Kansas,Woodson,3
Kansas,Wyandotte,168
Kentucky,Adair,13
Kentucky,Allen,5
Kentucky,Anderson,20
Kentucky,Barren,21
Kentucky,Bell,1123
Kentucky,Boone,45
Kentucky,Bourbon,10
Kentucky,Boyd,188
Kentucky,Boyle,21
Kentucky,Breathitt,680
Kentucky,Breckinridge,32
Kentucky,Bullitt,86
Kentucky,Butler,154
Kentucky,Caldwell,61
Kentucky,Calloway,2
Kentucky,Carlisle,28
Kentucky,Carroll,22
Kentucky,Carter,82
Kentucky,Casey,19
Kentucky,Christian,84
Kentucky,Clay,244
Kentucky,Clinton,17
Kentucky,Crittenden,20
Kentucky,Cumberland,1
Kentucky,Daviess,192
Kentucky,Edmonson,9
Kentucky,Elliott,46
Kentucky,Estill,155
Kentucky,Fayette,65
Kentucky,Fleming,16
Kentucky,Floyd,1768
Kentucky,Franklin,20
Kentucky,Gallatin,5
Kentucky,Garrard,11
Kentucky,Graves,62
Kentucky,Grayson,15
Kentucky,Green,9
Kentucky,Greenup,72
Kentucky,Hancock,1
Kentucky,Hardin,35
Kentucky,Harlan,3199
Kentucky,Harrison,5
Kentucky,Hart,20
Kentucky,Henderson,253
Kentucky,Henry,15
Kentucky,Hopkins,1352
Kentucky,Jackson,101
Kentucky,Jefferson,171
Kentucky,Jessamine,31
Kentucky,Johnson,392
Kentucky,Knott,1518
Kentucky,Knox,658
Kentucky,Laurel,207
Kentucky,Lawrence,99
Kentucky,Lee,61
Kentucky,Leslie,1448
Kentucky,Letcher,2252
Kentucky,Livingston,358
Kentucky,Logan,11
Kentucky,Madison,39
Kentucky,Magoffin,328
Kentucky,Marion,11
Kentucky,Martin,1707
Kentucky,Mason,204
Kentucky,McCreary,11
Kentucky,McLean,51
Kentucky,Meade,78
Kentucky,Menifee,12
Kentucky,Mercer,11
Kentucky,Metcalfe,12
Kentucky,Monroe,3
Kentucky,Montgomery,30
Kentucky,Morgan,14
Kentucky,Muhlenberg,891
Kentucky,Nelson,16
Kentucky,Nicholas,7
Kentucky,Ohio,277
Kentucky,Oldham,57
Kentucky,Owsley,70
Kentucky,Pendleton,207
Kentucky,Perry,2389
Kentucky,Pike,6177
Kentucky,Powell,31
Kentucky,Pulaski,116
Kentucky,Rockcastle,23
Kentucky,Scott,35
Kentucky,Simpson,9
Kentucky,Taylor,2
Kentucky,Todd,10
Kentucky,Trigg,11
Kentucky,Trimble,3
Kentucky,Union,1626
Kentucky,Warren,25
Kentucky,Washington,7
Kentucky,Wayne,15
Kentucky,Webster,948
Kentucky,Whitley,831
Kentucky,Wolfe,11
Louisiana,Allen,9
Louisiana,Ascension,224
Louisiana,Assumption,12
Louisiana,Beauregard,29
Louisiana,Bienville,2
Louisiana,Bossier,2
Louisiana,Caddo,9
Louisiana,Calcasieu,29
Louisiana,Cameron,0
Louisiana,Catahoula,9
Louisiana,De Soto,60
Louisiana,East Baton Rouge,31
Louisiana,East Feliciana,11
Louisiana,Evangeline,0
Louisiana,Grant,8
Louisiana,Iberia,509
Louisiana,Jefferson Davis,1
Louisiana,La Salle,28
Louisiana,Lafayette,26
Louisiana,Livingston,15
Louisiana,Morehouse,1
Louisiana,Natchitoches,0
Louisiana,Orleans,127
Louisiana,Ouachita,23
Louisiana,Pointe Coupee,53
Louisiana,Rapides,56
Louisiana,Red River,48
Louisiana,Sabine,4
Louisiana,St Bernard,13
Louisiana,St Helena,98
Louisiana,St James,394
Louisiana,St Martin,4
Louisiana,St Mary,164
Louisiana,St Tammany,76
Louisiana,Tangipahoa,44
Louisiana,Vermilion,6
Louisiana,Vernon,27
Louisiana,Washington,51
Louisiana,Webster,43
Louisiana,West Feliciana,12
Louisiana,Winn,13
Maine,Androscoggin,56
Maine,Aroostook,86
Maine,Cumberland,78
Maine,Franklin,10
Maine,Hancock,34
Maine,Kennebec,68
Maine,Knox,144
Maine,Lincoln,10
Maine,Oxford,15
Maine,Penobscot,44
Maine,Piscataquis,13
Maine,Sagadahoc,12
Maine,Somerset,35
Maine,Waldo,27
Maine,Washington,21
Maine,York,65
Maryland,Allegany,212
Maryland,Anne Arundel,98
Maryland,Baltimore,436
Maryland,Carroll,210
Maryland,Cecil,148
Maryland,Charles,124
Maryland,Dorchester,11
Maryland,Frederick,250
Maryland,Garrett,417
Maryland,Harford,122
Maryland,Howard,4
Maryland,Montgomery,172
Maryland,Prince Georges,169
Maryland,Queen Annes,23
Maryland,St Marys,35
Maryland,Washington,206
Maryland,Wicomico,14
Maryland,Worcester,16
Massachusetts,Barnstable,25
Massachusetts,Berkshire,279
Massachusetts,Bristol,110
Massachusetts,Dukes,12
Massachusetts,Essex,77
Massachusetts,Franklin,27
Massachusetts,Hampden,72
Massachusetts,Hampshire,28
Massachusetts,Middlesex,173
Massachusetts,Norfolk,124
Massachusetts,Plymouth,103
Massachusetts,Suffolk,8
Massachusetts,Worcester,168
Michigan,Allegan,29
Michigan,Alpena,283
Michigan,Antrim,7
Michigan,Arenac,13
Michigan,Baraga,9
Michigan,Barry,7
Michigan,Bay,35
Michigan,Benzie,1
Michigan,Berrien,49
Michigan,Branch,8
Michigan,Calhoun,51
Michigan,Cass,18
Michigan,Charlevoix,130
Michigan,Cheboygan,11
Michigan,Chippewa,27
Michigan,Clare,11
Michigan,Clinton,41
Michigan,Delta,20
Michigan,Dickinson,15
Michigan,Eaton,25
Michigan,Emmet,9
Michigan,Gladwin,0
Michigan,Gogebic,15
Michigan,Grand Traverse,15
Michigan,Gratiot,10
Michigan,Hillsdale,13
Michigan,Houghton,39
Michigan,Huron,25
Michigan,Ingham,22
Michigan,Ionia,14
Michigan,Iosco,100
Michigan,Iron,24
Michigan,Isabella,16
Michigan,Jackson,13
Michigan,Kalamazoo,27
Michigan,Kent,89
Michigan,Lake,7
Michigan,Lapeer,25
Michigan,Leelanau,10
Michigan,Lenawee,15
Michigan,Livingston,43
Michigan,Luce,8
Michigan,Mackinac,141
Michigan,Macomb,17
Michigan,Manistee,2
Michigan,Marquette,2344
Michigan,Mason,5
Michigan,Mecosta,4
Michigan,Menominee,7
Michigan,Midland,6
Michigan,Missaukee,3
Michigan,Monroe,220
Michigan,Montcalm,17
Michigan,Muskegon,26
Michigan,Newaygo,10
Michigan,Oakland,237
Michigan,Oceana,12
Michigan,Ogemaw,10
Michigan,Ontonagon,826
Michigan,Osceola,7
Michigan,Otsego,10
Michigan,Ottawa,88
Michigan,Presque Isle,386
Michigan,Roscommon,17
Michigan,Sanilac,15
Michigan,Schoolcraft,158
Michigan,Shiawassee,9
Michigan,St Clair,10
Michigan,St Joseph,9
Michigan,Tuscola,21
Michigan,Van Buren,2
Michigan,Washtenaw,31
Michigan,Wayne,328
Michigan,Wexford,22
Minnesota,Aitkin,0
Minnesota,Anoka,3
Minnesota,Becker,9
Minnesota,Beltrami,17
Minnesota,Benton,17
Minnesota,Big Stone,23
Minnesota,Blue Earth,61
Minnesota,Brown,2
Minnesota,Carlton,40
Minnesota,Carver,22
Minnesota,Cass,3
Minnesota,Chisago,22
Minnesota,Clay,48
Minnesota,Clearwater,1
Minnesota,Cook,5
Minnesota,Cottonwood,8
Minnesota,Crow Wing,24
Minnesota,Dakota,79
Minnesota,Dodge,6
Minnesota,Douglas,4
Minnesota,Faribault,0
Minnesota,Fillmore,13
Minnesota,Freeborn,2
Minnesota,Goodhue,47
Minnesota,Grant,2
Minnesota,Hennepin,48
Minnesota,Houston,49
Minnesota,Hubbard,5
Minnesota,Itasca,30
Minnesota,Kanabec,11
Minnesota,Kandiyohi,24
Minnesota,Kittson,4
Minnesota,Koochiching,11
Minnesota,Lac qui Parle,4
Minnesota,Lake,145
Minnesota,Le Sueur,77
Minnesota,Lyon,13
Minnesota,Mahnomen,2
Minnesota,Marshall,13
Minnesota,Martin,23
Minnesota,McLeod,20
Minnesota,Meeker,4
Minnesota,Mille Lacs,18
Minnesota,Morrison,22
Minnesota,Mower,13
Minnesota,Murray,15
Minnesota,Nicollet,16
Minnesota,Olmsted,73
Minnesota,Otter Tail,38
Minnesota,Pennington,3
Minnesota,Pine,9
Minnesota,Polk,27
Minnesota,Pope,8
Minnesota,Ramsey,5
Minnesota,Red Lake,2
Minnesota,Redwood,5
Minnesota,Renville,15
Minnesota,Rice,13
Minnesota,Rock,13
Minnesota,Roseau,3
Minnesota,Scott,57
Minnesota,Sherburne,41
Minnesota,Sibley,0
Minnesota,St Louis,5165
Minnesota,Stearns,126
Minnesota,Steele,5
Minnesota,Stevens,2
Minnesota,Todd,13
Minnesota,Wabasha,15
Minnesota,Wadena,6
Minnesota,Waseca,4
Minnesota,Washington,76
Minnesota,Watonwan,6
Minnesota,Wilkin,5
Minnesota,Winona,21
Minnesota,Wright,15
Minnesota,Yellow Medicine,27
Mississippi,Adams,37
Mississippi,Alcorn,5
Mississippi,Benton,6
Mississippi,Bolivar,6
Mississippi,Carroll,20
Mississippi,Clay,14
Mississippi,Copiah,88
Mississippi,De Soto,27
Mississippi,Forrest,50
Mississippi,Hancock,0
Mississippi,Harrison,17
Mississippi,Hinds,143
Mississippi,Holmes,29
Mississippi,Itawamba,17
Mississippi,Jackson,0
Mississippi,Jasper,4
Mississippi,Jones,9
Mississippi,Kemper,11
Mississippi,Lafayette,3
Mississippi,Lauderdale,2
Mississippi,Lincoln,8
Mississippi,Lowndes,145
Mississippi,Marion,7
Mississippi,Monroe,93
Mississippi,Noxubee,36
Mississippi,Panola,48
Mississippi,Pearl River,17
Mississippi,Perry,24
Mississippi,Pike,16
Mississippi,Rankin,1
Mississippi,Smith,2
Mississippi,Stone,17
Mississippi,Tate,4
Mississippi,Tippah,186
Mississippi,Tishomingo,29
Mississippi,Warren,19
Mississippi,Washington,6
Mississippi,Wayne,2
Mississippi,Winston,8
Mississippi,Yalobusha,10
Mississippi,Yazoo,19
Missouri,Adair,0
Missouri,Andrew,31
Missouri,Audrain,8
Missouri,Barry,17
Missouri,Barton,81
Missouri,Bates,115
