State,County,Number of Employees
Illinois,Lee,170
Illinois,Livingston,66
Illinois,Logan,231
Illinois,Macon,13
Illinois,Macoupin,467
Illinois,Madison,67
Illinois,Marshall,20
Illinois,Mason,8
Illinois,Massac,92
Illinois,McDonough,69
Illinois,McHenry,144
Illinois,McLean,33
Illinois,Menard,15
Illinois,Monroe,12
Illinois,Montgomery,166
Illinois,Ogle,76
Illinois,Peoria,15
Illinois,Perry,432
Illinois,Piatt,3
Illinois,Pike,40
Illinois,Pulaski,85
Illinois,Putnam,12
Illinois,Randolph,244
Illinois,Rock Island,60
Illinois,Saline,872
Illinois,Sangamon,24
Illinois,Schuyler,35
Illinois,Scott,8
Illinois,Shelby,14
Illinois,St Clair,165
Illinois,Stephenson,14
Illinois,Tazewell,24
Illinois,Union,45
Illinois,Vermilion,71
Illinois,Wabash,147
Illinois,Warren,20
Illinois,Washington,359
Illinois,White,228
Illinois,Whiteside,23
Illinois,Will,218
Illinois,Williamson,45
Illinois,Winnebago,67
Illinois,Woodford,24
Indiana,Adams,24
Indiana,Allen,96
Indiana,Bartholomew,28
Indiana,Blackford,10
Indiana,Boone,7
Indiana,Carroll,26
Indiana,Cass,118
Indiana,Clark,277
Indiana,Clay,174
Indiana,Clinton,0
Indiana,Crawford,177
Indiana,Daviess,255
Indiana,De Kalb,30
Indiana,Dearborn,10
Indiana,Decatur,20
Indiana,Delaware,20
Indiana,Dubois,46
Indiana,Elkhart,36
Indiana,Fayette,5
Indiana,Floyd,18
Indiana,Franklin,13
Indiana,Fulton,4
Indiana,Gibson,324
Indiana,Grant,53
Indiana,Greene,461
Indiana,Hamilton,168
Indiana,Hancock,3
Indiana,Harrison,61
Indiana,Hendricks,13
Indiana,Henry,10
Indiana,Howard,32
Indiana,Huntington,25
Indiana,Jackson,6
Indiana,Jasper,18
Indiana,Jay,24
Indiana,Jennings,22
Indiana,Johnson,16
Indiana,Knox,502
Indiana,Kosciusko,23
Indiana,La Grange,5
Indiana,La Porte,9
Indiana,Lake,130
Indiana,Lawrence,241
Indiana,Madison,27
Indiana,Marion,135
Indiana,Marshall,10
Indiana,Martin,82
Indiana,Miami,29
Indiana,Monroe,157
Indiana,Montgomery,8
Indiana,Morgan,62
Indiana,Newton,19
Indiana,Noble,17
Indiana,Orange,36
Indiana,Owen,73
Indiana,Parke,28
Indiana,Perry,2
Indiana,Pike,391
Indiana,Porter,12
Indiana,Posey,6
Indiana,Pulaski,27
Indiana,Putnam,158
Indiana,Randolph,13
Indiana,Ripley,24
Indiana,Rush,7
Indiana,Scott,24
Indiana,Shelby,45
Indiana,Spencer,68
Indiana,St Joseph,25
Indiana,Starke,4
Indiana,Steuben,21
Indiana,Sullivan,122
Indiana,Switzerland,49
Indiana,Tippecanoe,30
Indiana,Vanderburgh,38
Indiana,Vermillion,14
Indiana,Vigo,192
Indiana,Wabash,6
Indiana,Warren,18
Indiana,Warrick,365
Indiana,Washington,9
Indiana,Wayne,26
Indiana,Wells,12
Indiana,White,11
Indiana,Whitley,7
Iowa,Adair,207
Iowa,Appanoose,17
Iowa,Benton,12
Iowa,Black Hawk,51
Iowa,Buena Vista,3
Iowa,Butler,4
Iowa,Carroll,7
Iowa,Cedar,5
Iowa,Cerro Gordo,243
Iowa,Cherokee,10
Iowa,Chickasaw,4
Iowa,Clay,16
Iowa,Clayton,1
Iowa,Clinton,72
Iowa,Dallas,3
Iowa,Decatur,9
Iowa,Delaware,16
Iowa,Des Moines,121
Iowa,Dickinson,17
Iowa,Dubuque,45
Iowa,Emmet,21
Iowa,Fayette,53
Iowa,Floyd,35
Iowa,Franklin,0
Iowa,Greene,12
Iowa,Guthrie,15
Iowa,Hamilton,20
Iowa,Hancock,6
Iowa,Hardin,119
Iowa,Harrison,11
Iowa,Henry,6
Iowa,Humboldt,12
Iowa,Iowa,3
Iowa,Jackson,6
Iowa,Jasper,26
Iowa,Johnson,56
Iowa,Jones,51
Iowa,Keokuk,6
Iowa,Kossuth,9
Iowa,Lee,6
Iowa,Linn,43
Iowa,Louisa,20
Iowa,Lyon,7
Iowa,Madison,4
Iowa,Marion,53
Iowa,Marshall,16
Iowa,Mitchell,42
Iowa,Muscatine,101
Iowa,O Brien,3
Iowa,Osceola,2
Iowa,Palo Alto,5
Iowa,Plymouth,7
Iowa,Pocahontas,34
Iowa,Polk,150
Iowa,Poweshiek,13
Iowa,Sac,24
Iowa,Scott,211
Iowa,Sioux,24
Iowa,Story,58
Iowa,Tama,3
Iowa,Van Buren,41
Iowa,Wapello,18
Iowa,Webster,101
Iowa,Winneshiek,42
Iowa,Woodbury,11
Iowa,Worth,5
Iowa,Wright,7
Kansas,Allen,159
Kansas,Atchison,27
Kansas,Barber,25
Kansas,Barton,11
Kansas,Bourbon,11
Kansas,Butler,41
Kansas,Chase,21
Kansas,Cherokee,1
Kansas,Clay,6
Kansas,Cloud,13
Kansas,Cowley,34
Kansas,Crawford,81
Kansas,Dickinson,65
Kansas,Doniphan,3
Kansas,Douglas,33
Kansas,Edwards,5
Kansas,Elk,7
Kansas,Ellis,13
Kansas,Ellsworth,50
Kansas,Finney,12
Kansas,Ford,15
Kansas,Franklin,31
Kansas,Geary,5
Kansas,Gray,2
Kansas,Greenwood,20
Kansas,Hamilton,3
Kansas,Harper,2
Kansas,Jefferson,51
Kansas,Jewell,6
Kansas,Johnson,162
Kansas,Kearny,3
Kansas,Kiowa,1
Kansas,Labette,8
Kansas,Lincoln,30
Kansas,Linn,43
Kansas,Lyon,22
Kansas,Marion,18
Kansas,Marshall,33
Kansas,McPherson,24
Kansas,Miami,19
Kansas,Montgomery,110
Kansas,Nemaha,6
Kansas,Neosho,122
Kansas,Norton,0
Kansas,Osage,32
Kansas,Pawnee,2
Kansas,Phillips,6
Kansas,Pratt,7
Kansas,Reno,67
Kansas,Republic,6
Kansas,Rice,43
Kansas,Riley,36
Kansas,Saline,10
Kansas,Sedgwick,49
Kansas,Seward,4
Kansas,Shawnee,58
Kansas,Sherman,2
Kansas,Smith,2
Kansas,Sumner,5
Kansas,Trego,3
Kansas,Wabaunsee,2
Kansas,Washington,5
Kansas,Wilson,115
Kansas,Wyandotte,89
Kentucky,Adair,21
Kentucky,Allen,4
Kentucky,Anderson,17
Kentucky,Barren,8
Kentucky,Bell,866
Kentucky,Boone,40
Kentucky,Bourbon,15
Kentucky,Boyd,109
Kentucky,Boyle,14
Kentucky,Breathitt,236
Kentucky,Breckinridge,32
Kentucky,Bullitt,48
Kentucky,Butler,7
Kentucky,Caldwell,71
Kentucky,Calloway,3
Kentucky,Campbell,0
Kentucky,Carlisle,17
Kentucky,Carroll,28
Kentucky,Carter,74
Kentucky,Casey,42
Kentucky,Christian,70
Kentucky,Clay,154
Kentucky,Clinton,41
Kentucky,Crittenden,19
Kentucky,Daviess,82
Kentucky,Estill,58
Kentucky,Fayette,42
Kentucky,Fleming,16
Kentucky,Floyd,951
Kentucky,Franklin,21
Kentucky,Gallatin,28
Kentucky,Garrard,14
Kentucky,Graves,77
Kentucky,Grayson,13
Kentucky,Green,9
Kentucky,Hancock,0
Kentucky,Hardin,75
Kentucky,Harlan,1546
Kentucky,Hart,20
Kentucky,Henderson,141
Kentucky,Henry,34
Kentucky,Hopkins,773
Kentucky,Jackson,29
Kentucky,Jefferson,207
Kentucky,Jessamine,27
Kentucky,Johnson,125
Kentucky,Knott,1447
Kentucky,Knox,195
Kentucky,Laurel,7
Kentucky,Lawrence,55
Kentucky,Lee,17
Kentucky,Leslie,957
Kentucky,Letcher,1339
Kentucky,Livingston,398
Kentucky,Logan,27
Kentucky,Madison,62
Kentucky,Magoffin,56
Kentucky,Marion,10
Kentucky,Martin,1112
Kentucky,Mason,233
Kentucky,McCracken,0
Kentucky,McCreary,4
Kentucky,McLean,218
Kentucky,Meade,95
Kentucky,Menifee,18
Kentucky,Mercer,13
Kentucky,Metcalfe,3
Kentucky,Monroe,5
Kentucky,Montgomery,16
Kentucky,Morgan,17
Kentucky,Muhlenberg,336
Kentucky,Nelson,17
Kentucky,Ohio,38
Kentucky,Oldham,42
Kentucky,Owsley,14
Kentucky,Pendleton,317
Kentucky,Perry,1767
Kentucky,Pike,4518
Kentucky,Powell,37
Kentucky,Pulaski,119
Kentucky,Rockcastle,13
Kentucky,Scott,51
Kentucky,Simpson,9
Kentucky,Taylor,5
Kentucky,Todd,15
Kentucky,Trigg,15
Kentucky,Trimble,8
Kentucky,Union,882
Kentucky,Warren,50
Kentucky,Washington,11
Kentucky,Wayne,24
Kentucky,Webster,1009
Kentucky,Whitley,102
Kentucky,Wolfe,3
Louisiana,Allen,7
Louisiana,Ascension,237
Louisiana,Assumption,25
Louisiana,Beauregard,11
Louisiana,Bienville,7
Louisiana,Caddo,1
Louisiana,Calcasieu,53
Louisiana,Catahoula,12
Louisiana,De Soto,125
Louisiana,East Baton Rouge,57
Louisiana,East Feliciana,31
Louisiana,Evangeline,4
Louisiana,Grant,3
Louisiana,Iberia,378
Louisiana,Jefferson,71
Louisiana,Jefferson Davis,10
Louisiana,La Salle,18
Louisiana,Lafayette,11
Louisiana,Livingston,41
Louisiana,Orleans,302
Louisiana,Ouachita,21
Louisiana,Pointe Coupee,57
Louisiana,Rapides,32
Louisiana,Red River,40
Louisiana,St Bernard,8
Louisiana,St Charles,0
Louisiana,St Helena,101
Louisiana,St James,339
Louisiana,St John the Baptist,0
Louisiana,St Martin,8
Louisiana,St Mary,8
Louisiana,St Tammany,82
Louisiana,Tangipahoa,37
Louisiana,Terrebonne,20
Louisiana,Union,3
Louisiana,Vermilion,4
Louisiana,Vernon,8
Louisiana,Washington,105
Louisiana,Webster,21
Louisiana,West Baton Rouge,3
Louisiana,West Feliciana,13
Louisiana,Winn,7
Maine,Androscoggin,28
Maine,Aroostook,46
Maine,Cumberland,50
Maine,Franklin,4
Maine,Hancock,33
Maine,Kennebec,41
Maine,Knox,109
Maine,Lincoln,18
Maine,Oxford,4
Maine,Penobscot,45
Maine,Piscataquis,16
Maine,Sagadahoc,0
Maine,Somerset,30
Maine,Waldo,27
Maine,Washington,13
Maine,York,68
Maryland,Allegany,144
Maryland,Anne Arundel,48
Maryland,Baltimore,222
Maryland,Caroline,16
Maryland,Carroll,195
Maryland,Cecil,119
Maryland,Charles,68
Maryland,Dorchester,4
Maryland,Frederick,236
Maryland,Garrett,375
Maryland,Harford,97
Maryland,Howard,0
Maryland,Kent,0
Maryland,Montgomery,91
Maryland,Prince Georges,79
Maryland,Queen Annes,14
Maryland,St Marys,34
Maryland,Talbot,4
Maryland,Washington,163
Maryland,Wicomico,4
Massachusetts,Barnstable,44
Massachusetts,Berkshire,250
Massachusetts,Bristol,94
Massachusetts,Dukes,7
Massachusetts,Essex,75
Massachusetts,Franklin,47
Massachusetts,Hampden,59
Massachusetts,Hampshire,32
Massachusetts,Middlesex,129
Massachusetts,Norfolk,99
Massachusetts,Plymouth,98
Massachusetts,Suffolk,17
Massachusetts,Worcester,138
Michigan,Allegan,71
Michigan,Alpena,278
Michigan,Antrim,11
Michigan,Arenac,6
Michigan,Baraga,9
Michigan,Barry,16
Michigan,Bay,48
Michigan,Benzie,5
Michigan,Berrien,52
Michigan,Branch,8
Michigan,Calhoun,60
Michigan,Cass,28
Michigan,Charlevoix,123
Michigan,Cheboygan,2
Michigan,Chippewa,38
Michigan,Clare,10
Michigan,Clinton,70
Michigan,Delta,29
Michigan,Dickinson,12
Michigan,Eaton,13
Michigan,Emmet,18
Michigan,Gogebic,2
Michigan,Grand Traverse,13
Michigan,Gratiot,7
Michigan,Hillsdale,33
Michigan,Houghton,15
Michigan,Huron,24
Michigan,Ingham,11
Michigan,Ionia,11
Michigan,Iosco,126
Michigan,Iron,41
Michigan,Isabella,19
Michigan,Jackson,58
Michigan,Kalamazoo,32
Michigan,Kent,79
Michigan,Lake,2
Michigan,Lapeer,54
Michigan,Leelanau,18
Michigan,Lenawee,30
Michigan,Livingston,57
Michigan,Luce,7
Michigan,Mackinac,79
Michigan,Macomb,24
Michigan,Manistee,1
Michigan,Marquette,1811
Michigan,Mecosta,5
Michigan,Menominee,5
Michigan,Midland,6
Michigan,Missaukee,8
Michigan,Monroe,284
Michigan,Montcalm,10
Michigan,Montmorency,4
Michigan,Muskegon,37
Michigan,Newaygo,7
Michigan,Oakland,236
Michigan,Oceana,11
Michigan,Ogemaw,19
Michigan,Ontonagon,34
Michigan,Osceola,4
Michigan,Otsego,6
Michigan,Ottawa,72
Michigan,Presque Isle,261
Michigan,Roscommon,39
Michigan,Saginaw,9
Michigan,Sanilac,18
Michigan,Schoolcraft,86
Michigan,Shiawassee,26
Michigan,St Clair,1
Michigan,St Joseph,14
Michigan,Tuscola,29
Michigan,Van Buren,5
Michigan,Washtenaw,66
Michigan,Wayne,227
Michigan,Wexford,17
Minnesota,Aitkin,3
Minnesota,Anoka,2
Minnesota,Becker,38
Minnesota,Beltrami,19
Minnesota,Benton,15
Minnesota,Big Stone,37
Minnesota,Blue Earth,72
Minnesota,Brown,23
Minnesota,Carlton,25
Minnesota,Carver,18
Minnesota,Cass,9
Minnesota,Chisago,11
Minnesota,Clay,45
Minnesota,Clearwater,5
Minnesota,Cook,11
Minnesota,Cottonwood,14
Minnesota,Crow Wing,13
Minnesota,Dakota,107
Minnesota,Dodge,8
Minnesota,Douglas,32
Minnesota,Faribault,4
Minnesota,Fillmore,17
Minnesota,Freeborn,12
Minnesota,Goodhue,41
Minnesota,Hennepin,63
Minnesota,Houston,59
Minnesota,Hubbard,12
Minnesota,Isanti,1
Minnesota,Itasca,17
Minnesota,Jackson,4
Minnesota,Kanabec,8
Minnesota,Kandiyohi,23
Minnesota,Kittson,11
Minnesota,Koochiching,6
Minnesota,Lac qui Parle,5
Minnesota,Lake,339
Minnesota,Le Sueur,68
Minnesota,Lincoln,3
Minnesota,Lyon,14
Minnesota,Marshall,23
Minnesota,Martin,18
Minnesota,McLeod,8
Minnesota,Meeker,9
Minnesota,Mille Lacs,15
Minnesota,Morrison,30
Minnesota,Mower,7
Minnesota,Murray,11
Minnesota,Nicollet,13
Minnesota,Nobles,2
Minnesota,Olmsted,19
Minnesota,Otter Tail,29
Minnesota,Pennington,15
Minnesota,Pine,2
Minnesota,Polk,24
Minnesota,Pope,7
Minnesota,Ramsey,0
Minnesota,Red Lake,2
Minnesota,Redwood,12
Minnesota,Renville,16
Minnesota,Rice,9
Minnesota,Rock,22
Minnesota,Roseau,7
Minnesota,Scott,75
Minnesota,Sherburne,44
Minnesota,Sibley,5
Minnesota,St Louis,5168
Minnesota,Stearns,124
Minnesota,Steele,12
Minnesota,Stevens,4
Minnesota,Todd,7
Minnesota,Traverse,2
Minnesota,Wabasha,10
Minnesota,Wadena,7
Minnesota,Waseca,1
Minnesota,Washington,103
Minnesota,Watonwan,0
Minnesota,Wilkin,5
Minnesota,Winona,11
Minnesota,Wright,20
Minnesota,Yellow Medicine,24
Mississippi,Adams,11
Mississippi,Benton,0
Mississippi,Bolivar,6
Mississippi,Carroll,33
Mississippi,Choctaw,0
Mississippi,Claiborne,0
Mississippi,Clay,4
Mississippi,Coahoma,11
Mississippi,Copiah,108
Mississippi,Covington,16
Mississippi,De Soto,34
Mississippi,Forrest,30
Mississippi,George,13
Mississippi,Grenada,9
Mississippi,Hancock,0
Mississippi,Harrison,11
Mississippi,Hinds,117
Mississippi,Holmes,21
Mississippi,Itawamba,24
Mississippi,Jasper,13
Mississippi,Jones,2
Mississippi,Lafayette,3
Mississippi,Lamar,7
Mississippi,Lauderdale,2
Mississippi,Lawrence,0
Mississippi,Lincoln,20
Mississippi,Lowndes,181
Mississippi,Marion,16
Mississippi,Monroe,77
Mississippi,Noxubee,17
Mississippi,Panola,56
Mississippi,Pearl River,53
Mississippi,Perry,18
Mississippi,Pike,2
Mississippi,Quitman,7
Mississippi,Rankin,3
Mississippi,Smith,6
Mississippi,Stone,8
Mississippi,Tallahatchie,3
Mississippi,Tate,14
Mississippi,Tippah,200
Mississippi,Tishomingo,0
Mississippi,Walthall,15
Mississippi,Warren,18
Mississippi,Washington,2
Mississippi,Wayne,3
Mississippi,Winston,9
Mississippi,Yalobusha,21
Mississippi,Yazoo,15
Missouri,Adair,2
Missouri,Andrew,19
Missouri,Audrain,5
Missouri,Barry,23
Missouri,Barton,37
Missouri,Bates,71
Missouri,Benton,16
Missouri,Bollinger,16
Missouri,Boone,71
Missouri,Buchanan,29
Missouri,Butler,13
Missouri,Caldwell,8
Missouri,Callaway,94
Missouri,Camden,15
Missouri,Cape Girardeau,206
Missouri,Carroll,3
Missouri,Cass,80
Missouri,Cedar,4
Missouri,Christian,44
