State,County,Number of Employees
Illinois,Hardin,199
Illinois,Henderson,16
Illinois,Henry,23
Illinois,Jackson,407
Illinois,Jefferson,1061
Illinois,Jersey,5
Illinois,Jo Daviess,22
Illinois,Johnson,39
Illinois,Kane,116
Illinois,Kankakee,55
Illinois,Kendall,17
Illinois,La Salle,565
Illinois,Lake,35
Illinois,Lawrence,10
Illinois,Lee,126
Illinois,Livingston,86
Illinois,Logan,284
Illinois,Macon,8
Illinois,Macoupin,1105
Illinois,Madison,71
Illinois,Marshall,13
Illinois,Mason,6
Illinois,Massac,104
Illinois,McDonough,117
Illinois,McHenry,111
Illinois,McLean,25
Illinois,Menard,12
Illinois,Mercer,5
Illinois,Monroe,43
Illinois,Montgomery,59
Illinois,Ogle,62
Illinois,Peoria,19
Illinois,Perry,1387
Illinois,Piatt,3
Illinois,Pike,45
Illinois,Pope,13
Illinois,Pulaski,148
Illinois,Putnam,11
Illinois,Randolph,1666
Illinois,Rock Island,60
Illinois,Saline,1259
Illinois,Sangamon,14
Illinois,Schuyler,8
Illinois,Scott,7
Illinois,Shelby,5
Illinois,St Clair,599
Illinois,Stephenson,18
Illinois,Tazewell,9
Illinois,Union,48
Illinois,Vermilion,41
Illinois,Wabash,853
Illinois,Warren,21
Illinois,Washington,210
Illinois,White,240
Illinois,Whiteside,17
Illinois,Will,171
Illinois,Williamson,697
Illinois,Winnebago,45
Illinois,Woodford,22
Indiana,Adams,29
Indiana,Allen,79
Indiana,Bartholomew,21
Indiana,Blackford,4
Indiana,Boone,5
Indiana,Carroll,25
Indiana,Cass,83
Indiana,Clark,292
Indiana,Clay,353
Indiana,Crawford,142
Indiana,Daviess,519
Indiana,De Kalb,23
Indiana,Dearborn,8
Indiana,Decatur,19
Indiana,Delaware,21
Indiana,Dubois,108
Indiana,Elkhart,26
Indiana,Fayette,5
Indiana,Floyd,4
Indiana,Fountain,15
Indiana,Franklin,13
Indiana,Fulton,4
Indiana,Gibson,37
Indiana,Grant,51
Indiana,Greene,572
Indiana,Hamilton,102
Indiana,Hancock,8
Indiana,Harrison,49
Indiana,Hendricks,8
Indiana,Henry,7
Indiana,Howard,20
Indiana,Huntington,34
Indiana,Jackson,10
Indiana,Jasper,22
Indiana,Jay,20
Indiana,Jennings,22
Indiana,Johnson,3
Indiana,Knox,178
Indiana,Kosciusko,17
Indiana,La Porte,11
Indiana,Lake,129
Indiana,Lawrence,225
Indiana,Madison,13
Indiana,Marion,107
Indiana,Marshall,1
Indiana,Martin,139
Indiana,Miami,23
Indiana,Monroe,230
Indiana,Montgomery,10
Indiana,Morgan,37
Indiana,Newton,24
Indiana,Noble,7
Indiana,Orange,20
Indiana,Owen,48
Indiana,Parke,6
Indiana,Perry,18
Indiana,Pike,658
Indiana,Porter,6
Indiana,Posey,3
Indiana,Pulaski,20
Indiana,Putnam,187
Indiana,Randolph,9
Indiana,Ripley,19
Indiana,Rush,6
Indiana,Scott,18
Indiana,Shelby,36
Indiana,Spencer,268
Indiana,St Joseph,22
Indiana,Starke,5
Indiana,Steuben,16
Indiana,Sullivan,154
Indiana,Switzerland,31
Indiana,Tippecanoe,33
Indiana,Union,3
Indiana,Vanderburgh,26
Indiana,Vermillion,323
Indiana,Vigo,35
Indiana,Wabash,9
Indiana,Warren,11
Indiana,Warrick,1304
Indiana,Washington,16
Indiana,Wayne,35
Indiana,Wells,9
Indiana,White,8
Indiana,Whitley,8
Iowa,Adair,76
Iowa,Allamakee,10
Iowa,Appanoose,60
Iowa,Audubon,5
Iowa,Benton,14
Iowa,Black Hawk,43
Iowa,Boone,22
Iowa,Buchanan,4
Iowa,Buena Vista,9
Iowa,Butler,7
Iowa,Carroll,4
Iowa,Cass,6
Iowa,Cedar,0
Iowa,Cerro Gordo,257
Iowa,Cherokee,8
Iowa,Chickasaw,3
Iowa,Clay,12
Iowa,Clayton,5
Iowa,Clinton,1
Iowa,Dallas,27
Iowa,Delaware,25
Iowa,Des Moines,108
Iowa,Dickinson,24
Iowa,Dubuque,30
Iowa,Emmet,11
Iowa,Fayette,36
Iowa,Floyd,21
Iowa,Franklin,11
Iowa,Greene,27
Iowa,Grundy,2
Iowa,Guthrie,12
Iowa,Hamilton,2
Iowa,Hancock,4
Iowa,Hardin,195
Iowa,Harrison,30
Iowa,Henry,6
Iowa,Howard,2
Iowa,Humboldt,13
Iowa,Iowa,3
Iowa,Jackson,38
Iowa,Jasper,15
Iowa,Johnson,46
Iowa,Jones,32
Iowa,Kossuth,2
Iowa,Lee,7
Iowa,Linn,65
Iowa,Louisa,17
Iowa,Lyon,9
Iowa,Madison,2
Iowa,Mahaska,2
Iowa,Marion,74
Iowa,Marshall,16
Iowa,Mitchell,35
Iowa,Monona,19
Iowa,Monroe,160
Iowa,Montgomery,24
Iowa,Muscatine,66
Iowa,O Brien,4
Iowa,Osceola,7
Iowa,Page,6
Iowa,Palo Alto,4
Iowa,Plymouth,13
Iowa,Pocahontas,11
Iowa,Polk,221
Iowa,Pottawattamie,4
Iowa,Poweshiek,8
Iowa,Sac,22
Iowa,Scott,210
Iowa,Shelby,7
Iowa,Sioux,33
Iowa,Story,42
Iowa,Tama,2
Iowa,Van Buren,19
Iowa,Wapello,18
Iowa,Washington,3
Iowa,Webster,102
Iowa,Winneshiek,38
Iowa,Woodbury,9
Iowa,Worth,10
Iowa,Wright,4
Kansas,Allen,169
Kansas,Atchison,21
Kansas,Barber,28
Kansas,Barton,23
Kansas,Bourbon,20
Kansas,Butler,18
Kansas,Chase,5
Kansas,Chautauqua,11
Kansas,Cherokee,30
Kansas,Cheyenne,2
Kansas,Clay,6
Kansas,Cloud,25
Kansas,Coffey,0
Kansas,Cowley,56
Kansas,Crawford,176
Kansas,Decatur,3
Kansas,Dickinson,60
Kansas,Doniphan,4
Kansas,Douglas,10
Kansas,Edwards,3
Kansas,Elk,14
Kansas,Ellis,6
Kansas,Ellsworth,54
Kansas,Finney,8
Kansas,Ford,24
Kansas,Franklin,76
Kansas,Geary,6
Kansas,Grant,4
Kansas,Gray,3
Kansas,Greenwood,20
Kansas,Hamilton,5
Kansas,Harper,1
Kansas,Harvey,9
Kansas,Haskell,4
Kansas,Jefferson,77
Kansas,Jewell,26
Kansas,Johnson,110
Kansas,Kearny,7
Kansas,Kiowa,4
Kansas,Labette,38
Kansas,Leavenworth,17
Kansas,Lincoln,36
Kansas,Linn,28
Kansas,Logan,4
Kansas,Lyon,24
Kansas,Marion,22
Kansas,Marshall,38
Kansas,McPherson,22
Kansas,Montgomery,89
Kansas,Neosho,145
Kansas,Ness,0
Kansas,Pawnee,5
Kansas,Phillips,3
Kansas,Pottawatomie,14
Kansas,Pratt,9
Kansas,Reno,152
Kansas,Republic,11
Kansas,Rice,207
Kansas,Riley,15
Kansas,Rooks,3
Kansas,Saline,12
Kansas,Sedgwick,103
Kansas,Seward,5
Kansas,Shawnee,61
Kansas,Sherman,2
Kansas,Smith,1
Kansas,Sumner,4
Kansas,Trego,4
Kansas,Washington,7
Kansas,Wilson,121
Kansas,Woodson,4
Kansas,Wyandotte,186
Kentucky,Adair,11
Kentucky,Allen,9
Kentucky,Anderson,17
Kentucky,Barren,15
Kentucky,Bell,1435
Kentucky,Boone,39
Kentucky,Bourbon,11
Kentucky,Boyd,180
Kentucky,Boyle,15
Kentucky,Breathitt,924
Kentucky,Breckinridge,33
Kentucky,Bullitt,97
Kentucky,Butler,223
Kentucky,Caldwell,75
Kentucky,Calloway,4
Kentucky,Carlisle,16
Kentucky,Carroll,25
Kentucky,Carter,77
Kentucky,Casey,11
Kentucky,Christian,113
Kentucky,Clay,479
Kentucky,Clinton,11
Kentucky,Crittenden,16
Kentucky,Cumberland,4
Kentucky,Daviess,270
Kentucky,Edmonson,9
Kentucky,Elliott,110
Kentucky,Estill,196
Kentucky,Fayette,49
Kentucky,Fleming,13
Kentucky,Floyd,1963
Kentucky,Franklin,19
Kentucky,Gallatin,2
Kentucky,Garrard,12
Kentucky,Graves,57
Kentucky,Grayson,15
Kentucky,Green,6
Kentucky,Greenup,127
Kentucky,Hancock,31
Kentucky,Hardin,30
Kentucky,Harlan,3195
Kentucky,Harrison,5
Kentucky,Hart,21
Kentucky,Henderson,151
Kentucky,Henry,12
Kentucky,Hopkins,1791
Kentucky,Jackson,93
Kentucky,Jefferson,196
Kentucky,Jessamine,27
Kentucky,Johnson,135
Kentucky,Knott,1729
Kentucky,Knox,1011
Kentucky,Laurel,288
Kentucky,Lawrence,319
Kentucky,Lee,68
Kentucky,Leslie,1471
Kentucky,Letcher,2016
Kentucky,Livingston,308
Kentucky,Logan,7
Kentucky,Lyon,0
Kentucky,Madison,36
Kentucky,Magoffin,336
Kentucky,Marion,11
Kentucky,Martin,2024
Kentucky,Mason,213
Kentucky,McCreary,341
Kentucky,McLean,28
Kentucky,Meade,63
Kentucky,Menifee,14
Kentucky,Mercer,9
Kentucky,Metcalfe,9
Kentucky,Monroe,7
Kentucky,Montgomery,20
Kentucky,Morgan,176
Kentucky,Muhlenberg,1571
Kentucky,Nelson,16
Kentucky,Nicholas,7
Kentucky,Ohio,579
Kentucky,Oldham,52
Kentucky,Owsley,118
Kentucky,Pendleton,170
Kentucky,Perry,1799
Kentucky,Pike,7502
Kentucky,Powell,42
Kentucky,Pulaski,146
Kentucky,Rockcastle,44
Kentucky,Scott,103
Kentucky,Simpson,7
Kentucky,Taylor,2
Kentucky,Todd,6
Kentucky,Trigg,10
Kentucky,Union,1720
Kentucky,Warren,24
Kentucky,Washington,9
Kentucky,Wayne,90
Kentucky,Webster,804
Kentucky,Whitley,840
Kentucky,Wolfe,64
Louisiana,Allen,11
Louisiana,Ascension,0
Louisiana,Assumption,4
Louisiana,Beauregard,1
Louisiana,Bienville,1
Louisiana,Caddo,1
Louisiana,Calcasieu,44
Louisiana,Cameron,0
Louisiana,Catahoula,25
Louisiana,De Soto,55
Louisiana,East Baton Rouge,39
Louisiana,East Feliciana,17
Louisiana,Evangeline,6
Louisiana,Grant,14
Louisiana,Iberia,501
Louisiana,Jefferson Davis,6
Louisiana,La Salle,17
Louisiana,Lafayette,23
Louisiana,Livingston,19
Louisiana,Morehouse,1
Louisiana,Natchitoches,4
Louisiana,Orleans,279
Louisiana,Ouachita,29
Louisiana,Plaquemines,4
Louisiana,Pointe Coupee,91
Louisiana,Rapides,91
Louisiana,Red River,21
Louisiana,Richland,0
Louisiana,Sabine,3
Louisiana,St Bernard,12
Louisiana,St Helena,106
Louisiana,St James,428
Louisiana,St Martin,5
Louisiana,St Mary,184
Louisiana,St Tammany,44
Louisiana,Tangipahoa,41
Louisiana,Terrebonne,16
Louisiana,Vermilion,10
Louisiana,Vernon,33
Louisiana,Washington,81
Louisiana,Webster,74
Louisiana,West Feliciana,10
Louisiana,Winn,11
Maine,Androscoggin,38
Maine,Aroostook,86
Maine,Cumberland,84
Maine,Franklin,0
Maine,Hancock,46
Maine,Kennebec,62
Maine,Knox,130
Maine,Lincoln,16
Maine,Oxford,44
Maine,Penobscot,50
Maine,Piscataquis,20
Maine,Sagadahoc,14
Maine,Somerset,28
Maine,Waldo,26
Maine,Washington,52
Maine,York,52
Maryland,Allegany,206
Maryland,Anne Arundel,111
Maryland,Baltimore,445
Maryland,Carroll,193
Maryland,Cecil,142
Maryland,Charles,137
Maryland,Dorchester,11
Maryland,Frederick,259
Maryland,Garrett,446
Maryland,Harford,100
Maryland,Howard,8
Maryland,Montgomery,142
Maryland,Prince Georges,152
Maryland,Queen Annes,41
Maryland,St Marys,56
Maryland,Washington,169
Maryland,Wicomico,4
Maryland,Worcester,16
Massachusetts,Barnstable,19
Massachusetts,Berkshire,281
Massachusetts,Bristol,91
Massachusetts,Dukes,13
Massachusetts,Essex,75
Massachusetts,Franklin,22
Massachusetts,Hampden,85
Massachusetts,Hampshire,35
Massachusetts,Middlesex,211
Massachusetts,Norfolk,102
Massachusetts,Plymouth,93
Massachusetts,Suffolk,3
Massachusetts,Worcester,153
Michigan,Allegan,41
Michigan,Alpena,424
Michigan,Antrim,7
Michigan,Arenac,17
Michigan,Baraga,6
Michigan,Barry,8
Michigan,Bay,51
Michigan,Benzie,1
Michigan,Berrien,57
Michigan,Branch,8
Michigan,Calhoun,34
Michigan,Cass,21
Michigan,Charlevoix,143
Michigan,Cheboygan,15
Michigan,Chippewa,75
Michigan,Clare,11
Michigan,Clinton,29
Michigan,Crawford,0
Michigan,Delta,10
Michigan,Dickinson,12
Michigan,Eaton,19
Michigan,Emmet,13
Michigan,Gogebic,20
Michigan,Grand Traverse,13
Michigan,Gratiot,10
Michigan,Hillsdale,11
Michigan,Houghton,20
Michigan,Huron,25
Michigan,Ingham,28
Michigan,Ionia,11
Michigan,Iosco,110
Michigan,Iron,24
Michigan,Isabella,16
Michigan,Jackson,11
Michigan,Kalamazoo,17
Michigan,Kalkaska,0
Michigan,Kent,90
Michigan,Lake,12
Michigan,Lapeer,19
Michigan,Leelanau,10
Michigan,Lenawee,15
Michigan,Livingston,40
Michigan,Luce,9
Michigan,Mackinac,83
Michigan,Macomb,15
Michigan,Manistee,4
Michigan,Marquette,1878
Michigan,Mason,6
Michigan,Mecosta,0
Michigan,Menominee,8
Michigan,Midland,4
Michigan,Missaukee,5
Michigan,Monroe,217
Michigan,Montcalm,18
Michigan,Muskegon,32
Michigan,Newaygo,7
Michigan,Oakland,218
Michigan,Oceana,19
Michigan,Ogemaw,8
Michigan,Ontonagon,653
Michigan,Osceola,4
Michigan,Otsego,6
Michigan,Ottawa,88
Michigan,Presque Isle,340
Michigan,Roscommon,14
Michigan,Saginaw,0
Michigan,Sanilac,10
Michigan,Schoolcraft,125
Michigan,Shiawassee,9
Michigan,St Clair,6
Michigan,St Joseph,6
Michigan,Tuscola,37
Michigan,Van Buren,4
Michigan,Washtenaw,22
Michigan,Wayne,311
Michigan,Wexford,35
Minnesota,Aitkin,2
Minnesota,Anoka,0
Minnesota,Becker,9
Minnesota,Beltrami,12
Minnesota,Benton,17
Minnesota,Big Stone,28
Minnesota,Blue Earth,56
Minnesota,Brown,7
Minnesota,Carlton,31
Minnesota,Carver,22
Minnesota,Cass,1
Minnesota,Chippewa,0
Minnesota,Chisago,12
Minnesota,Clay,66
Minnesota,Clearwater,6
Minnesota,Cook,0
Minnesota,Cottonwood,9
Minnesota,Crow Wing,29
Minnesota,Dakota,69
Minnesota,Dodge,9
Minnesota,Douglas,4
Minnesota,Faribault,4
Minnesota,Fillmore,14
Minnesota,Freeborn,6
Minnesota,Goodhue,38
Minnesota,Grant,0
Minnesota,Hennepin,60
Minnesota,Houston,21
Minnesota,Hubbard,6
Minnesota,Itasca,15
Minnesota,Kanabec,15
Minnesota,Kandiyohi,22
Minnesota,Kittson,8
Minnesota,Koochiching,3
Minnesota,Lac qui Parle,6
Minnesota,Lake,378
Minnesota,Le Sueur,90
Minnesota,Lincoln,0
Minnesota,Lyon,11
Minnesota,Mahnomen,0
Minnesota,Marshall,7
Minnesota,Martin,6
Minnesota,McLeod,10
Minnesota,Meeker,7
Minnesota,Mille Lacs,19
Minnesota,Morrison,21
Minnesota,Mower,9
Minnesota,Murray,6
Minnesota,Nicollet,21
Minnesota,Norman,1
Minnesota,Olmsted,46
Minnesota,Otter Tail,9
Minnesota,Pennington,6
Minnesota,Pine,2
Minnesota,Pipestone,0
Minnesota,Polk,15
Minnesota,Pope,4
Minnesota,Ramsey,9
Minnesota,Red Lake,3
Minnesota,Redwood,6
Minnesota,Renville,14
Minnesota,Rice,16
Minnesota,Rock,24
Minnesota,Roseau,2
Minnesota,Scott,70
Minnesota,Sherburne,22
Minnesota,St Louis,3764
Minnesota,Stearns,105
Minnesota,Steele,13
Minnesota,Stevens,6
Minnesota,Todd,16
Minnesota,Wabasha,18
Minnesota,Wadena,7
Minnesota,Waseca,1
Minnesota,Washington,88
Minnesota,Watonwan,7
Minnesota,Wilkin,4
Minnesota,Winona,20
Minnesota,Wright,25
Minnesota,Yellow Medicine,14
Mississippi,Adams,45
Mississippi,Benton,6
Mississippi,Bolivar,10
Mississippi,Carroll,25
Mississippi,Clay,19
Mississippi,Copiah,104
Mississippi,De Soto,38
Mississippi,Forrest,45
Mississippi,Hancock,3
Mississippi,Harrison,7
Mississippi,Hinds,123
Mississippi,Holmes,16
Mississippi,Itawamba,17
Mississippi,Jackson,2
Mississippi,Jasper,4
Mississippi,Jones,8
Mississippi,Kemper,12
Mississippi,Lafayette,3
Mississippi,Lauderdale,2
Mississippi,Lincoln,10
Mississippi,Lowndes,181
Mississippi,Marion,4
Mississippi,Monroe,71
Mississippi,Noxubee,18
Mississippi,Panola,62
Mississippi,Pearl River,20
Mississippi,Perry,26
Mississippi,Pike,14
Mississippi,Rankin,2
Mississippi,Smith,2
Mississippi,Stone,13
Mississippi,Tallahatchie,9
Mississippi,Tate,7
Mississippi,Tippah,138
Mississippi,Tishomingo,31
Mississippi,Walthall,7
Mississippi,Warren,17
Mississippi,Washington,3
Mississippi,Wayne,5
Mississippi,Winston,10
Mississippi,Yalobusha,12
Mississippi,Yazoo,13
Missouri,Adair,0
Missouri,Andrew,38
Missouri,Atchison,0
Missouri,Audrain,3
Missouri,Barry,25
Missouri,Barton,92
Missouri,Bates,198
Missouri,Benton,27
Missouri,Bollinger,11
Missouri,Boone,49
Missouri,Buchanan,11
Missouri,Butler,30
Missouri,Caldwell,0
Missouri,Callaway,68
Missouri,Camden,36
Missouri,Cape Girardeau,202
