State,County,Number of Employees
Colorado,Otero,11
Colorado,Ouray,47
Colorado,Park,9
Colorado,Phillips,14
Colorado,Pitkin,2
Colorado,Prowers,44
Colorado,Pueblo,58
Colorado,Rio Blanco,242
Colorado,Rio Grande,6
Colorado,Routt,389
Colorado,Saguache,2
Colorado,San Miguel,13
Colorado,Summit,28
Colorado,Teller,126
Colorado,Weld,119
Connecticut,Fairfield,29
Connecticut,Hartford,156
Connecticut,Litchfield,166
Connecticut,Middlesex,26
Connecticut,New Haven,206
Connecticut,New London,33
Connecticut,Tolland,46
Connecticut,Windham,50
Delaware,Kent,46
Delaware,New Castle,55
Delaware,Sussex,11
Florida,Alachua,31
Florida,Brevard,16
Florida,Broward,82
Florida,Calhoun,4
Florida,Charlotte,50
Florida,Citrus,105
Florida,Clay,312
Florida,Collier,81
Florida,Columbia,30
Florida,Dade,776
Florida,De Soto,6
Florida,Dixie,4
Florida,Escambia,37
Florida,Gadsden,185
Florida,Glades,39
Florida,Hamilton,276
Florida,Hardee,58
Florida,Hendry,3
Florida,Hernando,604
Florida,Hillsborough,1081
Florida,Indian River,5
Florida,Jackson,41
Florida,Lafayette,2
Florida,Lake,80
Florida,Lee,163
Florida,Leon,9
Florida,Levy,51
Florida,Manatee,18
Florida,Marion,244
Florida,Martin,4
Florida,Monroe,24
Florida,Okaloosa,2
Florida,Okeechobee,29
Florida,Orange,14
Florida,Palm Beach,68
Florida,Pasco,47
Florida,Polk,1499
Florida,Putnam,63
Florida,Santa Rosa,32
Florida,Sarasota,40
Florida,Seminole,8
Florida,St Lucie,35
Florida,Sumter,69
Florida,Suwannee,23
Florida,Taylor,98
Florida,Volusia,3
Florida,Walton,17
Florida,Washington,11
Georgia,Baldwin,6
Georgia,Banks,8
Georgia,Barrow,32
Georgia,Bartow,119
Georgia,Berrien,3
Georgia,Bibb,23
Georgia,Carroll,23
Georgia,Catoosa,22
Georgia,Chatham,36
Georgia,Cherokee,32
Georgia,Clarke,23
Georgia,Clay,35
Georgia,Clayton,33
Georgia,Cobb,59
Georgia,Columbia,34
Georgia,Cook,4
Georgia,Coweta,17
Georgia,Crawford,32
Georgia,De Kalb,104
Georgia,Decatur,408
Georgia,Dougherty,6
Georgia,Douglas,57
Georgia,Echols,3
Georgia,Effingham,16
Georgia,Elbert,108
Georgia,Evans,2
Georgia,Fayette,58
Georgia,Floyd,48
Georgia,Forsyth,82
Georgia,Fulton,180
Georgia,Gilmer,64
Georgia,Glascock,122
Georgia,Gordon,0
Georgia,Grady,0
Georgia,Greene,9
Georgia,Gwinnett,100
Georgia,Habersham,16
Georgia,Hall,71
Georgia,Hancock,19
Georgia,Harris,20
Georgia,Hart,115
Georgia,Heard,6
Georgia,Henry,41
Georgia,Houston,123
Georgia,Jackson,5
Georgia,Jasper,30
Georgia,Jefferson,247
Georgia,Jones,99
Georgia,Lee,15
Georgia,Long,5
Georgia,Macon,35
Georgia,Madison,30
Georgia,Marion,45
Georgia,McIntosh,5
Georgia,Monroe,82
Georgia,Montgomery,5
Georgia,Murray,29
Georgia,Muscogee,40
Georgia,Newton,27
Georgia,Oglethorpe,216
Georgia,Pickens,197
Georgia,Pike,3
Georgia,Polk,15
Georgia,Rabun,16
Georgia,Richmond,104
Georgia,Rockdale,8
Georgia,Spalding,18
Georgia,Stephens,15
Georgia,Sumter,128
Georgia,Talbot,44
Georgia,Taylor,23
Georgia,Thomas,301
Georgia,Towns,7
Georgia,Troup,14
Georgia,Twiggs,682
Georgia,Union,23
Georgia,Walker,26
Georgia,Warren,108
Georgia,Washington,1108
Georgia,Whitfield,84
Georgia,Wilkes,18
Georgia,Wilkinson,1049
Hawaii,Hawaii,84
Hawaii,Honolulu,305
Hawaii,Kauai,46
Hawaii,Maui,45
Idaho,Ada,133
Idaho,Adams,4
Idaho,Bannock,102
Idaho,Bear Lake,7
Idaho,Benewah,61
Idaho,Bingham,18
Idaho,Blaine,18
Idaho,Bonner,13
Idaho,Bonneville,68
Idaho,Boundary,5
Idaho,Butte,6
Idaho,Canyon,52
Idaho,Caribou,350
Idaho,Cassia,121
Idaho,Clark,2
Idaho,Clearwater,0
Idaho,Custer,247
Idaho,Elmore,13
Idaho,Franklin,12
Idaho,Fremont,14
Idaho,Gem,17
Idaho,Idaho,48
Idaho,Jefferson,10
Idaho,Kootenai,27
Idaho,Latah,14
Idaho,Lemhi,68
Idaho,Lewis,3
Idaho,Lincoln,8
Idaho,Madison,14
Idaho,Minidoka,14
Idaho,Nez Perce,76
Idaho,Oneida,42
Idaho,Owyhee,107
Idaho,Power,7
Idaho,Shoshone,341
Idaho,Twin Falls,28
Idaho,Valley,16
Idaho,Washington,6
Illinois,Adams,199
Illinois,Alexander,67
Illinois,Bond,10
Illinois,Boone,27
Illinois,Brown,49
Illinois,Bureau,17
Illinois,Calhoun,1
Illinois,Carroll,12
Illinois,Champaign,22
Illinois,Christian,319
Illinois,Clark,31
Illinois,Clinton,378
Illinois,Coles,29
Illinois,Cook,524
Illinois,Crawford,10
Illinois,Cumberland,13
Illinois,De Kalb,35
Illinois,Douglas,12
Illinois,Du Page,44
Illinois,Fayette,16
Illinois,Ford,7
Illinois,Franklin,660
Illinois,Fulton,83
Illinois,Gallatin,218
Illinois,Greene,28
Illinois,Grundy,19
Illinois,Hancock,34
Illinois,Hardin,296
Illinois,Henderson,7
Illinois,Henry,12
Illinois,Jackson,18
Illinois,Jefferson,677
Illinois,Jersey,18
Illinois,Jo Daviess,28
Illinois,Johnson,45
Illinois,Kane,125
Illinois,Kankakee,61
Illinois,Kendall,25
Illinois,La Salle,489
Illinois,Lake,59
Illinois,Lawrence,16
Illinois,Lee,180
Illinois,Livingston,78
Illinois,Logan,225
Illinois,Macon,13
Illinois,Macoupin,595
Illinois,Madison,91
Illinois,Marshall,20
Illinois,Mason,8
Illinois,Massac,95
Illinois,McDonough,108
Illinois,McHenry,149
Illinois,McLean,61
Illinois,Menard,14
Illinois,Monroe,11
Illinois,Montgomery,168
Illinois,Ogle,92
Illinois,Peoria,30
Illinois,Perry,987
Illinois,Piatt,3
Illinois,Pike,40
Illinois,Pulaski,190
Illinois,Putnam,9
Illinois,Randolph,427
Illinois,Rock Island,64
Illinois,Saline,915
Illinois,Sangamon,33
Illinois,Scott,8
Illinois,Shelby,4
Illinois,St Clair,170
Illinois,Stephenson,13
Illinois,Tazewell,29
Illinois,Union,42
Illinois,Vermilion,41
Illinois,Wabash,659
Illinois,Warren,22
Illinois,Washington,303
Illinois,White,232
Illinois,Whiteside,15
Illinois,Will,225
Illinois,Williamson,167
Illinois,Winnebago,76
Illinois,Woodford,33
Indiana,Adams,25
Indiana,Allen,94
Indiana,Bartholomew,28
Indiana,Blackford,8
Indiana,Boone,7
Indiana,Carroll,50
Indiana,Cass,118
Indiana,Clark,280
Indiana,Clay,267
Indiana,Crawford,117
Indiana,Daviess,529
Indiana,De Kalb,34
Indiana,Dearborn,9
Indiana,Decatur,21
Indiana,Delaware,20
Indiana,Dubois,81
Indiana,Elkhart,33
Indiana,Fayette,5
Indiana,Floyd,6
Indiana,Franklin,12
Indiana,Fulton,6
Indiana,Gibson,81
Indiana,Grant,56
Indiana,Greene,586
Indiana,Hamilton,127
Indiana,Hancock,13
Indiana,Harrison,45
Indiana,Hendricks,12
Indiana,Henry,15
Indiana,Howard,28
Indiana,Huntington,23
Indiana,Jackson,5
Indiana,Jasper,24
Indiana,Jay,19
Indiana,Jefferson,18
Indiana,Jennings,22
Indiana,Johnson,13
Indiana,Knox,271
Indiana,Kosciusko,24
Indiana,La Grange,4
Indiana,La Porte,8
Indiana,Lake,160
Indiana,Lawrence,218
Indiana,Madison,24
Indiana,Marion,115
Indiana,Marshall,13
Indiana,Martin,93
Indiana,Miami,26
Indiana,Monroe,151
Indiana,Montgomery,13
Indiana,Morgan,51
Indiana,Newton,18
Indiana,Noble,16
Indiana,Orange,20
Indiana,Owen,56
Indiana,Perry,0
Indiana,Pike,350
Indiana,Porter,9
Indiana,Posey,5
Indiana,Pulaski,29
Indiana,Putnam,169
Indiana,Randolph,14
Indiana,Ripley,22
Indiana,Rush,9
Indiana,Scott,14
Indiana,Shelby,37
Indiana,Spencer,126
Indiana,St Joseph,19
Indiana,Starke,4
Indiana,Steuben,32
Indiana,Sullivan,258
Indiana,Switzerland,52
Indiana,Tippecanoe,35
Indiana,Vanderburgh,35
Indiana,Vermillion,19
Indiana,Vigo,28
Indiana,Wabash,5
Indiana,Warren,16
Indiana,Warrick,536
Indiana,Washington,9
Indiana,Wayne,32
Indiana,Wells,12
Indiana,White,12
Indiana,Whitley,5
Iowa,Adair,181
Iowa,Appanoose,29
Iowa,Benton,10
Iowa,Black Hawk,81
Iowa,Buena Vista,5
Iowa,Butler,4
Iowa,Carroll,12
Iowa,Cedar,3
Iowa,Cerro Gordo,247
Iowa,Cherokee,9
Iowa,Chickasaw,4
Iowa,Clay,14
Iowa,Clayton,7
Iowa,Clinton,13
Iowa,Dallas,4
Iowa,Delaware,14
Iowa,Des Moines,114
Iowa,Dickinson,9
Iowa,Dubuque,50
Iowa,Emmet,26
Iowa,Fayette,44
Iowa,Floyd,28
Iowa,Franklin,7
Iowa,Greene,19
Iowa,Guthrie,13
Iowa,Hamilton,19
Iowa,Hancock,9
Iowa,Hardin,119
Iowa,Harrison,11
Iowa,Henry,8
Iowa,Humboldt,12
Iowa,Iowa,3
Iowa,Jackson,9
Iowa,Jasper,22
Iowa,Johnson,51
Iowa,Jones,40
Iowa,Kossuth,6
Iowa,Lee,8
Iowa,Linn,69
Iowa,Louisa,17
Iowa,Lyon,7
Iowa,Madison,3
Iowa,Marion,90
Iowa,Marshall,22
Iowa,Mitchell,39
Iowa,Monroe,0
Iowa,Montgomery,24
Iowa,Muscatine,106
Iowa,O Brien,3
Iowa,Osceola,3
Iowa,Palo Alto,4
Iowa,Plymouth,1
Iowa,Pocahontas,9
Iowa,Polk,221
Iowa,Poweshiek,9
Iowa,Sac,32
Iowa,Scott,184
Iowa,Sioux,23
Iowa,Story,59
Iowa,Tama,3
Iowa,Van Buren,34
Iowa,Wapello,15
Iowa,Washington,1
Iowa,Webster,107
Iowa,Winneshiek,35
Iowa,Woodbury,7
Iowa,Worth,13
Iowa,Wright,6
Kansas,Allen,145
Kansas,Atchison,30
Kansas,Barber,20
Kansas,Barton,16
Kansas,Bourbon,8
Kansas,Butler,29
Kansas,Chase,13
Kansas,Chautauqua,15
Kansas,Cherokee,1
Kansas,Cheyenne,2
Kansas,Clay,2
Kansas,Cloud,7
Kansas,Coffey,0
Kansas,Cowley,58
Kansas,Crawford,140
Kansas,Dickinson,66
Kansas,Doniphan,4
Kansas,Douglas,19
Kansas,Edwards,7
Kansas,Elk,32
Kansas,Ellis,18
Kansas,Ellsworth,79
Kansas,Finney,16
Kansas,Ford,27
Kansas,Franklin,56
Kansas,Geary,6
Kansas,Graham,6
Kansas,Gray,2
Kansas,Hamilton,12
Kansas,Harper,2
Kansas,Harvey,2
Kansas,Jefferson,59
Kansas,Jewell,11
Kansas,Johnson,133
Kansas,Kearny,6
Kansas,Kiowa,3
Kansas,Labette,7
Kansas,Leavenworth,13
Kansas,Lincoln,39
Kansas,Linn,29
Kansas,Lyon,14
Kansas,Marion,23
Kansas,Marshall,31
Kansas,McPherson,20
Kansas,Montgomery,114
Kansas,Neosho,139
Kansas,Osage,8
Kansas,Ottawa,0
Kansas,Pawnee,6
Kansas,Phillips,6
Kansas,Pottawatomie,2
Kansas,Pratt,5
Kansas,Reno,232
Kansas,Republic,3
Kansas,Rice,155
Kansas,Riley,30
Kansas,Russell,1
Kansas,Saline,9
Kansas,Sedgwick,56
Kansas,Seward,8
Kansas,Shawnee,50
Kansas,Sherman,5
Kansas,Smith,0
Kansas,Sumner,2
Kansas,Thomas,3
Kansas,Trego,4
Kansas,Wabaunsee,4
Kansas,Washington,6
Kansas,Wilson,126
Kansas,Woodson,6
Kansas,Wyandotte,93
Kentucky,Adair,20
Kentucky,Allen,6
Kentucky,Anderson,22
Kentucky,Barren,26
Kentucky,Bell,1038
Kentucky,Boone,43
Kentucky,Boyd,160
Kentucky,Boyle,14
Kentucky,Breathitt,337
Kentucky,Breckinridge,29
Kentucky,Bullitt,82
Kentucky,Butler,12
Kentucky,Caldwell,74
Kentucky,Calloway,4
Kentucky,Carlisle,11
Kentucky,Carroll,32
Kentucky,Carter,59
Kentucky,Casey,15
Kentucky,Christian,60
Kentucky,Clay,158
Kentucky,Clinton,18
Kentucky,Crittenden,21
Kentucky,Daviess,246
Kentucky,Estill,55
Kentucky,Fayette,43
Kentucky,Fleming,22
Kentucky,Floyd,1191
Kentucky,Franklin,20
Kentucky,Gallatin,4
Kentucky,Garrard,16
Kentucky,Graves,50
Kentucky,Grayson,12
Kentucky,Green,9
Kentucky,Greenup,8
Kentucky,Hancock,2
Kentucky,Hardin,63
Kentucky,Harlan,2528
Kentucky,Harrison,1
Kentucky,Hart,25
Kentucky,Henderson,398
Kentucky,Henry,22
Kentucky,Hopkins,973
Kentucky,Jackson,79
Kentucky,Jefferson,164
Kentucky,Jessamine,27
Kentucky,Johnson,176
Kentucky,Knott,1767
Kentucky,Knox,312
Kentucky,Laurel,90
Kentucky,Lawrence,39
Kentucky,Lee,25
Kentucky,Leslie,1110
Kentucky,Letcher,1289
Kentucky,Livingston,357
Kentucky,Logan,20
Kentucky,Madison,42
Kentucky,Magoffin,152
Kentucky,Marion,11
Kentucky,Martin,1604
Kentucky,Mason,211
Kentucky,McCreary,5
Kentucky,McLean,64
Kentucky,Meade,85
Kentucky,Menifee,14
Kentucky,Mercer,11
Kentucky,Metcalfe,6
Kentucky,Monroe,2
Kentucky,Montgomery,21
Kentucky,Morgan,16
Kentucky,Muhlenberg,297
Kentucky,Nelson,25
Kentucky,Nicholas,6
Kentucky,Ohio,409
Kentucky,Oldham,44
Kentucky,Owsley,21
Kentucky,Pendleton,239
Kentucky,Perry,2170
Kentucky,Pike,5615
Kentucky,Powell,30
Kentucky,Pulaski,32
Kentucky,Rockcastle,14
Kentucky,Scott,24
Kentucky,Simpson,10
Kentucky,Taylor,2
Kentucky,Todd,9
Kentucky,Trigg,14
Kentucky,Trimble,3
Kentucky,Union,1185
Kentucky,Warren,60
Kentucky,Washington,9
Kentucky,Wayne,70
Kentucky,Webster,1402
Kentucky,Whitley,386
Kentucky,Wolfe,56
Louisiana,Allen,11
Louisiana,Ascension,222
Louisiana,Assumption,18
Louisiana,Beauregard,24
Louisiana,Bienville,4
Louisiana,Caddo,0
Louisiana,Calcasieu,39
Louisiana,Catahoula,11
Louisiana,De Soto,91
Louisiana,East Baton Rouge,38
Louisiana,East Feliciana,43
Louisiana,Evangeline,6
Louisiana,Grant,6
Louisiana,Iberia,460
Louisiana,Jefferson,4
Louisiana,Jefferson Davis,6
Louisiana,La Salle,8
Louisiana,Lafayette,15
Louisiana,Livingston,32
Louisiana,Orleans,58
Louisiana,Ouachita,21
Louisiana,Pointe Coupee,56
Louisiana,Rapides,50
Louisiana,Red River,31
Louisiana,St Bernard,8
Louisiana,St Helena,100
Louisiana,St James,389
Louisiana,St Landry,1
Louisiana,St Martin,2
Louisiana,St Mary,154
Louisiana,St Tammany,94
Louisiana,Tangipahoa,38
Louisiana,Terrebonne,9
Louisiana,Vermilion,7
Louisiana,Vernon,12
Louisiana,Washington,63
Louisiana,Webster,30
Louisiana,West Feliciana,6
Louisiana,Winn,9
Maine,Androscoggin,25
Maine,Aroostook,58
Maine,Cumberland,53
Maine,Hancock,37
Maine,Kennebec,33
Maine,Knox,110
Maine,Lincoln,8
Maine,Oxford,14
Maine,Penobscot,47
Maine,Piscataquis,20
Maine,Sagadahoc,9
Maine,Somerset,26
Maine,Waldo,19
Maine,Washington,16
Maine,York,73
Maryland,Allegany,181
Maryland,Anne Arundel,51
Maryland,Baltimore,252
Maryland,Carroll,211
Maryland,Cecil,112
Maryland,Charles,104
Maryland,Dorchester,5
Maryland,Frederick,257
Maryland,Garrett,392
Maryland,Harford,69
Maryland,Howard,5
Maryland,Montgomery,60
Maryland,Prince Georges,109
Maryland,Queen Annes,22
Maryland,St Marys,15
Maryland,Talbot,4
Maryland,Washington,163
Maryland,Wicomico,4
Maryland,Worcester,3
Massachusetts,Barnstable,22
Massachusetts,Berkshire,255
Massachusetts,Bristol,84
Massachusetts,Dukes,8
Massachusetts,Essex,76
Massachusetts,Franklin,26
Massachusetts,Hampden,62
Massachusetts,Hampshire,31
Massachusetts,Middlesex,116
Massachusetts,Norfolk,88
Massachusetts,Plymouth,77
Massachusetts,Suffolk,12
Massachusetts,Worcester,150
Michigan,Allegan,72
Michigan,Alpena,272
Michigan,Antrim,16
Michigan,Arenac,12
Michigan,Baraga,7
Michigan,Barry,9
Michigan,Bay,36
Michigan,Benzie,3
Michigan,Berrien,47
Michigan,Branch,3
Michigan,Calhoun,55
Michigan,Cass,20
Michigan,Charlevoix,129
Michigan,Cheboygan,5
Michigan,Chippewa,32
Michigan,Clare,8
Michigan,Clinton,41
Michigan,Delta,22
Michigan,Dickinson,18
Michigan,Eaton,24
Michigan,Emmet,12
Michigan,Gladwin,0
Michigan,Gogebic,7
Michigan,Grand Traverse,22
Michigan,Gratiot,7
Michigan,Hillsdale,18
Michigan,Houghton,12
Michigan,Huron,20
Michigan,Ingham,26
Michigan,Ionia,9
Michigan,Iosco,119
Michigan,Iron,39
Michigan,Isabella,11
Michigan,Jackson,26
Michigan,Kalamazoo,24
Michigan,Kent,73
Michigan,Lake,3
Michigan,Lapeer,34
Michigan,Leelanau,15
Michigan,Lenawee,11
Michigan,Livingston,37
Michigan,Luce,7
Michigan,Mackinac,84
Michigan,Macomb,13
Michigan,Manistee,2
Michigan,Marquette,2082
Michigan,Mecosta,4
Michigan,Menominee,6
Michigan,Midland,5
Michigan,Missaukee,9
Michigan,Monroe,242
Michigan,Montcalm,10
Michigan,Muskegon,28
Michigan,Newaygo,9
Michigan,Oakland,178
Michigan,Oceana,13
Michigan,Ogemaw,14
Michigan,Ontonagon,895
Michigan,Osceola,6
Michigan,Otsego,7
Michigan,Ottawa,77
Michigan,Presque Isle,269
Michigan,Roscommon,39
Michigan,Saginaw,4
Michigan,Sanilac,18
Michigan,Schoolcraft,54
Michigan,Shiawassee,13
Michigan,St Clair,5
Michigan,St Joseph,8
Michigan,Tuscola,33
Michigan,Van Buren,4
Michigan,Washtenaw,31
Michigan,Wayne,263
Michigan,Wexford,12
Minnesota,Aitkin,3
Minnesota,Becker,34
Minnesota,Beltrami,12
Minnesota,Benton,20
Minnesota,Big Stone,29
Minnesota,Blue Earth,75
Minnesota,Brown,4
Minnesota,Carlton,30
Minnesota,Carver,30
Minnesota,Cass,8
Minnesota,Chisago,13
Minnesota,Clay,57
Minnesota,Clearwater,1
Minnesota,Cook,4
Minnesota,Cottonwood,8
Minnesota,Crow Wing,25
Minnesota,Dakota,90
Minnesota,Dodge,12
Minnesota,Douglas,21
Minnesota,Faribault,4
Minnesota,Fillmore,17
Minnesota,Freeborn,7
Minnesota,Goodhue,29
Minnesota,Hennepin,42
Minnesota,Houston,55
Minnesota,Hubbard,14
Minnesota,Isanti,5
Minnesota,Itasca,18
Minnesota,Jackson,3
Minnesota,Kanabec,12
Minnesota,Kandiyohi,20
Minnesota,Kittson,7
Minnesota,Koochiching,8
Minnesota,Lac qui Parle,2
Minnesota,Lake,273
Minnesota,Le Sueur,77
Minnesota,Lincoln,2
Minnesota,Lyon,14
Minnesota,Mahnomen,0
Minnesota,Marshall,11
Minnesota,Martin,19
Minnesota,McLeod,14
Minnesota,Meeker,8
Minnesota,Mille Lacs,24
Minnesota,Morrison,26
Minnesota,Mower,13
Minnesota,Murray,15
Minnesota,Nicollet,16
Minnesota,Olmsted,95
Minnesota,Otter Tail,37
Minnesota,Pennington,14
Minnesota,Pine,3
Minnesota,Polk,19
Minnesota,Pope,13
Minnesota,Red Lake,1
Minnesota,Redwood,9
Minnesota,Renville,21
Minnesota,Rice,11
Minnesota,Rock,15
Minnesota,Roseau,2
Minnesota,Scott,43
Minnesota,Sherburne,35
Minnesota,Sibley,5
Minnesota,St Louis,4839
Minnesota,Stearns,100
Minnesota,Steele,16
Minnesota,Stevens,3
Minnesota,Todd,13
Minnesota,Wabasha,9
Minnesota,Wadena,6
Minnesota,Waseca,2
Minnesota,Washington,81
Minnesota,Watonwan,3
Minnesota,Wilkin,3
Minnesota,Winona,10
Minnesota,Wright,12
Minnesota,Yellow Medicine,30
Mississippi,Adams,14
Mississippi,Benton,5
Mississippi,Bolivar,8
Mississippi,Carroll,20
Mississippi,Clarke,5
Mississippi,Clay,4
Mississippi,Coahoma,18
Mississippi,Copiah,116
Mississippi,Covington,1
Mississippi,De Soto,24
Mississippi,Forrest,73
Mississippi,George,11
Mississippi,Greene,7
Mississippi,Harrison,16
Mississippi,Hinds,115
Mississippi,Holmes,15
Mississippi,Itawamba,27
Mississippi,Jasper,14
Mississippi,Jones,10
Mississippi,Lafayette,3
Mississippi,Lamar,7
Mississippi,Lauderdale,2
Mississippi,Lincoln,11
Mississippi,Lowndes,181
Mississippi,Marion,18
Mississippi,Monroe,76
Mississippi,Noxubee,7
Mississippi,Panola,33
Mississippi,Pearl River,36
Mississippi,Perry,31
Mississippi,Pike,15
Mississippi,Quitman,11
Mississippi,Rankin,4
Mississippi,Smith,13
Mississippi,Stone,13
Mississippi,Tate,11
Mississippi,Tippah,226
Mississippi,Tishomingo,25
Mississippi,Walthall,7
Mississippi,Warren,25
Mississippi,Washington,2
Mississippi,Wayne,3
Mississippi,Winston,6
Mississippi,Yalobusha,22
Mississippi,Yazoo,14
Missouri,Andrew,45
Missouri,Audrain,7
Missouri,Barry,25
Missouri,Barton,40
Missouri,Bates,28
Missouri,Benton,27
Missouri,Bollinger,10
Missouri,Boone,56
Missouri,Buchanan,40
Missouri,Butler,24
Missouri,Callaway,88
Missouri,Camden,14
Missouri,Cape Girardeau,209
Missouri,Carroll,3
Missouri,Carter,1
Missouri,Cass,73
Missouri,Cedar,4
Missouri,Christian,52
Missouri,Clark,2
Missouri,Clay,56
Missouri,Clinton,38
Missouri,Cole,24
Missouri,Cooper,20
Missouri,Crawford,29
Missouri,Dade,5
