State,County,Number of Employees
Minnesota,Mahnomen,3
Minnesota,Marshall,22
Minnesota,McLeod,10
Minnesota,Meeker,9
Minnesota,Mille Lacs,12
Minnesota,Morrison,33
Minnesota,Mower,3
Minnesota,Murray,10
Minnesota,Nicollet,22
Minnesota,Nobles,3
Minnesota,Norman,2
Minnesota,Olmsted,36
Minnesota,Otter Tail,20
Minnesota,Pennington,11
Minnesota,Pine,17
Minnesota,Pipestone,7
Minnesota,Polk,27
Minnesota,Pope,19
Minnesota,Red Lake,0
Minnesota,Redwood,20
Minnesota,Renville,4
Minnesota,Rice,19
Minnesota,Rock,21
Minnesota,Roseau,6
Minnesota,Scott,46
Minnesota,Sherburne,42
Minnesota,Sibley,22
Minnesota,St Louis,2809
Minnesota,Stearns,117
Minnesota,Steele,16
Minnesota,Stevens,5
Minnesota,Swift,5
Minnesota,Todd,9
Minnesota,Traverse,2
Minnesota,Wabasha,15
Minnesota,Wadena,8
Minnesota,Waseca,1
Minnesota,Washington,41
Minnesota,Watonwan,2
Minnesota,Wilkin,5
Minnesota,Winona,30
Minnesota,Wright,11
Minnesota,Yellow Medicine,20
Mississippi,Adams,21
Mississippi,Carroll,9
Mississippi,Choctaw,215
Mississippi,Clarke,4
Mississippi,Clay,6
Mississippi,Copiah,81
Mississippi,De Soto,24
Mississippi,Forrest,10
Mississippi,Franklin,1
Mississippi,Hancock,43
Mississippi,Harrison,6
Mississippi,Hinds,66
Mississippi,Holmes,6
Mississippi,Itawamba,7
Mississippi,Kemper,123
Mississippi,Lafayette,7
Mississippi,Lamar,4
Mississippi,Lauderdale,1
Mississippi,Lincoln,25
Mississippi,Lowndes,17
Mississippi,Marion,11
Mississippi,Marshall,12
Mississippi,Monroe,22
Mississippi,Noxubee,1
Mississippi,Panola,32
Mississippi,Pearl River,86
Mississippi,Perry,7
Mississippi,Pike,4
Mississippi,Stone,6
Mississippi,Tate,15
Mississippi,Tippah,218
Mississippi,Warren,9
Mississippi,Yalobusha,13
Mississippi,Yazoo,22
Missouri,Adair,6
Missouri,Andrew,47
Missouri,Barry,25
Missouri,Bates,37
Missouri,Benton,17
Missouri,Bollinger,7
Missouri,Boone,45
Missouri,Buchanan,10
Missouri,Butler,18
Missouri,Caldwell,9
Missouri,Callaway,112
Missouri,Camden,25
Missouri,Cape Girardeau,223
Missouri,Carter,9
Missouri,Cass,49
Missouri,Christian,31
Missouri,Clark,17
Missouri,Clay,81
Missouri,Cole,28
Missouri,Cooper,15
Missouri,Crawford,8
Missouri,Dade,5
Missouri,Dallas,7
Missouri,Daviess,10
